MFG_DATE,TOOLG_ID,TOOLG_ID_NEXT,WIP_QTY,MOVE_QTY,M,U,PT,UP_TIME,EQP_UTIL,CA,CS
20201102,WY_DK,PK_DUVKrF,0,75,1.51648351648352,0.758241758241758,3353.06593406593,0.911555293136982,0.934611012681539,903962.808058608,537617.217826618
20201102,XE_Sorter,PK_DUVKrF,0,200,15.3007217321572,0.900042454832775,257.312750601443,0.993116279576571,0.589480467700895,13824.5857383563,15269.3804392179
20201103,DGA_BM_350,PK_DUVKrF,0,2,4.10843373493976,2.05421686746988,1767.74698795181,0.961945447809577,0.548907396486498,796070.849838378,384697.191301793
20201103,EB_Asher,PK_DUVKrF,1,236,14.4471153846154,0.481570512820513,2307.73197115385,0.995574773856936,0.924038680322954,414802.938988852,918237.389332011
20201103,EL_Light,PK_DUVKrF,50,700,3.75824175824176,1.87912087912088,1586.50549450549,0.976897517829027,0.742070146538596,347277.823443223,192303.763858364
20201103,FC_PadOxi,PK_DUVKrF,200,425,3.44155844155844,0.286796536796537,11405.1125541126,0.924929957395573,0.894240378696438,18499066.263467,17673979.7177113
20201103,FH_H88,PK_DUVKrF,175,200,4,1,51862.5294117647,1,0.929600312577403,4154300.94117641,0.514705657958984
20201103,FH_HT,PK_DUVKrF,251,326,4.15032679738562,0.21843825249398,23813.4509803922,0.982422017811965,0.916318489046546,128395560.395081,127515127.986068
20201103,IA_MidCur,PK_DUVKrF,0,150,4.06914546640574,0.145326623800205,943.286366601435,0.937725757154765,0.880076463864287,678792.299508294,421904.323293121
20201103,IBS_HiCur,PK_DUVKrF,25,25,3.10369068541301,0.12414762741652,4933.06854130053,0.877311753264796,0.799268384311545,3553897.82374564,9705646.70832199
20201103,OTHERS,PK_DUVKrF,0,25,0.0666666666666667,0.0222222222222222,324.066666666667,0.666666666666667,0.0333078632953598,1128615.09885057,1128615.09885057
20201103,PB_BARC,PK_DUVKrF,1001,10911,5.0279823269514,0.5586647029946,1038.21354933726,0.989562429893077,0.672727390903064,178517.741685891,189575.905656853
20201103,PH_DUVArF,PK_DUVKrF,20,30,1.73954372623574,0.158140338748704,4165.53802281369,0.891637618193606,0.879172829290691,2513771.28957451,3005652.93855151
20201103,PK_DUVKrF,,12275,40999,2.18587360594796,0.0705120518047728,3015.12373871482,0.962731583145856,0.974004835010691,638919.656218201,693096.784361785
20201103,PU_I-Line,PK_DUVKrF,25,25,1.83769633507853,0.0633688391406391,2819.84554973822,0.95256464918416,0.805779178679032,855671.598202215,885643.171757471
20201103,QA_ADI,PK_DUVKrF,0,742,3.99842767295597,0.333202306079665,147.307277628032,0.859103416072366,0.80824193039414,116117.319521109,120436.479362886
20201103,QA_AEI,PK_DUVKrF,0,726,0.970208540218471,0.970208540218471,5.48262164846077,0.755395017134389,0.160326753310446,4729.83046310025,4729.83046310025
20201103,QC_CMP,PK_DUVKrF,0,300,0.907563025210084,0.907563025210084,106.229291716687,0.98785542280263,0.988481059742504,153647.2626339,152832.787506349
20201103,QC_ET,PK_DUVKrF,24,3059,1.83298392732355,0.305497321220592,169.9678546471,0.937372649810132,0.71264630413491,106575.800692948,105193.426937982
20201103,QC_TF,PK_DUVKrF,28,957,2.00498414136837,0.182271285578943,155.352061622111,0.916555103690419,0.84078512799952,166754.179183025,154478.540094343
20201103,QE_ThkMea,PK_DUVKrF,25,2331,1.9511426319937,0.162595219332808,186.799842395587,0.897065349942885,0.679089334042963,135849.251830225,135080.046656127
20201103,QG_Defect,PK_DUVKrF,125,3993,3.39571948998179,0.339571948998179,256.804644808743,0.885401037325183,0.782835163073964,760536.538215061,787540.865235819
20201103,QGK_2365,PK_DUVKrF,51,738,2.70879120879121,0.902930402930403,377.831501831502,1,0.947858880352799,890180.887082031,898172.899996639
20201103,QP_Defect,PK_DUVKrF,0,3748,4.42137914578859,0.340106088137584,170.118348842758,0.967118715312658,0.68526828119182,256787.423106224,256273.738734839
20201103,QPK_PUMA,PK_DUVKrF,0,576,3.59966499162479,0.899916247906198,423.844221105528,1,0.78074617024213,472903.017930817,471757.83307477
20201103,QW_SEM-ET,PK_DUVKrF,0,998,3.52537485582468,0.251812489701763,719.099192618224,0.92504366292224,0.7713552924938,1735867.40542898,1952927.57930691
20201103,QY_D.PC,PK_DUVKrF,0,175,1.58490566037736,0.19811320754717,81.5849056603774,0.994599194220617,0.338456849189392,15427.7010159652,15415.5936139332
20201103,RAA_RTA,PK_DUVKrF,100,400,5.98295454545455,1.19659090909091,2203.66477272727,0.883572983236084,0.895177203809674,1140274.40022727,510484.372694805
20201103,RAA_Spike,PK_DUVKrF,0,250,2,2,1988.72,1,0.512677132536816,545670.473333334,33593.6266666669
20201103,RD_RTO,PK_DUVKrF,0,150,1,1,1697.875,1,0.798416226729647,15341.3457446809,13854.5372340426
20201103,RN_RTN_5P/2N,PK_DUVKrF,0,575,9,3,1899.48360655738,0.815886357321478,0.927575099683567,2073713.29440455,148729.276588538
20201103,SC_C/F,PK_DUVKrF,0,75,1.88549618320611,0.942748091603053,1336.45038167939,1,0.829130777067704,367969.657193189,485400.41867293
20201103,SC_M.Jet,PK_DUVKrF,328,5175,35.9217633042097,0.835389844283946,866.600277998411,1,0.919022779798867,64098.9117651814,83303.9702799625
20201103,WA_PreCln,PK_DUVKrF,0,25,4.99236641221374,0.499236641221374,3156.02968617472,1,0.998114059460961,1102931.72191334,37425.1289991369
20201103,WL_Resist,PK_DUVKrF,330,2066,5.42622950819672,0.67827868852459,2975.56229508197,0.908818711216078,0.951437975417237,867336.838700907,467775.70793561
20201103,WM_PosCln,PK_DUVKrF,575,6724,10.0271206001154,0.626695037507213,2925.85458742066,0.997784396128554,0.981571539007102,1301441.52837062,795802.074685929
20201103,WM_PreCln,PK_DUVKrF,0,25,3.84233261339093,0.768466522678186,2441.26349892009,0.983840418634806,0.976380380370957,524239.830149692,193047.371976476
20201103,WO_SiO2,PK_DUVKrF,0,25,2.20560747663551,0.735202492211838,4673.29906542056,0.908006853755673,0.886319010582685,2452450.99047787,1539685.23047081
20201103,WW_NH4OH,PK_DUVKrF,0,1,2.73584905660377,0.683962264150943,1759.58867924528,0.897237079744373,0.887757702444201,923202.687478559,1228985.07638651
20201103,XE_Sorter,PK_DUVKrF,0,275,15.3314785373609,0.901851678668288,246.360095389507,0.980426207715651,0.651246637112471,13771.9828983132,14334.7238478827
20201104,DGM_AM_350,PK_DUVKrF,0,50,5.3013698630137,1.06027397260274,3727.39726027397,0.853462767435399,0.923708638378051,4906373.03082192,839138.048325722
20201104,EA_AsherM,PK_DUVKrF,0,25,7.99528301886792,0.380727762803235,1572.03694968553,0.965509599227299,0.815932293787591,226185.236692744,352352.945132466
20201104,EB_Asher,PK_DUVKrF,1,75,14.2259259259259,0.474197530864198,2254.76975308642,0.997093714303356,0.890199860744987,446128.131086481,988460.837009204
20201104,EL_Light,PK_DUVKrF,25,625,3.84158415841584,1.92079207920792,1546.79207920792,0.98005811799574,0.82293998476141,266063.430891089,60739.2863366336
20201104,FC_PadOxi,PK_DUVKrF,0,125,3.35684647302905,0.279737206085754,11045.4771784232,0.876829211818098,0.905739781743827,10792686.0812586,9644693.26718534
20201104,FH_H88,PK_DUVKrF,150,175,3.63636363636364,0.909090909090909,48040.0454545455,1,0.96445232289004,77742134.0367966,68857152.7121211
20201104,FH_HT,PK_DUVKrF,300,550,3.89375,0.204934210526316,24843.425,0.957422992741649,0.960534158078451,125790183.065055,122401734.98805
20201104,FH_HT_LCD,PK_DUVKrF,25,25,2.21428571428571,0.553571428571429,27070.2857142857,0.667393141613411,0.643856765559203,180233482.225275,151762408.989011
20201104,FM_ALD,PK_DUVKrF,0,4,5.5,0.6875,12757.9583333333,0.965059738816338,0.59553341326608,25351802.4095745,22665701.8705674
20201104,FT_TEOS(F),PK_DUVKrF,124,99,1,1,7398.66666666667,1,0.422860516810225,16329957.4666667,16329957.4666667
20201104,IA_MidCur,PK_DUVKrF,50,300,3.87128712871287,0.138260254596888,947.236386138614,0.932308412389685,0.897035409572586,996241.392710664,824531.136656653
20201104,PB_BARC,PK_DUVKrF,697,9966,4.61426491994178,0.512696102215753,1106.03202328967,0.959925853889455,0.726445296429658,179991.087607844,232272.847369516
20201104,PK_DUVKrF,,13306,41105,2.26005361930295,0.0729049554613855,3025.40536193029,0.957357479825639,0.966702542609842,738785.359137144,716111.682160076
20201104,PU_I-Line,PK_DUVKrF,0,75,1.78622327790974,0.0615939061348186,2847.13301662708,0.962278394700955,0.842768983764207,552846.147117835,633719.586096043
20201104,QA_ADI,PK_DUVKrF,0,523,4.18244291731323,0.348536909776103,146.349589891377,0.933612924886543,0.731775244114538,117055.470148113,119268.289954932
20201104,QA_AEI,PK_DUVKrF,0,550,0.952235772357724,0.952235772357724,8.42479674796748,0.997059368343058,0.0965026357957316,12131.8583232017,12130.8793844958
20201104,QC_CMP,PK_DUVKrF,0,311,0.908489525909592,0.908489525909592,88.9856670341786,1,0.970825239676671,110499.383794427,109275.31215637
20201104,QC_ET,PK_DUVKrF,0,2900,1.89927104042412,0.31654517340402,191.072895957588,0.992084992744898,0.761871847890393,107085.395202613,102661.823595122
20201104,QC_TF,PK_DUVKrF,100,1157,2.04902912621359,0.186275375110327,136.646601941748,0.879986654542087,0.871745160691624,141271.154668116,132970.649211371
20201104,QE_ThkMea,PK_DUVKrF,0,2973,1.95833333333333,0.163194444444444,145.75462962963,0.854428120465561,0.622636917771486,117610.215953453,115155.345152295
20201104,QG_Defect,PK_DUVKrF,100,3149,3.35776855693868,0.335776855693868,256.705855232826,0.855014124293785,0.777572475130598,779741.462770862,833732.068420497
20201104,QGK_2365,PK_DUVKrF,50,575,2.68263473053892,0.894211576846307,422.233532934132,0.986334938717545,0.955520879239479,1317404.79298204,1323651.93135329
20201104,QP_Defect,PK_DUVKrF,0,3701,4.41674167416742,0.33974935955134,167.425742574257,0.977411816672722,0.703942948251425,226232.883346471,225744.468263572
20201104,QPK_PUMA,PK_DUVKrF,0,347,3.58925750394945,0.897314375987362,428.530805687204,0.923644878206909,0.896036084149162,594821.440733297,592048.838052673
20201104,QW_SEM-ET,PK_DUVKrF,2,1275,3.64735376044568,0.260525268603263,807.648467966574,0.919524603395123,0.844044865407375,1325389.66226139,1759899.3540598
20201104,QW_SEM-PH,PK_DUVKrF,25,25,3.64466446644664,0.182233223322332,539.605610561056,0.815002431230897,0.888361875174458,851283.829574876,1044345.66724774
20201104,QY_D.PC,PK_DUVKrF,0,325,1.77551020408163,0.221938775510204,93.4897959183673,1,0.267406138123068,15983.9965986395,15950.1301020408
20201104,RAA_RTA,PK_DUVKrF,262,597,6.42105263157895,1.28421052631579,2186.33971291866,0.985902478697786,0.90609915502964,1123770.60567722,439993.042694148
20201104,RAA_Spike,PK_DUVKrF,50,350,1.96875,1.96875,2006.8125,1,0.640312895557408,463486.450604839,48272.4798387097
20201104,RD_RTO,PK_DUVKrF,25,25,1,1,2037,0.609115958136519,0.378784711002984,152311.344444445,142318.666666667
20201104,RN_RTN_5P/2N,PK_DUVKrF,200,450,9.07086614173228,3.02362204724409,1799.99212598425,0.834051125312587,0.915306349074151,1555766.97887764,89637.5634295713
20201104,SC_C/F,PK_DUVKrF,0,74,1.94405594405594,0.972027972027972,1418.05594405594,1,0.948064277114013,327420.686989067,423902.334876391
20201104,SC_M.Jet,PK_DUVKrF,502,5195,35.6969022069245,0.830160516440104,876.553958291152,0.998912003980434,0.914054917177428,68795.5146460369,87026.5075678646
20201104,WE_PreCln,PK_DUVKrF,23,25,2.75568181818182,0.551136363636364,1556.54545454545,0.843986755580254,0.54423170306803,423126.36,933654.192207792
20201104,WL_Resist,PK_DUVKrF,261,2355,5.40153846153846,0.675192307692308,2912.04,1,0.964661769473002,728153.714362926,212257.542311248
20201104,WM_PosCln,PK_DUVKrF,450,5977,9.95501519756839,0.622188449848024,2990.81094224924,0.947279915717329,0.975912532541341,1386932.56798083,892109.918614987
20201104,WM_PreCln,PK_DUVKrF,0,50,4.05097087378641,0.810194174757282,2446.04126213592,0.966877373344448,0.96531789125077,558863.550705124,186760.497076748
20201104,WO_SiO2,PK_DUVKrF,0,123,2.32142857142857,0.773809523809524,4977.05357142857,0.914698527368713,0.9036426690968,2937713.43854569,1387566.03314028
20201104,WY_DK,PK_DUVKrF,25,74,1.578125,0.7890625,3476.46875,0.909147216819487,0.816079512533666,1284614.55332341,654209.808531746
20201104,XE_Sorter,PK_DUVKrF,0,220,15.2134646962233,0.894909688013136,261.721674876847,0.978853739328463,0.627004093858366,15256.3372232184,16130.4656103396
20201105,DGM_AM_350,PK_DUVKrF,24,49,7.35714285714286,1.47142857142857,4027.47619047619,0.836552977678985,0.562788116487979,4292558.38792102,1023393.2311266
20201105,EA_AsherM,PK_DUVKrF,0,25,8.22733918128655,0.39177805625174,1576.22295321637,0.991885422317487,0.853627761738955,240265.875305873,345587.959765376
20201105,EB_Asher,PK_DUVKrF,76,475,14.2449230769231,0.474830769230769,2300.44123076923,0.991966132567689,0.90700058104748,419995.846341038,947117.659259568
20201105,EL_Light,PK_DUVKrF,25,725,3.84070796460177,1.92035398230089,1581.34513274336,0.94967352042234,0.947158931597362,260081.464443742,179717.406605562
20201105,FC_PadOxi,PK_DUVKrF,200,300,3.4218009478673,0.285150078988942,11945.8815165877,0.921090156216233,0.909878900796725,39323408.7750846,37667259.076371
20201105,FH_H88,PK_DUVKrF,50,75,4,1,55719.8461538462,1,0.959172739337953,108241131.141026,88711178.3076922
20201105,FH_HT,PK_DUVKrF,125,335,3.67901234567901,0.193632228719948,23906.987654321,0.939389230926719,0.940471864763958,89171486.0577027,88438041.1923932
20201105,FT_119,PK_DUVKrF,0,3,1.88095238095238,0.313492063492063,8946.95238095238,0.90550037047328,0.931530028966707,9022133.47502904,2844827.70499419
20201105,FT_TEOS(F),PK_DUVKrF,75,75,1,1,5532.33333333333,1,0.136449939798092,1530816.33333334,1530816.33333334
20201105,IA_MidCur,PK_DUVKrF,25,200,4.05263157894737,0.144736842105263,966.522214627478,0.928874092009685,0.879444008211856,891827.483007669,617875.456243519
20201105,IBS_HiCur,PK_DUVKrF,0,25,2.96461538461538,0.118584615384615,4795.80769230769,0.871656478651477,0.912918633703956,3595256.41877682,8127306.56234443
20201105,PB_BARC,PK_DUVKrF,1161,11357,4.63459037711313,0.514954486345904,1079.61638491547,0.962953958404083,0.783901627737665,162380.990406236,214023.692491602
20201105,PK_DUVKrF,,11899,40126,2.22452316076294,0.069516348773842,3070.73133514986,0.934875211285542,0.970537823743965,728245.463107099,773221.329633713
20201105,PU_I-Line,PK_DUVKrF,0,200,1.83583267561168,0.0633045750210924,2843.57774269929,0.940640439713458,0.865390834618587,628012.9731874,711652.598019229
20201105,QA_ADI,PK_DUVKrF,0,1098,4.11340206185567,0.342783505154639,163.690506872852,0.901381749560063,0.851795956942843,150425.671476141,155651.199359915
20201105,QA_AEI,PK_DUVKrF,0,1150,0.954022988505747,0.954022988505747,7.03448275862069,1,0.0853246272112624,8367.16467748868,8367.16467748868
20201105,QC_CMP,PK_DUVKrF,0,388,0.906482465462274,0.906482465462274,90.0223166843783,1,0.989164356068077,93392.7830171615,92528.1452461166
20201105,QC_ET,PK_DUVKrF,148,3572,1.80598877105427,0.300998128509046,184.721147847785,0.982361998703344,0.764936698449508,112559.704059881,111618.198722277
20201105,QC_TF,PK_DUVKrF,75,1012,2.06394810009268,0.187631645462971,133.66172381835,0.827693088147381,0.855114699222211,156453.173643757,137966.39270208
20201105,QE_ThkMea,PK_DUVKrF,152,2164,1.9331797235023,0.161098310291859,193.637480798771,0.882895711771788,0.674438928431392,136567.138056983,135845.896149836
