MFG_DATE,TOOLG_ID,IS_HOLIDAY,M_NUM,UP_TIME,C_UP_TIME,LOT_SIZE,C_LOT_SIZE,EQP_UTIL,C_EQP_UTIL,EQP_AVAIL_RATE,TC,PROCESS_TIME,PROCESS_JOBTIME,INLINE_CT_BY_LOT,INLINE_CT_BY_WAFER,WIP_QTY,NO_HOLD_QTY,MOVE_QTY,ARRIVAL_WIP_QTY,RUN_WIP,RUN_WIP_RATIO,CLOSE_WIP_QTY,MANAGEMENT_WIP_QTY,C_TC,C_CLOSE_WIP,C_TOOLG_LOADING,C_TOOL_LOADING,DISPATCHING,HOLD_RATE,ENG_LOT_RATE,HOT_LOT_RATE,BACKUP_BY_RATE,BACKUP_FOR_RATE,REWORK_LOT_RATE,QUE_LOT_RATE,SAMPLING_RATE,NUM_RECIPE,CHANGE_RECIPE,BATCH_SIZE
20201002,XE_Sorter,1.0000,18.0,0.997720635906488,0.128433708821324,22.9233687405159,0.184515373952286,0.581711980094446,0.563185349296337,0.850067442252571,0.0771922024623803,0.0827613387287135,0.0774624852470072,0.0835965337492272,0.0889982911452147,1587.000,647.000,30213,30123,87.000,18.241379,31873,NULL,24.8759361631223,0.402218538060222,NULL,NULL,NULL,0.592312,0.0107900572601198,0.0344884652301989,0.0173766259557144,0.0318405984178996,0.00599079866282726,0.21742296362493,0,3,0.259316770186,NULL
20201003,MA_Alps,1.0000,4.0,0.919341020653885,0.139422936985466,25.2,0.167827265772121,0.217958867256405,1.50300434792337,0.612068965517241,NULL,1.57028735632184,1.56942049808429,0.140324074074074,0.124979613494191,34.000,0.000,373,444,0.000,0,635,NULL,0,20.167839687563,NULL,NULL,NULL,1,0,0,0.0661375661375661,0.26984126984127,0,0.597883597883598,0,7,0.533333333333,NULL
20201003,PK_DUVKrF,1.0000,31.0,0.968016802755843,0.132400231681364,21.6302057200201,0.195522476926729,0.989575681631595,0.331053037457957,0.0709742162083421,0.398549850047546,1.2097482856665,0.818076740815075,0.307277862565275,0.307594992302029,14150.000,12929.000,43109,42107,2409.000,5.873806,38183,NULL,4.82400620607515,0.335377511440034,NULL,NULL,NULL,0.086289,0.0104618525133963,0.0323830290658563,0.000162379085573778,0.0115521120879631,0.016609060752975,0.447980700085829,0,389,0.644756648268,NULL
20201003,PW_PIX,1.0000,3.0,0.919719212126825,0.139348519774726,20.525,0.206046133732903,0.637083814119375,0.514214405402842,0.520833333333333,0.630648148148148,1.64027777777778,0.900329861111111,0.599137731481482,0.678349030935625,178.000,140.000,1642,1553,90.000,1.977777,673,NULL,3.04849819868404,19.0272784352813,NULL,NULL,NULL,0.213483,0,0.0395858708891596,0,0.554811205846529,0.010353227771011,0.433617539585871,0,8,0.6375,NULL
20201003,XE_Sorter,1.0000,18.0,0.999254286321364,0.128270283148986,23.1681096681097,0.182511273493862,0.608176959930433,0.538680643220873,0.843073593073593,0.0765535889872173,0.0810990860990861,0.0766764870931538,0.0563813148014537,0.0496009732444288,1497.000,551.000,32111,32482,150.000,9.98,31892,NULL,25.1052974271209,0.401978125362809,NULL,NULL,NULL,0.63193,0.0105882719317368,0.0416056802964716,0.00971629659618199,0.0605711438447884,0.00401731493880602,0.241038896328361,0,3,0.249815225424,NULL
20201004,MA_Alps,1.0000,4.0,0.921251273501899,0.139128403217633,22.36,0.189073622340431,0.412951205192289,0.793238321809783,0.898230088495575,NULL,1.61871927236971,1.61790560471976,0.104140957882661,0.108999243883482,105.000,71.000,548,629,50.000,2.1,639,NULL,0,20.0417116502289,NULL,NULL,NULL,0.323809,0.0035778175313059,0.0447227191413238,0,0,0,0.772808586762075,0,7,0.56,NULL
20201004,PK_DUVKrF,1.0000,31.0,0.975388175329467,0.131402996193353,21.7796867104598,0.194132608907647,0.985322124518619,0.332455484515054,0.0707590995778252,0.406207468123862,1.2557543091348,0.846080371680422,0.339423021587783,0.332926866416786,13148.000,11761.000,43102,45507,2308.000,5.696707,40426,NULL,4.73557241948024,0.316773508351784,NULL,NULL,NULL,0.105491,0.0152429121618486,0.0282121479281704,0.00157765300914111,0.0150805067050253,0.0159621363277806,0.487773189179156,0,410,0.620010106114,NULL
20201004,PW_PIX,1.0000,3.0,1,0.128165196623733,22.6122448979592,0.186979199163895,0.425254963020631,0.770287968945152,0.476190476190476,0.616984126984127,1.19358843537415,0.813503401360544,3.30839451058201,3.57758394337478,89.000,51.000,1108,1081,0.000,0,362,NULL,3.11766184871408,35.3744579429503,NULL,NULL,NULL,0.426966,0,0,0,0.679602888086643,0.00270758122743682,0.317689530685921,0,9,0.673469387755,NULL
20201004,XE_Sorter,1.0000,18.0,0.999175969359681,0.128268700979811,23.0942249240122,0.183041732728665,0.606825809338588,0.539822913120692,0.818726781492739,0.0767653972731547,0.0814942164809186,0.0769868709895306,0.0427931512439491,0.0416912071159077,1868.000,829.000,30392,30037,50.000,37.36,31325,NULL,25.0473255484062,0.40925752879697,NULL,NULL,NULL,0.556209,0.0139181363516715,0.0545538299552514,0.0137536193735193,0.0643261384574888,0.00529744669649908,0.217655962095288,0,3,0.283710054559,NULL
20201005,MA_Alps,0.9499,4.0,0.725383787163101,0.176575452888333,22.9642857142857,0.184019138235381,0.5100240190221,0.642210052805475,0.912,NULL,1.75628444444444,1.75526,0.159090648148148,0.126942441945914,186.000,150.000,630,551,100.000,1.86,673,NULL,0,19.0295101627114,NULL,NULL,NULL,0.193548,0.00622083981337481,0.0777604976671851,0.0388802488335925,0.0404354587869362,0,0.723172628304821,0,8,0.464285714285,NULL
20201005,PK_DUVKrF,0.9499,31.0,0.966592796087324,0.132510756080684,21.6265625,0.195416049561533,0.985860073572282,0.332247269512629,0.0692204301075269,0.407018325617284,1.26250303819444,0.85304224537037,0.362467646846065,0.360566566855852,15553.000,13965.000,41523,41804,2524.000,6.162044,38251,NULL,4.73009258723049,0.334789062566425,NULL,NULL,NULL,0.102102,0.0171952893577054,0.038894106880524,0.0024083038316114,0.00486477373985502,0.0166654625147509,0.453122365917684,0,423,0.63125,NULL
20201005,PW_PIX,0.9499,3.0,0.982213423481831,0.130400119677504,21.5263157894737,0.196318972157629,0.45340284224809,0.722412246439872,0.415204678362573,0.531370967741935,1.07353313840156,0.787178362573099,2.81634888726446,3.19722602364997,62.000,0.000,1227,1251,0.000,0,260,NULL,3.6230013650762,49.2526679515527,NULL,NULL,NULL,1,0.0407497962510187,0,0,0.814180929095355,0.00896495517522412,0.183374083129584,0,8,0.59649122807,NULL
20201005,XE_Sorter,0.9499,18.0,0.997128832082986,0.128468284466974,22.6622568093385,0.186445604725236,0.626279083356535,0.523041230068381,0.79706009511457,0.0740046296296296,0.081425205361003,0.0765613921314311,0.128190409280876,0.0824739262394327,1513.000,545.000,29121,29148,100.000,15.13,30924,NULL,26.0034494401786,0.41458188581459,NULL,NULL,NULL,0.639788,0.0194361457367535,0.0327942034957591,0.0118471206345936,0.0828611654819546,0.00940901754747433,0.226125476460286,0,3,0.243243243243,NULL
20201006,MA_Alps,0.9499,4.0,0.708457789200704,0.180757857584094,21.4285714285714,0.197202448219065,0.251163688801062,1.30414136996381,0.934782608695652,NULL,1.77150161030596,1.77046698872786,0.114423309178744,0.111661456344661,107.000,73.000,291,318,48.000,2.229166,505,NULL,0,25.3611852441484,NULL,NULL,NULL,0.317757,0,0.0866666666666667,0,0,0,1,0,5,0.428571428571,NULL
20201006,PK_DUVKrF,0.9499,31.0,0.938801324740743,0.136407156672439,21.3609341825902,0.197817859097407,0.987087609252494,0.331842384328132,0.0688993904527087,0.405835552327927,1.24196213729653,0.841088552724699,0.396961805555556,0.357721166796891,15834.000,14395.000,40244,38988,2542.000,6.228953,40486,NULL,4.74887383930623,0.3163223450642,NULL,NULL,NULL,0.09088,0.0124490607295497,0.0277308418646258,0.00250969088559785,0.011778153265083,0.0224132789981115,0.449781333863433,0,408,0.642781316348,NULL
20201006,PW_PIX,0.9499,3.0,0.85837501157729,0.149182924154603,21.5384615384615,0.196183047507435,0.479103021238954,0.683672213256618,0.455128205128205,0.522592592592593,1.45652777777778,0.832435897435898,2.48831686253561,2.82883511078042,86.000,50.000,1120,1146,0.000,0,497,NULL,3.6877415157565,25.7671942937491,NULL,NULL,NULL,0.418604,0.0107142857142857,0.0107142857142857,0,0.714285714285714,0.0151785714285714,0.26875,0,9,0.692307692307,NULL
20201006,XE_Sorter,0.9499,18.0,0.998347852617012,0.128268237798259,22.1113821138211,0.191129059990259,0.595519447701104,0.550055342883443,0.796115627822945,0.0744475210970464,0.0792710027100271,0.0741797651309846,0.0902644346582355,0.0753688519567109,1540.000,611.000,27197,27367,124.000,12.419354,29204,NULL,25.8773621211417,0.439037086873483,NULL,NULL,NULL,0.603246,0.0316579034452329,0.0469904768908335,0.00900834650880612,0.0870316579034452,0.0106629407655256,0.212633746369085,0,3,0.25041736227,NULL
20201007,MA_Alps,0.9499,4.0,0.51107657219598,0.25058744861413,23.3,0.181440774204644,0.553591697746068,0.591656611651526,0.918224299065421,NULL,2.25120716510903,2.25022845275182,0.168841619072343,0.168063519133071,134.000,100.000,452,377,50.000,2.68,997,NULL,0,12.8471640326754,NULL,NULL,NULL,0.253731,0,0.111587982832618,0,0,0,1,0,7,0.6,NULL
20201007,PK_DUVKrF,0.9499,31.0,0.961342681808268,0.133229774710963,21.5663942798774,0.196041897530029,0.986148410443079,0.332144650835681,0.0718475073313783,0.39972695922389,1.22774628305527,0.832697196685961,0.413452567576514,0.379915896030186,14578.000,13130.000,42227,41164,2197.000,6.635411,40637,NULL,4.82537836912204,0.315177271154971,NULL,NULL,NULL,0.099327,0.0150851351031331,0.0293177350983968,0.000781490515546925,0.00627560565514955,0.0248419257820826,0.441636867407109,0,409,0.64453524004,NULL
20201007,PW_PIX,0.9499,3.0,0.978798122935383,0.130851316057889,24.0555555555556,0.175756314678746,0.443130923242317,0.739149273821846,0.5,0.543368945868946,1.44355967078189,0.857134773662551,4.34355902777778,4.4791408455222,112.000,75.000,1299,1274,25.000,4.48,578,NULL,3.54963723328017,22.1583986650493,NULL,NULL,NULL,0.330357,0.0192455735180908,0.0192455735180908,0,0.63356428021555,0.00153964588144727,0.346420323325635,0,9,0.611111111111,NULL
20201007,XE_Sorter,0.9499,18.0,0.980537894513182,0.130682219329546,22.6661157024793,0.186528270917694,0.64009892717022,0.511741403960939,0.82277318640955,0.0781867649640162,0.0835121671258035,0.0778126721763085,0.172700757575758,0.114627358788362,1710.000,744.000,27426,27524,150.000,11.4,29540,NULL,24.6589733016563,0.43411177395496,NULL,NULL,NULL,0.564912,0.0168088674979946,0.0458688835411653,0.0107562167286516,0.0715014949318165,0.00729235032450959,0.220630059068038,0,3,0.27027027027,NULL
20201008,MA_Alps,0.9499,4.0,0.751230087061221,0.170657374027367,22.9130434782609,0.184669534224396,0.55644057876642,0.588717932227162,0.816037735849057,NULL,2.07020178197065,2.06926362683438,0.149115129280224,0.178406261236965,59.000,25.000,515,701,0.000,0,940,NULL,0,13.6286635668839,NULL,NULL,NULL,0.576271,0,0.244781783681214,0,0.0493358633776091,0,0.760910815939279,0,11,0.521739130434,NULL
20201008,PK_DUVKrF,0.9499,31.0,0.953316632158873,0.134511634203245,21.4039836567926,0.19767847458066,0.985277675705364,0.332489848165613,0.0704800817160368,0.393659115057681,1.20658821359664,0.824908636931109,0.325316649642492,0.325826720405234,13515.000,12056.000,41909,44147,2290.000,5.901746,41004,NULL,4.9017550501262,0.312413116748563,NULL,NULL,NULL,0.107954,0.0158677133789878,0.0354339163425517,0,0.00479610584838579,0.0210694600205207,0.479276527714811,0,420,0.649642492339,NULL
20201008,PW_PIX,0.9499,3.0,1,0.128228856239942,23.4242424242424,0.180623327569335,0.522971979127349,0.62639775752149,0.53030303030303,0.539236111111111,1.30705808080808,0.842672558922559,1.92085858585859,1.83994326008577,87.000,26.000,1546,1572,0.000,0,818,NULL,3.5782926595035,15.6599917346092,NULL,NULL,NULL,0.701149,0,0.0323415265200517,0,0.54980595084088,0.00323415265200517,0.433376455368693,0,9,0.787878787878,NULL
20201008,XE_Sorter,0.9499,18.0,0.998147633601926,0.128467901984438,22.9187056037885,0.18462060731997,0.619678574409424,0.528665979863759,0.831009383495571,0.0783911685241473,0.0825223625361747,0.0775151275980005,0.0676309779590166,0.0471935863734111,1808.000,917.000,29038,28917,149.000,12.134228,29999,NULL,24.6045051829575,0.427537696299115,NULL,NULL,NULL,0.492809,0.018389696260073,0.0470073696535574,0.010710104001653,0.048901439493078,0.00902265996280736,0.235518975136029,0,3,0.285256410256,NULL
20201009,MA_Alps,1.0000,4.0,0.895902797073261,0.143095655978656,21.5535714285714,0.196309503610193,0.706636844682007,0.463624637938655,0.815625,NULL,2.28605324074074,2.2850625,0.228494936342593,0.28256570961718,245.000,211.000,1190,1279,50.000,4.9,1394,NULL,0,9.19161599133547,NULL,NULL,NULL,0.138775,0,0.072079536039768,0.0414250207125104,0.125932062966031,0,0.729908864954433,0,14,0.410714285714,NULL
20201009,PK_DUVKrF,1.0000,31.0,0.964777028864051,0.132866665994965,21.5286365940193,0.196532216648399,0.982615922559198,0.333418975885239,0.0708761833134411,0.39707789039039,1.20620825589908,0.831332995438419,0.337124649199377,0.341843202632075,15753.000,14707.000,42476,41186,2292.000,6.873036,38716,NULL,4.86207020106147,0.330930330278736,NULL,NULL,NULL,0.0664,0.016126753931632,0.0390338073264903,0.000588567661738393,0.0189518787079763,0.0156323570957717,0.484391185610698,0,403,0.620881905727,NULL
20201009,PW_PIX,1.0000,3.0,0.961355006020191,0.133335341224703,21.9795918367347,0.192495596762221,0.470811603650587,0.695855560860296,0.476190476190476,0.65338122605364,1.39963718820862,0.958803854875283,3.71970923091459,4.18016102685787,113.000,50.000,1077,1051,25.000,4.52,438,NULL,2.95469870592397,29.2511145974621,NULL,NULL,NULL,0.557522,0.010213556174559,0.0789229340761374,0,0.629526462395543,0.00464252553389044,0.360259981429898,0,8,0.714285714285,NULL
20201009,XE_Sorter,1.0000,18.0,1,0.128181863893659,22.9843638948117,0.184066130534723,0.622083511303,0.52664753222149,0.838111032140883,0.0757254728132388,0.0806062939271894,0.0760023296217326,0.0323031996104135,0.0321309288005653,1687.000,679.000,32339,32258,100.000,16.87,32719,NULL,25.483896567722,0.392064216117509,NULL,NULL,NULL,0.59751,0.0230062772503788,0.0427038560252327,0.0170073286125112,0.0370759763752744,0.00837997464361916,0.23485574693095,0,3,0.254716981132,NULL
20201010,MA_Alps,1.0000,4.0,0.940266972307122,0.136285069734403,19.8039215686275,0.213583695665252,0.721319125517747,0.454201869686499,0.680962343096234,NULL,1.88874476987448,1.88785681078568,0.214836849139935,0.326815292289256,334.000,297.000,989,1223,97.000,3.443298,1643,NULL,0,7.80003431995284,NULL,NULL,NULL,0.110778,0.00594059405940594,0.0772277227722772,0,0.177227722772277,0.0138613861386139,0.685148514851485,0,16,0.529411764705,NULL
20201010,PK_DUVKrF,1.0000,31.0,0.951102382083434,0.134724022805398,21.9927909371782,0.192344123804463,0.992279496215728,0.330178078078985,0.0702302249094715,0.395112892670157,1.26363685776405,0.842156711294198,0.312351414397147,0.327119643298473,14463.000,13067.000,42710,44300,2158.000,6.702038,40644,NULL,4.89005606877228,0.315289742038665,NULL,NULL,NULL,0.096522,0.0118941699836104,0.0343713416061812,0,0.0287754624209787,0.0200889721376727,0.448513228752049,0,383,0.605561277033,NULL
20201010,PW_PIX,1.0000,3.0,0.969848877774691,0.132115437861075,19.65,0.215275425101925,0.287998204020109,1.13759279720993,0.483333333333333,0.536152777777778,1.17039583333333,0.749180555555556,3.13995081018519,3.94523838764018,87.000,25.000,786,914,25.000,3.48,593,NULL,3.60355152893621,21.6093108320345,NULL,NULL,NULL,0.712643,0.049618320610687,0.0318066157760814,0,0.676844783715013,0.00254452926208651,0.318066157760814,0,7,0.7,NULL
20201010,XE_Sorter,1.0000,18.0,0.995504606399381,0.128699132954967,22.6298552932216,0.186912503553868,0.608645248600093,0.538297347929999,0.821147499365321,0.0719188093051729,0.0790619446560041,0.0748591012947449,0.0369407333361541,0.0370082196843631,1606.000,503.000,29713,30014,100.000,16.06,31045,NULL,26.8542399152712,0.413293686140575,NULL,NULL,NULL,0.686799,0.0219769124625585,0.0506512301013025,0.0110052838824757,0.0588294685827752,0.00831285969104432,0.230033991855417,0,3,0.258687258687,NULL
20201011,MA_Alps,1.0000,4.0,0.919647818838566,0.139323919574831,21.3333333333333,0.19829652810408,0.939453533620654,0.348756754737112,0.736486486486487,NULL,2.36224099099099,2.36125600600601,0.246859453203203,0.298553682064599,568.000,509.000,1626,1568,76.000,7.473684,1535,NULL,0,8.35062860351385,NULL,NULL,NULL,0.103873,0,0.0492788461538462,0.0150240384615385,0.231370192307692,0,0.693509615384615,0,14,0.423076923076,NULL
20201011,PK_DUVKrF,1.0000,31.0,0.964844625299142,0.132789392607872,21.8035623409669,0.194012051500516,0.988695277222335,0.331391670549605,0.0704095871296068,0.40103412332675,1.27709951936669,0.853109697483743,0.360715937470549,0.36812230017514,16053.000,14804.000,42844,43516,2201.000,7.293502,41516,NULL,4.82053312995173,0.308736653619865,NULL,NULL,NULL,0.077804,0.0177154327327047,0.0296424236765942,0.000630193259266175,0.0231537671552609,0.0147278498739613,0.459527588460461,0,396,0.617302798982,NULL
20201011,PW_PIX,1.0000,3.0,0.96606696304529,0.132617093161128,21.9759036144578,0.192491178978815,0.629768062471616,0.520248451515467,0.502008032128514,0.507356321839081,1.48202476572959,0.820006693440428,3.58867720883534,4.02748795636371,215.000,127.000,1824,1896,25.000,8.6,700,NULL,3.81018837239685,18.3102919297997,NULL,NULL,NULL,0.409302,0.00109649122807018,0.068530701754386,0,0.546600877192982,0.00328947368421053,0.452302631578947,0,10,0.638554216867,NULL
20201011,XE_Sorter,1.0000,18.0,0.99725754430697,0.128459115993901,22.9652928416486,0.184160907211225,0.625490173045337,0.52382397850271,0.820920703784044,0.0761410470620997,0.0835341849441632,0.078811962721941,0.0399619218821135,0.0401305555264026,1907.000,717.000,31761,31695,125.000,15.256,32781,NULL,25.3800296352216,0.391514987242549,NULL,NULL,NULL,0.624016,0.0170334687194988,0.0350744623909827,0.013286735304304,0.0557916942161771,0.0060136645571613,0.208589150215673,0,3,0.245033112582,NULL
20201012,MA_Alps,0.9499,4.0,0.922524775400574,0.138877564718195,24.0851063829787,0.175614896751138,0.671290751829674,0.488075677332293,0.690972222222222,NULL,2.64975565843621,2.64869341563786,0.352660751028807,0.429174706831945,510.000,451.000,1107,1340,136.000,3.75,1436,NULL,0,8.9288552131029,NULL,NULL,NULL,0.115686,0,0,0.112190812720848,0.26678445229682,0,0.488515901060071,0,17,0.574468085106,NULL
20201012,PK_DUVKrF,0.9499,31.0,0.925081767905434,0.138487626754939,21.7077333333333,0.194857501750618,0.987280898204778,0.331869621803343,0.0710881720430108,0.398915683553088,1.23988874074074,0.840743111111111,0.435679277777778,0.415812001400878,16725.000,15295.000,40702,43305,2347.000,7.126118,41603,NULL,4.84781067200322,0.308176489165533,NULL,NULL,NULL,0.0855,0.0142499140091396,0.0262886344651368,0.000294825807085647,0.0142253451918825,0.025428725861137,0.473465677362292,0,396,0.610666666666,NULL
20201012,PW_PIX,0.9499,3.0,1,0.128116206185864,21.6833333333333,0.195088369618837,0.720584282258203,0.454688301200569,0.5,0.569894636015326,1.28627314814815,0.806800925925926,3.42905227623457,3.63800295178922,287.000,175.000,1301,1156,100.000,2.87,568,NULL,3.39325687155486,22.5717233151343,NULL,NULL,NULL,0.390243,0.02152190622598,0,0,0.654112221368178,0.00461183704842429,0.345887778631822,0,10,0.766666666666,NULL
20201012,XE_Sorter,0.9499,18.0,0.996569036061215,0.128570745595311,22.6289034132171,0.186909376280163,0.657971293362949,0.497978331182192,0.79601387880255,0.0754793382459182,0.0804635681433067,0.0761074800290487,0.0717557794722827,0.0653981904923216,1841.000,739.000,31160,31408,174.000,10.580459,31583,NULL,25.610289829513,0.40649792894949,NULL,NULL,NULL,0.598587,0.0125160462130937,0.0360397946084724,0.00802310654685494,0.0705391527599487,0.00978818998716303,0.204878048780488,0,3,0.251121076233,NULL
20201013,MA_Alps,0.9499,4.0,0.914232541446698,0.140248838857299,23.2790697674419,0.181713139111122,0.633435266744225,0.517297877626042,0.802702702702703,NULL,2.34871171171171,2.3477012012012,0.421256068568569,0.606733892551274,743.000,709.000,986,846,147.000,5.054421,1441,NULL,0,8.90074804251289,NULL,NULL,NULL,0.04576,0,0.0669330669330669,0.046953046953047,0.153846153846154,0,0.551448551448551,0,11,0.441860465116,NULL
20201013,PK_DUVKrF,0.9499,31.0,0.930088853833353,0.137864145572391,21.1356886840758,0.200163849016278,0.995096484261128,0.32929758859781,0.0710899691128619,0.400564296814297,1.23159043067645,0.842416794674859,0.474043743244012,0.454103686689439,19328.000,17848.000,41278,40802,2417.000,7.99669,38049,NULL,4.8298993376624,0.337067683232531,NULL,NULL,NULL,0.076572,0.0124521536896167,0.0303309268859925,0,0.016304084500218,0.0288773680895392,0.460002907117593,0,391,0.602150537634,NULL
20201013,PW_PIX,0.9499,3.0,1,0.128221722137359,22.5737704918033,0.187421350177784,0.706920671494404,0.463526644513367,0.573770491803279,0.53365873015873,1.19335610200364,0.785878870673953,4.54242846842744,4.89329616517389,142.000,75.000,1377,1381,0.000,0,1014,NULL,3.62519421439544,12.6477370651945,NULL,NULL,NULL,0.47183,0,0.0159767610748003,0,0.548293391430646,0.00580973129992738,0.439360929557008,0,9,0.754098360655,NULL
20201013,XE_Sorter,0.9499,18.0,0.942535780636233,0.136056365782729,22.807662236122,0.185489468593779,0.632000817315411,0.518489727450675,0.793719051342194,0.0747529901196048,0.0791836069846234,0.0757484145599861,0.0923792006920916,0.0560796709409523,2089.000,1002.000,29171,28957,125.000,16.712,31787,NULL,25.8698162319515,0.404017697154492,NULL,NULL,NULL,0.520344,0.0110040793939186,0.0224195262418155,0.00418223578211237,0.0742175448219122,0.0103184669706215,0.191217304857564,0,3,0.268408551068,NULL
20201014,MA_Alps,0.9499,4.0,0.739762781328147,0.173522708124981,24.8367346938776,0.17033435640897,0.960399498040027,0.341254036951607,0.436023622047244,NULL,2.63424650043745,2.6332250656168,0.266714466681248,0.418256573292702,603.000,569.000,1185,1110,92.000,6.554347,1499,NULL,0,8.55907436323197,NULL,NULL,NULL,0.056384,0.0213640098603122,0.0780608052588332,0.0205423171733772,0.57189811010682,0,0.325390304026294,0,12,0.448979591836,NULL
20201014,PK_DUVKrF,0.9499,31.0,0.91841745168162,0.13980139664117,21.1073326248672,0.200454277853436,0.984849174896288,0.332782766720375,0.0712522710911522,0.401306448992853,1.23811607037431,0.843211713307356,0.532723468187901,0.427511393429478,18852.000,17243.000,39724,39249,2371.000,7.951075,39014,NULL,4.82153991416358,0.328837142572558,NULL,NULL,NULL,0.085349,0.0170677675964153,0.0282952371362401,0,0.0246953982479106,0.0146762662370355,0.404969288087806,0,398,0.654091392136,NULL
20201014,PW_PIX,0.9499,3.0,0.687409311228428,0.186780199915115,22.3333333333333,0.189460948094535,0.869517123550221,0.376920850365883,0.577777777777778,0.521606606606607,1.55262345679012,0.822518518518519,1.59534182098765,1.75160167910448,146.000,100.000,1005,1235,0.000,0,768,NULL,3.70942069607066,16.7043675752713,NULL,NULL,NULL,0.315068,0.0248756218905473,0,0,0.574129353233831,0.00398009950248756,0.423880597014925,0,6,0.555555555555,NULL
20201014,XE_Sorter,0.9499,18.0,0.976745991533596,0.131447498664633,22.889634601044,0.184844163400413,0.664810482281139,0.492997403293195,0.780097771149225,0.0775246079412746,0.0824662358107548,0.0777427707349408,0.112307875548927,0.0610165479659493,1875.000,690.000,30695,31030,100.000,18.75,33279,NULL,24.9549971553403,0.386027485535995,NULL,NULL,NULL,0.632,0.0157354618015964,0.0372373350708584,0.0122495520443069,0.0779605798990064,0.0101971005049682,0.181169571591464,0,3,0.307398932112,NULL
20201015,MA_Alps,0.9499,4.0,0.668822936926924,0.191933118608377,24.7021276595745,0.171308697204734,0.893745692868093,0.36671819705414,0.457627118644068,NULL,2.47969397363465,2.47865466101695,0.329330322112367,0.439512235449735,528.000,494.000,1134,790,125.000,4.224,1187,NULL,0,10.8123041949553,NULL,NULL,NULL,0.064393,0,0,0.0430663221360896,0.529715762273902,0,0.321274763135228,0,12,0.382978723404,NULL
20201015,PK_DUVKrF,0.9499,31.0,0.93913482538459,0.136715348399772,21.1570545829042,0.200016748914241,0.982230343423418,0.333682918019468,0.0697152918507691,0.395655031371615,1.20823091886944,0.826315653964985,0.588507033842545,0.44387362486918,18377.000,16633.000,41087,39169,2286.000,8.038932,39690,NULL,4.89316123389605,0.32334156063629,NULL,NULL,NULL,0.094901,0.0161851680580232,0.0257989144985032,0,0.0109036921654051,0.0213449509577239,0.416725484946577,0,420,0.638002059732,NULL
20201015,PW_PIX,0.9499,3.0,0.647780247599642,0.198210022435635,20.9411764705882,0.202078459475793,0.993041407918313,0.330048103480076,0.42483660130719,0.514893790849673,1.62053376906318,0.795315904139434,2.26541258169935,2.64416534453461,376.000,324.000,1068,1362,50.000,7.52,864,NULL,3.75988257061937,14.8531539280944,NULL,NULL,NULL,0.138297,0.0177902621722846,0.0112359550561798,0,0.743445692883895,0.00280898876404494,0.234082397003745,0,7,0.411764705882,NULL
20201015,XE_Sorter,0.9499,18.0,0.9996097772257,0.128472992256938,22.9489575844716,0.184380274750776,0.634781782466171,0.516332773696307,0.793473919642144,0.0777360308285164,0.0825878664430066,0.0770620656601965,0.0513248279282158,0.0485209477615577,2210.000,1062.000,31922,31989,120.000,18.416666,33005,NULL,24.8944165835421,0.389348765184682,NULL,NULL,NULL,0.519457,0.019328362884531,0.0380615249671073,0.0102123927072239,0.0654094354990289,0.00842679030135956,0.221821940981142,0,3,0.291055718475,NULL
20201016,MA_Alps,0.9499,4.0,0.77841356395295,0.16504159834674,24.0444444444444,0.17602598783139,0.909845678653956,0.360240283643536,0.457644628099174,NULL,2.56999426078972,2.56886363636364,0.245820276629936,0.319095860566449,184.000,150.000,1054,1230,25.000,7.36,1396,NULL,0,9.19634288924757,NULL,NULL,NULL,0.184782,0,0,0,0.61645101663586,0,0.200554528650647,0,10,0.511111111111,NULL
20201016,PK_DUVKrF,0.9499,31.0,0.957975184265641,0.134143472847451,21.17472306143,0.1998718320559,0.984878727299378,0.332803992658899,0.0721177273170256,0.395807889501071,1.22522560702697,0.827210892917086,0.447141203703704,0.424612570028474,16459.000,14654.000,42053,41487,2441.000,6.742728,40468,NULL,4.89503927110314,0.317222523870943,NULL,NULL,NULL,0.109666,0.0144341664090552,0.0324352602668062,0.00130787339785509,0.0138396785009393,0.0217820369533684,0.425415547047773,0,410,0.611278952668,NULL
20201016,PW_PIX,0.9499,3.0,0.757517520298848,0.169643035674698,21.7682926829268,0.194418963414656,0.951578565928342,0.344451021849913,0.463414634146341,0.617308429118774,1.99435975609756,0.941212737127371,3.33647258920506,3.58768114560639,670.000,574.000,1785,1609,0.000,0,797,NULL,3.13851353482153,16.1067300337099,NULL,NULL,NULL,0.143283,0.00280112044817927,0.00280112044817927,0,0.745098039215686,0.00392156862745098,0.224089635854342,0,11,0.353658536585,NULL
20201016,XE_Sorter,0.9499,18.0,0.994513045562765,0.129230253025666,22.7630813953488,0.185912874869676,0.663510515555316,0.49403690958983,0.794452519379845,0.0776924703891709,0.0847107154392765,0.0782368378552972,0.0727456546753876,0.0620114511720551,2277.000,1257.000,31322,30795,175.000,13.011428,29712,NULL,24.9276081786226,0.432606462980056,NULL,NULL,NULL,0.447957,0.0207521869612413,0.0411851095076943,0.00418236383372709,0.0720579784177256,0.0121001213204776,0.209660941191495,0,3,0.285291943828,NULL
