STOCK_EVENT_TIME,PART_NO,CATEGORY,PUT_ON_SERIAL,REPLACE_SERIAL,EQP_NO,CHAMBER_NO,LAYER,PUT_ON_STATUS,REPLACE_STATUS,KIND,FAB,QTY
2020/8/28 10:28,85-ECT0010,GE,9Y009HC-02031,9Y009HC-02031,EHT51,PM2,MX 1T,clean,廠內清洗,PM,P2,1
2020/8/28 20:12,85-EKA0270,GE,NULL,NULL,EHA05,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/8/28 21:27,85-ECT0010,GE,02040HC-02031,02040HC-02031,EHT07,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2020/8/29 08:09,85-ECT0010,GE,02072HC-02031,02072HC-02031,ECT19,PM2,C4F8 1T,clean,廠內清洗,PM,P1,1
2020/8/29 18:33,85-EKA0270,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2020/8/29 18:33,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2020/8/29 18:38,85-EKA0190,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,5
2020/8/29 18:38,85-EKA0270,GE,NONE4,NONE01,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,1
2020/8/30 00:18,85-ECT0010,GE,012A0042597,012A0042506,ECT63,PM2,HV88 1M,備品,備品,PM,P2,1
2020/8/30 02:36,85-ECT0010,GE,02034HC-02031,012A0042558,EHT09,PM1,F68 oxide 3S,新品,待報廢,PM,P1,1
2020/8/30 12:08,85-EKA0270,GE,NULL,MII-044-0152,EHA02,eMaxA,CT_PV,備品,廠外清洗,PM,P1,1
2020/8/30 18:54,85-EKA0190,GE,NULL,NULL,EKA53,eMaxB,1F,備品,廠外清洗,PM,P2,5
2020/8/30 18:54,85-EKA0270,GE,NULL,NULL,EKA53,eMaxB,1F,備品,廠外清洗,PM,P2,1
2020/8/31 00:27,85-EKA0270,GE,MII-064-0133,NULL,EHA05,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/8/31 00:35,85-ECT0010,GE,012A0042482,012A0042482,ECT15,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/8/31 05:44,85-ECT0010,GE,012A0042476,012A0042544,ECT69,PM3,F68 1C,備品,待報廢,PM,P2,1
2020/8/31 10:04,85-EKA0270,GE,NULL,NULL,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/8/31 10:05,85-EKA0270,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2020/8/31 10:05,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2020/8/31 13:34,85-ECT0010,GE,012A0042535,012A0042527,ECT65,PM2,1C,備品,待報廢,PM,P2,1
2020/8/31 16:28,85-ECT0010,GE,012A0042579,012A0042533,EHT06,PM2,CIS 5E,新品,待報廢,PM,P1,1
2020/8/31 17:41,85-ECT0010,GE,012A0042578,012A0042597,ECT63,PM2,HV88 1M,新品,備品,PM,P2,1
2020/8/31 17:51,85-ECT0010,GE,012A0042578,012A0042578,ECT63,PM2,HV88 1M,clean,廠內清洗,PM,P2,1
2020/8/31 17:52,85-ECT0010,GE,012A0042594,02116HC-02031,ECT22,PM2,LCD 1C,新品,備品,PM,P1,1
2020/8/31 20:06,85-EKA0190,GE,NULL,NULL,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,5
2020/8/31 20:06,85-EKA0270,GE,MII-214-0196,MII-214-0195,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,1
2020/8/31 20:26,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2020/8/31 20:26,85-EKA0270,GE,MII-294-0215,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,1
2020/8/31 23:13,85-ECT0010,GE,02188HC-02031,02108HC-02031,ECT70,PM3,1F,新品,備品,PM,P2,1
2020/9/1 00:50,85-ECT0010,GE,012A0042541,012A0042541,ECT69,PM1,F68 1C,clean,廠內清洗,PM,P2,1
2020/9/1 01:43,85-EKA0270,GE,NULL,NULL,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/9/1 08:10,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,clean,廠內清洗,PM,P1,5
2020/9/1 08:10,85-EKA0270,GE,MII-294-0215,MII-294-0215,EKA03,eMaxC,SP,clean,廠內清洗,PM,P1,1
2020/9/1 13:40,85-ECT0010,GE,02144HC-02031,02099HC-02031,ECT70,PM2,LCD 1C,新品,備品,PM,P2,1
2020/9/1 18:41,85-ECT0010,GE,02116HC-02031,012A0042539,ECT15,PM1,LCD 1C,備品,待報廢,PM,P1,1
2020/9/1 19:33,85-ECT0010,GE,012A0042485,012A0042485,EHT05,PM2,1C,clean,廠內清洗,PM,P1,1
2020/9/1 19:53,85-ECT0010,GE,02121HC-02031,02121HC-02031,ECT70,PM1,F38 1T,clean,廠內清洗,PM,P2,1
2020/9/2 01:30,85-ECT0010,GE,02076HC-02031,02076HC-02031,EHT05,PM1,1C,clean,廠內清洗,PM,P1,1
2020/9/2 02:17,85-ECT0010,GE,02097HC-02031,02097HC-02031,ECT66,PM3,C4F8 1T,clean,廠內清洗,PM,P2,1
2020/9/2 02:54,85-ECT0010,GE,02033HC-02031,02033HC-02031,ECT18,PM1,C4F8 1T,clean,廠內清洗,PM,P1,1
2020/9/2 03:54,85-ECT0010,GE,012A0042473,012A0042473,ECT69,PM2,F68 1C,clean,廠內清洗,PM,P2,1
2020/9/2 12:54,85-ECT0010,GE,01107HC-02031,01107HC-02031,ECT11,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/2 17:34,85-ECT0010,GE,02131HC-02031,02131HC-02031,ECT63,PM1,1C,clean,廠內清洗,PM,P2,1
2020/9/2 17:35,85-ECT0010,GE,012A0042506,012A0042470,ECT66,PM2,1C,備品,待報廢,PM,P2,1
2020/9/2 17:40,85-EKA0190,GE,NULL,NULL,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,5
2020/9/2 17:40,85-EKA0270,GE,NULL,NULL,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,1
2020/9/2 17:41,85-EKA0270,GE,214-0200,NONE,EHA02,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/2 22:04,85-ECT0010,GE,012A0042485,012A0042485,EHT05,PM2,1C,clean,廠內清洗,PM,P1,1
2020/9/3 00:49,85-ECT0010,GE,02134HC-02031,012A0042521,EHT01,PM1,LCD 1C,備品,備品,PM,P1,1
2020/9/3 05:40,85-ECT0010,GE,02040HC-02031,02040HC-02031,EHT07,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2020/9/3 08:38,85-ECT0010,GE,012A0042521,012A0042506,ECT66,PM2,1C,備品,備品,PM,P2,1
2020/9/3 16:53,85-ECT0010,GE,02126HC-02031,012A0042467,ECT61,PM2,F63 2B SAC,新品,待報廢,PM,P2,1
2020/9/3 19:57,85-EKA0270,GE,NULL,NULL,EHA04,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/3 20:00,85-EKA0270,GE,NULL,NULL,EHA06,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/3 22:44,85-ECT0010,GE,02114HC-02031.,02114HC-02031.,ECT13,PM1,1C,clean,廠內清洗,PM,P1,1
2020/9/4 01:08,85-ECT0010,GE,012A0042506,012A0042469,ECT14,PM1,DK70 1G,備品,待報廢,PM,P1,1
2020/9/4 06:14,85-ECT0010,GE,012A0042597,02096HC-02031,EHT02,PM2,LCD 1C,備品,備品,PM,P1,1
2020/9/4 07:28,85-EKA0270,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2020/9/4 07:28,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2020/9/5 00:21,85-EKA0270,GE,NULL,NULL,EHA02,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/5 03:41,85-EKA0270,GE,5116-0485,NULL,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,1
2020/9/5 03:41,85-EKA0190,GE,NULL,NULL,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,5
2020/9/5 03:44,85-ECT0010,GE,012A0042532,012A0042532,EHT51,PM3,MX 1T,clean,廠內清洗,PM,P2,1
2020/9/5 09:47,85-ECT0010,GE,02149HC-02031,02114HC-02031.,ECT13,PM1,1C,新品,備品,PM,P1,1
2020/9/5 19:08,85-ECT0010,GE,02036HC-02031,02036HC-02031,EHT03,PM1,1C,clean,廠內清洗,PM,P1,1
2020/9/5 20:07,85-EKA0270,GE,NULL,NULL,EHA06,eMaxA,Cu PV,備品,廠外清洗,PM,P1,1
2020/9/6 05:52,85-ECT0010,GE,02067HC-02031,02067HC-02031,EHT02,PM1,C5F8 1T,clean,廠內清洗,PM,P1,1
2020/9/6 07:14,85-EKA0270,GE,NULL,NULL,EKA01,eMaxA,1F,clean,廠內清洗,PM,P1,1
2020/9/6 07:14,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2020/9/6 07:15,85-EKA0190,GE,NULL,NULL,EKA53,eMaxB,1F,備品,廠外清洗,PM,P2,5
2020/9/6 07:16,85-EKA0270,GE,NULL,NULL,EKA53,eMaxB,1F,備品,廠外清洗,PM,P2,1
2020/9/6 07:34,85-EKA0270,GE,NULL,NULL,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/9/6 16:18,85-ECT0010,GE,012A0042553,02095HC-02031,EHT01,PM2,LCD 1C,備品,備品,PM,P1,1
2020/9/6 17:05,85-ECT0010,GE,02096HC-02031,02027HC-02031,ECT66,PM1,LCD 1C,備品,待報廢,PM,P2,1
2020/9/6 21:22,85-ECT0010,GE,02095HC-02031,012A0042480,ECT17,PM1,LCD 1C,備品,待報廢,PM,P1,1
2020/9/6 22:48,85-ECT0010,GE,02019HC-02031,02019HC-02031,EHT04,PM1,1C,clean,廠內清洗,PM,P1,1
2020/9/6 23:59,85-ECT0010,GE,012A0042572,02038HC-02031,EHT51,PM1,F38 1T,新品,備品,PM,P2,1
2020/9/7 01:35,85-ECT0010,GE,02188HC-02031,02188HC-02031,ECT70,PM3,1F,clean,廠內清洗,PM,P2,1
2020/9/7 08:32,85-ECT0010,GE,012A0042573,012A0042522,EHT07,PM1,LCD 1C,新品,待報廢,PM,P1,1
2020/9/7 14:07,85-ECT0010,GE,012A0042561,02079HC-02031...,ECT14,PM2,LCD 1C,新品,備品,PM,P1,1
2020/9/7 14:13,85-ECT0010,GE,012A0042567,012A0042540,ECT13,PM2,1C,新品,待報廢,PM,P1,1
2020/9/7 19:58,85-EKA0270,GE,NULL,NULL,EHA05,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/8 11:08,85-ECT0010,GE,02038HC-02031,02109HC-02031,ECT17,PM2,LCD 1C,備品,備品,PM,P1,1
2020/9/8 19:17,85-ECT0010,GE,012A0042575,012A0042549,ECT11,PM1,DK40 7F,新品,待報廢,PM,P1,1
2020/9/8 19:18,85-ECT0010,GE,012A0042519,012A0042519,ECT18,PM2,C4F8 1T,clean,廠內清洗,PM,P1,1
2020/9/8 21:36,85-EKA0270,GE,NULL,NULL,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/9/8 22:21,85-ECT0010,GE,012A0042360,012A0042478,EHT04,PM2,1C,備品,待報廢,PM,P1,1
2020/9/8 23:19,85-ECT0010,GE,012A0042574,012A0042550,ECT12,PM1,LCD 1C,新品,備品,PM,P1,1
2020/9/9 00:09,85-ECT0010,GE,01100HC-02031,01100HC-02031,ECT12,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/9 03:16,85-ECT0010,GE,012A0042476,012A0042476,ECT69,PM3,F68 1C,clean,廠內清洗,PM,P2,1
2020/9/9 07:22,85-ECT0010,GE,012A0046872,012A0046872,ECT62,PM2,F38 1T,clean,廠內清洗,PM,P2,1
2020/9/9 17:34,85-EKA0270,GE,NULL,NULL,EHA02,eMaxA,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/9 18:41,85-ECT0010,GE,012A0042514,012A0042514,EHT03,PM2,1C,clean,廠內清洗,PM,P1,1
2020/9/9 19:58,85-EKA0270,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2020/9/9 19:58,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2020/9/9 22:43,85-ECT0010,GE,02040HC-02031,02040HC-02031,EHT07,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2020/9/9 23:22,85-EKA0190,GE,NULL,NULL,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,5
2020/9/9 23:22,85-EKA0270,GE,NULL,MII-214-0196,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,1
2020/9/10 01:05,85-ECT0010,GE,012A0042586,02072HC-02031,ECT19,PM2,C4F8 1T,新品,備品,PM,P1,1
2020/9/10 14:45,85-ECT0010,GE,02114HC-02031.,012A0042482,ECT15,PM2,LCD 1C,備品,待報廢,PM,P1,1
2020/9/10 17:21,85-ECT0010,GE,012A0042535,012A0042535,ECT65,PM2,1C,clean,廠內清洗,PM,P2,1
2020/9/10 20:35,85-ECT0010,GE,02078HC-02031,012A0042473,ECT69,PM2,F68 1C,備品,待報廢,PM,P2,1
2020/9/11 00:58,85-ECT0010,GE,012A0042579,012A0042579,EHT06,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2020/9/11 03:04,85-ECT0010,GE,02098HC-02031,02098HC-02031,EHT06,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/11 06:50,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2020/9/11 06:50,85-EKA0270,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2020/9/11 11:38,85-ECT0010,GE,02067HC-02031,02067HC-02031,EHT02,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/11 14:25,85-ECT0010,GE,02109HC-02031,012A0042541,ECT69,PM1,LCD 1C,備品,待報廢,PM,P2,1
2020/9/11 19:34,85-ECT0010,GE,89008HC-02031,89008HC-02031,ECT16,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/11 19:35,85-EKA0270,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2020/9/11 19:35,85-EKA0190,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2020/9/11 21:19,85-ECT0010,GE,012A0042562,02097HC-02031,ECT66,PM3,LCD 1C,新品,備品,PM,P2,1
2020/9/12 04:51,85-ECT0010,GE,012A0042591,012A0042594,ECT22,PM2,LCD 1C,新品,備品,PM,P1,1
2020/9/12 07:32,85-EKA0190,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,4
2020/9/12 07:32,85-EKA0270,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,1
2020/9/12 08:03,85-EKA0270,GE,NULL,NULL,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/9/12 08:04,85-EKA0270,GE,NULL,214-0200,EHA02,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/12 10:45,85-ECT0010,GE,012A0042569,01107HC-02031,ECT11,PM2,LCD 1C,新品,備品,PM,P1,1
2020/9/12 10:46,85-ECT0010,GE,012A0042594,02116HC-02031,ECT15,PM1,LCD 1C,備品,備品,PM,P1,1
2020/9/12 16:14,85-ECT0010,GE,02144HC-02031,02144HC-02031,ECT70,PM2,LCD 1C,clean,廠內清洗,PM,P2,1
2020/9/12 17:35,85-EKA0190,GE,NULL,NULL,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,5
2020/9/12 17:35,85-EKA0270,GE,MII-214-0195,NULL,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,1
2020/9/13 01:56,85-ECT0010,GE,012A0042580,02131HC-02031,ECT63,PM1,1C,新品,備品,PM,P2,1
2020/9/13 10:59,85-EKA0270,GE,NONE8,MII-064-0133,EHA05,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/13 13:06,85-ECT0010,GE,012A0042584,02121HC-02031,ECT70,PM1,F38 1T,新品,備品,PM,P2,1
2020/9/13 17:49,85-ECT0010,GE,012A0042585,02188HC-02031,ECT70,PM3,1F,新品,備品,PM,P2,1
2020/9/13 19:18,85-ECT0010,GE,02188HC-02031,02134HC-02031,EHT01,PM1,LCD 1C,備品,備品,PM,P1,1
2020/9/13 22:30,85-EKA0270,GE,NULL,NULL,EHA04,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/14 05:59,85-ECT0010,GE,02076HC-02031,02076HC-02031,EHT05,PM1,1C,clean,廠內清洗,PM,P1,1
2020/9/14 07:37,85-ECT0010,GE,012A0042521,012A0042521,ECT66,PM2,1C,clean,廠內清洗,PM,P2,1
2020/9/14 18:52,85-EKA0270,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2020/9/14 18:52,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2020/9/14 19:49,85-ECT0010,GE,02134HC-02031,012A0042532,EHT51,PM3,MX 1T,備品,待報廢,PM,P2,1
2020/9/14 20:01,85-ECT0010,GE,012A0042590,02076HC-02031,EHT05,PM1,1C,新品,備品,PM,P1,1
2020/9/14 20:22,85-ECT0010,GE,012A0042582,02094HC-02031,ECT62,PM1,F25 1T2T,新品,備品,PM,P2,1
2020/9/14 20:30,85-ECT0010,GE,012A0042597,012A0042597,EHT02,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/14 23:14,85-ECT0010,GE,02076HC-02031,012A0042506,ECT14,PM1,DK70 1G,備品,待報廢,PM,P1,1
2020/9/15 08:38,85-ECT0010,GE,012A0042588,012A0042582,ECT62,PM1,F25 1T2T,新品,備品,PM,P2,1
2020/9/15 11:21,85-ECT0010,GE,012A0042583,02102HC-02031,ECT19,PM1,C4F8 1T,新品,備品,PM,P1,1
2020/9/15 19:06,85-EKA0270,GE,NULL,NULL,EHA06,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/16 02:42,85-ECT0010,GE,02096HC-02031,02096HC-02031,ECT66,PM1,F63 2B SAC,clean,廠內清洗,PM,P2,1
2020/9/16 05:44,85-ECT0010,GE,02149HC-02031,02149HC-02031,ECT13,PM1,1C,clean,廠內清洗,PM,P1,1
2020/9/16 07:15,85-EKA0270,GE,MII-064-0133,NULL,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/9/16 15:31,85-ECT0010,GE,02040HC-02031,02040HC-02031,EHT07,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2020/9/16 16:58,85-EKA0270,GE,NULL,NULL,EKA53,eMaxB,1F,備品,廠外清洗,PM,P2,1
2020/9/16 16:58,85-EKA0190,GE,NULL,NULL,EKA53,eMaxB,1F,備品,廠外清洗,PM,P2,5
2020/9/16 19:49,85-EKA0270,GE,NULL,NULL,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/9/16 19:53,85-EKA0270,GE,NULL,NULL,EKA04,eMaxB,F68 CP,備品,廠外清洗,PM,P1,1
2020/9/16 19:53,85-EKA0190,GE,NULL,NULL,EKA04,eMaxB,F68 CP,備品,廠外清洗,PM,P1,5
2020/9/16 20:53,85-ECT0010,GE,012A0042572,02095HC-02031,ECT17,PM1,LCD 1C,備品,備品,PM,P1,1
2020/9/17 01:08,85-ECT0010,GE,012A0042564,012A0042572,EHT51,PM1,F38 1T,新品,備品,PM,P2,1
2020/9/17 02:59,85-ECT0010,GE,02131HC-02031,02036HC-02031,EHT03,PM1,1C,備品,待報廢,PM,P1,1
2020/9/17 16:00,85-ECT0010,GE,02078HC-02031,02078HC-02031,ECT69,PM2,F68 1C,clean,廠內清洗,PM,P2,1
2020/9/17 16:32,85-ECT0010,GE,012A0042561,012A0042561,ECT14,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/17 18:34,85-ECT0010,GE,012A0042583,012A0042583,ECT19,PM1,C4F8 1T,clean,廠內清洗,PM,P1,1
2020/9/17 18:34,85-EKA0190,GE,NULL,NULL,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,5
2020/9/17 18:34,85-EKA0270,GE,NULL,5116-0485,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,1
2020/9/17 18:59,85-ECT0010,GE,012A0042565,02144HC-02031,ECT70,PM2,LCD 1C,新品,備品,PM,P2,1
2020/9/17 21:26,85-ECT0010,GE,012A0042553,012A0042553,EHT01,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/18 06:58,85-ECT0010,GE,012A0042567,012A0042567,ECT13,PM2,1C,clean,廠內清洗,PM,P1,1
2020/9/18 17:32,85-ECT0010,GE,02038HC-02031,02038HC-02031,ECT17,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/18 18:02,85-ECT0010,GE,012A0042589,012A0042485,EHT05,PM2,1C,新品,待報廢,PM,P1,1
2020/9/18 19:35,85-EKA0270,GE,NULL,NULL,EHA02,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/18 19:35,85-EKA0270,GE,NONE6,NULL,EHA05,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/18 21:40,85-ECT0010,GE,02079HC-02031...,012A0042476,ECT69,PM3,F68 1C,備品,待報廢,PM,P2,1
2020/9/19 00:01,85-ECT0010,GE,012A0042573,012A0042573,EHT07,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/19 05:19,85-ECT0010,GE,02097HC-02031,02019HC-02031,EHT04,PM1,1C,備品,待報廢,PM,P1,1
2020/9/19 10:05,85-ECT0010,GE,02121HC-02031,012A0042519,ECT18,PM2,C4F8 1T,備品,待報廢,PM,P1,1
2020/9/19 17:56,85-ECT0010,GE,012A0042566,02033HC-02031,ECT18,PM1,C4F8 1T,新品,備品,PM,P1,1
2020/9/19 17:57,85-ECT0010,GE,012A0042579,012A0042579,EHT06,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2020/9/19 18:43,85-ECT0010,GE,012A0042574,012A0042574,ECT12,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/19 19:26,85-EKA0270,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2020/9/19 19:26,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2020/9/19 21:01,85-EKA0270,GE,MII-044-0120,MII-064-0133,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/9/19 23:26,85-EKA0270,GE,NULL,NULL,EHA02,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/19 23:42,85-ECT0010,GE,02143HC-02031,01100HC-02031,ECT12,PM2,LCD 1C,新品,備品,PM,P1,1
2020/9/20 05:10,85-EKA0270,GE,NULL,NULL,EHA04,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/20 05:57,85-ECT0010,GE,01100HC-02031,012A0042514,EHT03,PM2,1C,備品,待報廢,PM,P1,1
2020/9/20 11:31,85-ECT0010,GE,02095HC-02031,012A0042535,ECT65,PM2,1C,備品,待報廢,PM,P2,1
2020/9/20 17:41,85-ECT0010,GE,012A0042582,012A0046872,ECT62,PM2,F38 1T,備品,備品,PM,P2,1
2020/9/20 20:35,85-ECT0010,GE,02102HC-02031,02114HC-02031.,ECT15,PM2,LCD 1C,備品,備品,PM,P1,1
2020/9/21 05:42,85-ECT0010,GE,012A0042536,012A0042536,ECT65,PM1,1B,clean,廠內清洗,PM,P2,1
2020/9/21 16:49,85-EKA0270,GE,NULL,NULL,EHA06,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/21 19:02,85-ECT0010,GE,02040HC-02031,02040HC-02031,EHT07,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2020/9/21 20:02,85-ECT0010,GE,01090HC-02031,02076HC-02031,ECT14,PM1,DK70 1G,備品,待報廢,PM,P1,1
2020/9/21 20:10,85-EKA0270,GE,NULL,NULL,EHA04,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/21 20:11,85-ECT0010,GE,012A0042585,012A0042585,ECT70,PM3,1F,clean,廠內清洗,PM,P2,1
2020/9/22 04:21,85-ECT0010,GE,02098HC-02031,02098HC-02031,EHT06,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/22 04:22,85-ECT0010,GE,012A0042569,012A0042569,ECT11,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/22 04:22,85-ECT0010,GE,012A0042562,012A0042562,ECT66,PM3,C4F8 1T,clean,廠內清洗,PM,P2,1
2020/9/22 04:23,85-ECT0010,GE,02126HC-02031,02126HC-02031,ECT61,PM2,F63 2B SAC,clean,廠內清洗,PM,P2,1
2020/9/22 13:00,85-EKA0270,GE,NULL,NULL,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2020/9/22 13:54,85-ECT0010,GE,02109HC-02031,02109HC-02031,ECT69,PM1,LCD 1C,clean,廠內清洗,PM,P2,1
2020/9/22 18:23,85-ECT0010,GE,02072HC-02031,012A0042360,EHT04,PM2,1C,備品,待報廢,PM,P1,1
2020/9/23 04:25,85-EKA0270,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,1
2020/9/23 04:25,85-EKA0190,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,4
2020/9/23 05:58,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2020/9/23 05:58,85-EKA0270,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2020/9/23 06:04,85-EKA0270,GE,NULL,NULL,EHA02,eMaxA,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/23 06:39,85-ECT0010,GE,012A0042618,012A0042591,ECT22,PM2,LCD 1C,新品,備品,PM,P1,1
2020/9/23 08:08,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2020/9/23 08:08,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2020/9/23 08:08,85-EKA0270,GE,NULL,MII-294-0215,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,1
2020/9/23 08:24,85-EKA0190,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2020/9/23 08:25,85-EKA0270,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2020/9/23 15:23,85-ECT0010,GE,012A0042591,012A0042594,ECT15,PM1,LCD 1C,備品,備品,PM,P1,1
2020/9/23 15:28,85-ECT0010,GE,02098HC-02031,02098HC-02031,EHT06,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2020/9/23 18:31,85-EKA0270,GE,MII-064-0133,NONE8,EHA05,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2020/9/23 20:28,85-ECT0010,GE,012A0042586,012A0042586,ECT19,PM2,HV88 1M,clean,廠內清洗,PM,P1,1
