PART_NO,EQP_NO,STOCK_EVENT_TIME,QTY,PM,TS
85-EMA0130,EMA55,2016-09-30,0,0.0,0.0
85-EMA0130,EMA55,2016-10-31,2,2.0,0.0
85-EMA0130,EMA55,2016-11-30,0,0.0,0.0
85-EMA0130,EMA55,2016-12-31,0,0.0,0.0
85-EMA0130,EMA55,2017-01-31,0,0.0,0.0
85-EMA0130,EMA55,2017-02-28,0,0.0,0.0
85-EMA0130,EMA55,2017-03-31,0,0.0,0.0
85-EMA0130,EMA55,2017-04-30,0,0.0,0.0
85-EMA0130,EMA55,2017-05-31,0,0.0,0.0
85-EMA0130,EMA55,2017-06-30,0,0.0,0.0
85-EMA0130,EMA55,2017-07-31,0,0.0,0.0
85-EMA0130,EMA55,2017-08-31,0,0.0,0.0
85-EMA0130,EMA55,2017-09-30,0,0.0,0.0
85-EMA0130,EMA55,2017-10-31,2,2.0,0.0
85-EMA0130,EMA55,2017-11-30,0,0.0,0.0
85-EMA0130,EMA55,2017-12-31,0,0.0,0.0
85-EMA0130,EMA55,2018-01-31,2,0.0,2.0
85-EMA0130,EMA55,2018-02-28,0,0.0,0.0
85-EMA0130,EMA55,2018-03-31,0,0.0,0.0
85-EMA0130,EMA55,2018-04-30,0,0.0,0.0
85-EMA0130,EMA55,2018-05-31,0,0.0,0.0
85-EMA0130,EMA55,2018-06-30,0,0.0,0.0
85-EMA0130,EMA55,2018-07-31,0,0.0,0.0
85-EMA0130,EMA55,2018-08-31,0,0.0,0.0
85-EMA0130,EMA55,2018-09-30,0,0.0,0.0
85-EMA0130,EMA55,2018-10-31,0,0.0,0.0
85-EMA0130,EMA55,2018-11-30,2,2.0,0.0
85-EMA0130,EMA55,2018-12-31,0,0.0,0.0
85-EMA0130,EMA55,2019-01-31,0,0.0,0.0
85-EMA0130,EMA55,2019-02-28,0,0.0,0.0
85-EMA0130,EMA55,2019-03-31,0,0.0,0.0
85-EMA0130,EMA55,2019-04-30,0,0.0,0.0
85-EMA0130,EMA55,2019-05-31,0,0.0,0.0
85-EMA0130,EMA55,2019-06-30,0,0.0,0.0
85-EMA0130,EMA55,2019-07-31,0,0.0,0.0
85-EMA0130,EMA55,2019-08-31,0,0.0,0.0
85-EMA0130,EMA55,2019-09-30,0,0.0,0.0
85-EMA0130,EMA55,2019-10-31,2,2.0,0.0
85-EMA0130,EMA55,2019-11-30,0,0.0,0.0
85-EMA0130,EMA55,2019-12-31,0,0.0,0.0
85-EMA0130,EMA55,2020-01-31,0,0.0,0.0
85-EMA0130,EMA55,2020-02-29,0,0.0,0.0
85-EMA0130,EMA55,2020-03-31,0,0.0,0.0
85-EMA0130,EMA55,2020-04-30,0,0.0,0.0
85-EMA0130,EMA55,2020-05-31,0,0.0,0.0
85-EMA0130,EMA55,2020-06-30,0,0.0,0.0
85-EMA0130,EMA55,2020-07-31,0,0.0,0.0
85-EMA0130,EMA55,2020-08-31,0,0.0,0.0
85-EMA0130,EMA55,2020-09-30,0,0.0,0.0
85-EMA0130,EMA55,2020-10-31,0,0.0,0.0
85-EMA0130,EMA55,2020-11-30,1,1.0,0.0
85-EMA0130,EMA56,2017-02-28,2,2.0,0.0
85-EMA0130,EMA56,2017-03-31,0,0.0,0.0
85-EMA0130,EMA56,2017-04-30,0,0.0,0.0
85-EMA0130,EMA56,2017-05-31,0,0.0,0.0
85-EMA0130,EMA56,2017-06-30,0,0.0,0.0
85-EMA0130,EMA56,2017-07-31,0,0.0,0.0
85-EMA0130,EMA56,2017-08-31,0,0.0,0.0
85-EMA0130,EMA56,2017-09-30,0,0.0,0.0
85-EMA0130,EMA56,2017-10-31,2,2.0,0.0
85-EMA0130,EMA56,2017-11-30,0,0.0,0.0
85-EMA0130,EMA56,2017-12-31,0,0.0,0.0
85-EMA0130,EMA56,2018-01-31,0,0.0,0.0
85-EMA0130,EMA56,2018-02-28,2,2.0,0.0
85-EMA0130,EMA56,2018-03-31,0,0.0,0.0
85-EMA0130,EMA56,2018-04-30,0,0.0,0.0
85-EMA0130,EMA56,2018-05-31,0,0.0,0.0
85-EMA0130,EMA56,2018-06-30,0,0.0,0.0
85-EMA0130,EMA56,2018-07-31,0,0.0,0.0
85-EMA0130,EMA56,2018-08-31,2,2.0,0.0
85-EMA0130,EMA56,2018-09-30,0,0.0,0.0
85-EMA0130,EMA56,2018-10-31,0,0.0,0.0
85-EMA0130,EMA56,2018-11-30,0,0.0,0.0
85-EMA0130,EMA56,2018-12-31,0,0.0,0.0
85-EMA0130,EMA56,2019-01-31,2,2.0,0.0
85-EMA0130,EMA56,2019-02-28,0,0.0,0.0
85-EMA0130,EMA56,2019-03-31,0,0.0,0.0
85-EMA0130,EMA56,2019-04-30,0,0.0,0.0
85-EMA0130,EMA56,2019-05-31,0,0.0,0.0
85-EMA0130,EMA56,2019-06-30,0,0.0,0.0
85-EMA0130,EMA56,2019-07-31,0,0.0,0.0
85-EMA0130,EMA56,2019-08-31,0,0.0,0.0
85-EMA0130,EMA56,2019-09-30,0,0.0,0.0
85-EMA0130,EMA56,2019-10-31,0,0.0,0.0
85-EMA0130,EMA56,2019-11-30,0,0.0,0.0
85-EMA0130,EMA56,2019-12-31,0,0.0,0.0
85-EMA0130,EMA56,2020-01-31,0,0.0,0.0
85-EMA0130,EMA56,2020-02-29,0,0.0,0.0
85-EMA0130,EMA56,2020-03-31,0,0.0,0.0
85-EMA0130,EMA56,2020-04-30,0,0.0,0.0
85-EMA0130,EMA56,2020-05-31,4,4.0,0.0
85-EMA0130,EMA56,2020-06-30,0,0.0,0.0
85-EMA0130,EMA56,2020-07-31,0,0.0,0.0
85-EMA0130,EMA56,2020-08-31,0,0.0,0.0
85-EMA0130,EMA56,2020-09-30,0,0.0,0.0
85-EMA0130,EMA56,2020-10-31,0,0.0,0.0
85-EMA0130,EMA56,2020-11-30,0,0.0,0.0
85-EMA0130,EMA56,2020-12-31,0,0.0,0.0
85-EMA0130,EMA56,2021-01-31,2,1.0,1.0
85-EMA0130,EMA57,2016-03-31,2,2.0,0.0
85-EMA0130,EMA57,2016-04-30,0,0.0,0.0
85-EMA0130,EMA57,2016-05-31,2,0.0,2.0
85-EMA0130,EMA57,2016-06-30,0,0.0,0.0
85-EMA0130,EMA57,2016-07-31,0,0.0,0.0
85-EMA0130,EMA57,2016-08-31,0,0.0,0.0
85-EMA0130,EMA57,2016-09-30,0,0.0,0.0
85-EMA0130,EMA57,2016-10-31,0,0.0,0.0
85-EMA0130,EMA57,2016-11-30,0,0.0,0.0
85-EMA0130,EMA57,2016-12-31,0,0.0,0.0
85-EMA0130,EMA57,2017-01-31,0,0.0,0.0
85-EMA0130,EMA57,2017-02-28,0,0.0,0.0
85-EMA0130,EMA57,2017-03-31,0,0.0,0.0
85-EMA0130,EMA57,2017-04-30,0,0.0,0.0
85-EMA0130,EMA57,2017-05-31,0,0.0,0.0
85-EMA0130,EMA57,2017-06-30,0,0.0,0.0
85-EMA0130,EMA57,2017-07-31,2,2.0,0.0
85-EMA0130,EMA57,2017-08-31,0,0.0,0.0
85-EMA0130,EMA57,2017-09-30,0,0.0,0.0
85-EMA0130,EMA57,2017-10-31,2,2.0,0.0
85-EMA0130,EMA57,2017-11-30,0,0.0,0.0
85-EMA0130,EMA57,2017-12-31,0,0.0,0.0
85-EMA0130,EMA57,2018-01-31,0,0.0,0.0
85-EMA0130,EMA57,2018-02-28,0,0.0,0.0
85-EMA0130,EMA57,2018-03-31,0,0.0,0.0
85-EMA0130,EMA57,2018-04-30,0,0.0,0.0
85-EMA0130,EMA57,2018-05-31,0,0.0,0.0
85-EMA0130,EMA57,2018-06-30,2,2.0,0.0
85-EMA0130,EMA57,2018-07-31,0,0.0,0.0
85-EMA0130,EMA57,2018-08-31,0,0.0,0.0
85-EMA0130,EMA57,2018-09-30,0,0.0,0.0
85-EMA0130,EMA57,2018-10-31,0,0.0,0.0
85-EMA0130,EMA57,2018-11-30,0,0.0,0.0
85-EMA0130,EMA57,2018-12-31,0,0.0,0.0
85-EMA0130,EMA57,2019-01-31,0,0.0,0.0
85-EMA0130,EMA57,2019-02-28,0,0.0,0.0
85-EMA0130,EMA57,2019-03-31,0,0.0,0.0
85-EMA0130,EMA57,2019-04-30,0,0.0,0.0
85-EMA0130,EMA57,2019-05-31,0,0.0,0.0
85-EMA0130,EMA57,2019-06-30,4,2.0,2.0
85-EMA0130,EMA57,2019-07-31,0,0.0,0.0
85-EMA0130,EMA57,2019-08-31,0,0.0,0.0
85-EMA0130,EMA57,2019-09-30,0,0.0,0.0
85-EMA0130,EMA57,2019-10-31,0,0.0,0.0
85-EMA0130,EMA57,2019-11-30,2,2.0,0.0
85-EMA0130,EMA57,2019-12-31,0,0.0,0.0
85-EMA0130,EMA57,2020-01-31,0,0.0,0.0
85-EMA0130,EMA57,2020-02-29,0,0.0,0.0
85-EMA0130,EMA57,2020-03-31,0,0.0,0.0
85-EMA0130,EMA57,2020-04-30,0,0.0,0.0
85-EMA0130,EMA57,2020-05-31,2,2.0,0.0
85-EMA0130,EMA57,2020-06-30,2,2.0,0.0
85-EMA0130,EMA57,2020-07-31,0,0.0,0.0
85-EMA0130,EMA57,2020-08-31,0,0.0,0.0
85-EMA0130,EMA57,2020-09-30,0,0.0,0.0
85-EMA0130,EMA57,2020-10-31,0,0.0,0.0
85-EMA0130,EMA57,2020-11-30,2,2.0,0.0
85-EMA0130,EMA58,2017-06-30,2,2.0,0.0
85-EMA0130,EMA58,2017-07-31,2,2.0,0.0
85-EMA0130,EMA58,2017-08-31,2,2.0,0.0
85-EMA0130,EMA58,2017-09-30,0,0.0,0.0
85-EMA0130,EMA58,2017-10-31,0,0.0,0.0
85-EMA0130,EMA58,2017-11-30,0,0.0,0.0
85-EMA0130,EMA58,2017-12-31,0,0.0,0.0
85-EMA0130,EMA58,2018-01-31,0,0.0,0.0
85-EMA0130,EMA58,2018-02-28,2,2.0,0.0
85-EMA0130,EMA58,2018-03-31,0,0.0,0.0
85-EMA0130,EMA58,2018-04-30,0,0.0,0.0
85-EMA0130,EMA58,2018-05-31,0,0.0,0.0
85-EMA0130,EMA58,2018-06-30,0,0.0,0.0
85-EMA0130,EMA58,2018-07-31,0,0.0,0.0
85-EMA0130,EMA58,2018-08-31,4,4.0,0.0
85-EMA0130,EMA58,2018-09-30,0,0.0,0.0
85-EMA0130,EMA58,2018-10-31,0,0.0,0.0
85-EMA0130,EMA58,2018-11-30,0,0.0,0.0
85-EMA0130,EMA58,2018-12-31,0,0.0,0.0
85-EMA0130,EMA58,2019-01-31,6,6.0,0.0
85-EMA0130,EMA58,2019-02-28,0,0.0,0.0
85-EMA0130,EMA58,2019-03-31,0,0.0,0.0
85-EMA0130,EMA58,2019-04-30,0,0.0,0.0
85-EMA0130,EMA58,2019-05-31,0,0.0,0.0
85-EMA0130,EMA58,2019-06-30,1,1.0,0.0
85-EMA0130,EMA58,2019-07-31,0,0.0,0.0
85-EMA0130,EMA58,2019-08-31,0,0.0,0.0
85-EMA0130,EMA58,2019-09-30,0,0.0,0.0
85-EMA0130,EMA58,2019-10-31,0,0.0,0.0
85-EMA0130,EMA58,2019-11-30,0,0.0,0.0
85-EMA0130,EMA58,2019-12-31,0,0.0,0.0
85-EMA0130,EMA58,2020-01-31,0,0.0,0.0
85-EMA0130,EMA58,2020-02-29,0,0.0,0.0
85-EMA0130,EMA58,2020-03-31,0,0.0,0.0
85-EMA0130,EMA58,2020-04-30,0,0.0,0.0
85-EMA0130,EMA58,2020-05-31,0,0.0,0.0
85-EMA0130,EMA58,2020-06-30,0,0.0,0.0
85-EMA0130,EMA58,2020-07-31,2,2.0,0.0
85-EMA0130,EMA58,2020-08-31,0,0.0,0.0
85-EMA0130,EMA58,2020-09-30,0,0.0,0.0
85-EMA0130,EMA58,2020-10-31,0,0.0,0.0
85-EMA0130,EMA58,2020-11-30,0,0.0,0.0
85-EMA0130,EMA58,2020-12-31,0,0.0,0.0
85-EMA0130,EMA58,2021-01-31,0,0.0,0.0
85-EMA0130,EMA58,2021-02-28,2,2.0,0.0
85-EMA0130,EMA59,2016-01-31,1,1.0,0.0
85-EMA0130,EMA59,2016-02-29,0,0.0,0.0
85-EMA0130,EMA59,2016-03-31,0,0.0,0.0
85-EMA0130,EMA59,2016-04-30,0,0.0,0.0
85-EMA0130,EMA59,2016-05-31,0,0.0,0.0
85-EMA0130,EMA59,2016-06-30,0,0.0,0.0
85-EMA0130,EMA59,2016-07-31,0,0.0,0.0
85-EMA0130,EMA59,2016-08-31,2,2.0,0.0
85-EMA0130,EMA59,2016-09-30,0,0.0,0.0
85-EMA0130,EMA59,2016-10-31,0,0.0,0.0
85-EMA0130,EMA59,2016-11-30,0,0.0,0.0
85-EMA0130,EMA59,2016-12-31,0,0.0,0.0
85-EMA0130,EMA59,2017-01-31,0,0.0,0.0
85-EMA0130,EMA59,2017-02-28,0,0.0,0.0
85-EMA0130,EMA59,2017-03-31,0,0.0,0.0
85-EMA0130,EMA59,2017-04-30,2,2.0,0.0
85-EMA0130,EMA59,2017-05-31,0,0.0,0.0
85-EMA0130,EMA59,2017-06-30,0,0.0,0.0
85-EMA0130,EMA59,2017-07-31,0,0.0,0.0
85-EMA0130,EMA59,2017-08-31,0,0.0,0.0
85-EMA0130,EMA59,2017-09-30,0,0.0,0.0
85-EMA0130,EMA59,2017-10-31,0,0.0,0.0
85-EMA0130,EMA59,2017-11-30,0,0.0,0.0
85-EMA0130,EMA59,2017-12-31,0,0.0,0.0
85-EMA0130,EMA59,2018-01-31,0,0.0,0.0
85-EMA0130,EMA59,2018-02-28,0,0.0,0.0
85-EMA0130,EMA59,2018-03-31,0,0.0,0.0
85-EMA0130,EMA59,2018-04-30,0,0.0,0.0
85-EMA0130,EMA59,2018-05-31,0,0.0,0.0
85-EMA0130,EMA59,2018-06-30,0,0.0,0.0
85-EMA0130,EMA59,2018-07-31,0,0.0,0.0
85-EMA0130,EMA59,2018-08-31,0,0.0,0.0
85-EMA0130,EMA59,2018-09-30,2,2.0,0.0
85-EMA0130,EMA59,2018-10-31,0,0.0,0.0
85-EMA0130,EMA59,2018-11-30,0,0.0,0.0
85-EMA0130,EMA59,2018-12-31,0,0.0,0.0
85-EMA0130,EMA59,2019-01-31,0,0.0,0.0
85-EMA0130,EMA59,2019-02-28,0,0.0,0.0
85-EMA0130,EMA59,2019-03-31,0,0.0,0.0
85-EMA0130,EMA59,2019-04-30,0,0.0,0.0
85-EMA0130,EMA59,2019-05-31,0,0.0,0.0
85-EMA0130,EMA59,2019-06-30,0,0.0,0.0
85-EMA0130,EMA59,2019-07-31,0,0.0,0.0
85-EMA0130,EMA59,2019-08-31,0,0.0,0.0
85-EMA0130,EMA59,2019-09-30,0,0.0,0.0
85-EMA0130,EMA59,2019-10-31,2,2.0,0.0
85-EMA0130,EMA59,2019-11-30,2,2.0,0.0
85-EMA0130,EMA59,2019-12-31,4,0.0,4.0
85-EMA0130,EMA59,2020-01-31,0,0.0,0.0
85-EMA0130,EMA59,2020-02-29,0,0.0,0.0
85-EMA0130,EMA59,2020-03-31,0,0.0,0.0
85-EMA0130,EMA59,2020-04-30,0,0.0,0.0
85-EMA0130,EMA59,2020-05-31,0,0.0,0.0
85-EMA0130,EMA59,2020-06-30,0,0.0,0.0
85-EMA0130,EMA59,2020-07-31,0,0.0,0.0
85-EMA0130,EMA59,2020-08-31,0,0.0,0.0
85-EMA0130,EMA59,2020-09-30,1,1.0,0.0
85-EMA0130,EMA60,2016-06-30,2,2.0,0.0
85-EMA0130,EMA60,2016-07-31,0,0.0,0.0
85-EMA0130,EMA60,2016-08-31,0,0.0,0.0
85-EMA0130,EMA60,2016-09-30,0,0.0,0.0
85-EMA0130,EMA60,2016-10-31,0,0.0,0.0
85-EMA0130,EMA60,2016-11-30,0,0.0,0.0
85-EMA0130,EMA60,2016-12-31,0,0.0,0.0
85-EMA0130,EMA60,2017-01-31,0,0.0,0.0
85-EMA0130,EMA60,2017-02-28,2,2.0,0.0
85-EMA0130,EMA60,2017-03-31,0,0.0,0.0
85-EMA0130,EMA60,2017-04-30,0,0.0,0.0
85-EMA0130,EMA60,2017-05-31,0,0.0,0.0
85-EMA0130,EMA60,2017-06-30,0,0.0,0.0
85-EMA0130,EMA60,2017-07-31,0,0.0,0.0
85-EMA0130,EMA60,2017-08-31,0,0.0,0.0
85-EMA0130,EMA60,2017-09-30,0,0.0,0.0
85-EMA0130,EMA60,2017-10-31,0,0.0,0.0
85-EMA0130,EMA60,2017-11-30,0,0.0,0.0
85-EMA0130,EMA60,2017-12-31,0,0.0,0.0
85-EMA0130,EMA60,2018-01-31,2,2.0,0.0
85-EMA0130,EMA60,2018-02-28,0,0.0,0.0
85-EMA0130,EMA60,2018-03-31,0,0.0,0.0
85-EMA0130,EMA60,2018-04-30,0,0.0,0.0
85-EMA0130,EMA60,2018-05-31,0,0.0,0.0
85-EMA0130,EMA60,2018-06-30,0,0.0,0.0
85-EMA0130,EMA60,2018-07-31,0,0.0,0.0
85-EMA0130,EMA60,2018-08-31,2,2.0,0.0
85-EMA0130,EMA60,2018-09-30,0,0.0,0.0
85-EMA0130,EMA60,2018-10-31,0,0.0,0.0
85-EMA0130,EMA60,2018-11-30,0,0.0,0.0
85-EMA0130,EMA60,2018-12-31,0,0.0,0.0
85-EMA0130,EMA60,2019-01-31,0,0.0,0.0
85-EMA0130,EMA60,2019-02-28,0,0.0,0.0
85-EMA0130,EMA60,2019-03-31,0,0.0,0.0
85-EMA0130,EMA60,2019-04-30,0,0.0,0.0
85-EMA0130,EMA60,2019-05-31,0,0.0,0.0
85-EMA0130,EMA60,2019-06-30,0,0.0,0.0
85-EMA0130,EMA60,2019-07-31,2,2.0,0.0
85-EMA0130,EMA61,2017-01-31,1,1.0,0.0
85-EMA0130,EMA61,2017-02-28,0,0.0,0.0
85-EMA0130,EMA61,2017-03-31,0,0.0,0.0
85-EMA0130,EMA61,2017-04-30,2,2.0,0.0
85-EMA0130,EMA61,2017-05-31,0,0.0,0.0
85-EMA0130,EMA61,2017-06-30,0,0.0,0.0
85-EMA0130,EMA61,2017-07-31,2,2.0,0.0
85-EMA0130,EMA61,2017-08-31,0,0.0,0.0
85-EMA0130,EMA61,2017-09-30,0,0.0,0.0
85-EMA0130,EMA61,2017-10-31,0,0.0,0.0
85-EMA0130,EMA61,2017-11-30,2,2.0,0.0
85-EMA0130,EMA61,2017-12-31,0,0.0,0.0
85-EMA0130,EMA61,2018-01-31,0,0.0,0.0
85-EMA0130,EMA61,2018-02-28,0,0.0,0.0
85-EMA0130,EMA61,2018-03-31,0,0.0,0.0
85-EMA0130,EMA61,2018-04-30,2,2.0,0.0
85-EMA0130,EMA61,2018-05-31,0,0.0,0.0
85-EMA0130,EMA61,2018-06-30,4,4.0,0.0
85-EMA0130,EMA61,2018-07-31,0,0.0,0.0
85-EMA0130,EMA61,2018-08-31,0,0.0,0.0
85-EMA0130,EMA61,2018-09-30,2,2.0,0.0
85-EMA0130,EMA61,2018-10-31,0,0.0,0.0
85-EMA0130,EMA61,2018-11-30,0,0.0,0.0
85-EMA0130,EMA61,2018-12-31,0,0.0,0.0
85-EMA0130,EMA61,2019-01-31,0,0.0,0.0
85-EMA0130,EMA61,2019-02-28,0,0.0,0.0
85-EMA0130,EMA61,2019-03-31,0,0.0,0.0
85-EMA0130,EMA61,2019-04-30,0,0.0,0.0
85-EMA0130,EMA61,2019-05-31,0,0.0,0.0
85-EMA0130,EMA61,2019-06-30,0,0.0,0.0
85-EMA0130,EMA61,2019-07-31,0,0.0,0.0
85-EMA0130,EMA61,2019-08-31,0,0.0,0.0
85-EMA0130,EMA61,2019-09-30,0,0.0,0.0
85-EMA0130,EMA61,2019-10-31,0,0.0,0.0
85-EMA0130,EMA61,2019-11-30,0,0.0,0.0
85-EMA0130,EMA61,2019-12-31,0,0.0,0.0
85-EMA0130,EMA61,2020-01-31,0,0.0,0.0
85-EMA0130,EMA61,2020-02-29,0,0.0,0.0
85-EMA0130,EMA61,2020-03-31,0,0.0,0.0
85-EMA0130,EMA61,2020-04-30,0,0.0,0.0
85-EMA0130,EMA61,2020-05-31,0,0.0,0.0
85-EMA0130,EMA61,2020-06-30,2,2.0,0.0
85-EMA0130,EMA61,2020-07-31,2,2.0,0.0
85-EMA0130,EMA61,2020-08-31,0,0.0,0.0
85-EMA0130,EMA61,2020-09-30,0,0.0,0.0
85-EMA0130,EMA61,2020-10-31,0,0.0,0.0
85-EMA0130,EMA61,2020-11-30,1,1.0,0.0
85-EMA0130,EMA61,2020-12-31,1,1.0,0.0
85-EMA0130,EMA61,2021-01-31,0,0.0,0.0
85-EMA0130,EMA61,2021-02-28,0,0.0,0.0
85-EMA0130,EMA61,2021-03-31,2,2.0,0.0
85-EMA0130,EMA62,2016-12-31,1,1.0,0.0
85-EMA0130,EMA62,2017-01-31,0,0.0,0.0
85-EMA0130,EMA62,2017-02-28,0,0.0,0.0
85-EMA0130,EMA62,2017-03-31,0,0.0,0.0
85-EMA0130,EMA62,2017-04-30,0,0.0,0.0
85-EMA0130,EMA62,2017-05-31,0,0.0,0.0
85-EMA0130,EMA62,2017-06-30,0,0.0,0.0
85-EMA0130,EMA62,2017-07-31,0,0.0,0.0
85-EMA0130,EMA62,2017-08-31,2,2.0,0.0
85-EMA0130,EMA62,2017-09-30,0,0.0,0.0
85-EMA0130,EMA62,2017-10-31,0,0.0,0.0
85-EMA0130,EMA62,2017-11-30,0,0.0,0.0
85-EMA0130,EMA62,2017-12-31,0,0.0,0.0
85-EMA0130,EMA62,2018-01-31,0,0.0,0.0
85-EMA0130,EMA62,2018-02-28,0,0.0,0.0
85-EMA0130,EMA62,2018-03-31,2,2.0,0.0
85-EMA0130,EMA62,2018-04-30,0,0.0,0.0
85-EMA0130,EMA62,2018-05-31,0,0.0,0.0
85-EMA0130,EMA62,2018-06-30,0,0.0,0.0
85-EMA0130,EMA62,2018-07-31,0,0.0,0.0
85-EMA0130,EMA62,2018-08-31,0,0.0,0.0
85-EMA0130,EMA62,2018-09-30,0,0.0,0.0
85-EMA0130,EMA62,2018-10-31,0,0.0,0.0
85-EMA0130,EMA62,2018-11-30,0,0.0,0.0
85-EMA0130,EMA62,2018-12-31,0,0.0,0.0
85-EMA0130,EMA62,2019-01-31,0,0.0,0.0
85-EMA0130,EMA62,2019-02-28,0,0.0,0.0
85-EMA0130,EMA62,2019-03-31,0,0.0,0.0
85-EMA0130,EMA62,2019-04-30,2,2.0,0.0
85-EMA0130,EMA62,2019-05-31,0,0.0,0.0
85-EMA0130,EMA62,2019-06-30,0,0.0,0.0
85-EMA0130,EMA62,2019-07-31,0,0.0,0.0
85-EMA0130,EMA62,2019-08-31,0,0.0,0.0
85-EMA0130,EMA62,2019-09-30,0,0.0,0.0
85-EMA0130,EMA62,2019-10-31,0,0.0,0.0
85-EMA0130,EMA62,2019-11-30,0,0.0,0.0
85-EMA0130,EMA62,2019-12-31,0,0.0,0.0
85-EMA0130,EMA62,2020-01-31,0,0.0,0.0
85-EMA0130,EMA62,2020-02-29,2,2.0,0.0
85-EMA0130,EMA63,2018-03-31,2,2.0,0.0
85-EMA0130,EMA63,2018-04-30,0,0.0,0.0
85-EMA0130,EMA63,2018-05-31,0,0.0,0.0
85-EMA0130,EMA63,2018-06-30,0,0.0,0.0
85-EMA0130,EMA63,2018-07-31,0,0.0,0.0
85-EMA0130,EMA63,2018-08-31,0,0.0,0.0
85-EMA0130,EMA63,2018-09-30,0,0.0,0.0
85-EMA0130,EMA63,2018-10-31,2,2.0,0.0
85-EMA0130,EMA63,2018-11-30,0,0.0,0.0
85-EMA0130,EMA63,2018-12-31,0,0.0,0.0
85-EMA0130,EMA63,2019-01-31,0,0.0,0.0
85-EMA0130,EMA63,2019-02-28,0,0.0,0.0
85-EMA0130,EMA63,2019-03-31,0,0.0,0.0
85-EMA0130,EMA63,2019-04-30,2,2.0,0.0
85-EMA0130,EMA63,2019-05-31,0,0.0,0.0
85-EMA0130,EMA63,2019-06-30,0,0.0,0.0
85-EMA0130,EMA63,2019-07-31,0,0.0,0.0
85-EMA0130,EMA63,2019-08-31,0,0.0,0.0
85-EMA0130,EMA63,2019-09-30,0,0.0,0.0
85-EMA0130,EMA63,2019-10-31,0,0.0,0.0
85-EMA0130,EMA63,2019-11-30,0,0.0,0.0
85-EMA0130,EMA63,2019-12-31,0,0.0,0.0
85-EMA0130,EMA63,2020-01-31,0,0.0,0.0
85-EMA0130,EMA63,2020-02-29,0,0.0,0.0
85-EMA0130,EMA63,2020-03-31,0,0.0,0.0
85-EMA0130,EMA63,2020-04-30,0,0.0,0.0
85-EMA0130,EMA63,2020-05-31,0,0.0,0.0
85-EMA0130,EMA63,2020-06-30,0,0.0,0.0
85-EMA0130,EMA63,2020-07-31,0,0.0,0.0
85-EMA0130,EMA63,2020-08-31,0,0.0,0.0
85-EMA0130,EMA63,2020-09-30,0,0.0,0.0
85-EMA0130,EMA63,2020-10-31,0,0.0,0.0
85-EMA0130,EMA63,2020-11-30,1,1.0,0.0
85-EMA0130,EMA63,2020-12-31,1,1.0,0.0
85-EMA0130,EMA64,2018-02-28,2,2.0,0.0
85-EMA0130,EMA64,2018-03-31,0,0.0,0.0
85-EMA0130,EMA64,2018-04-30,0,0.0,0.0
85-EMA0130,EMA64,2018-05-31,0,0.0,0.0
85-EMA0130,EMA64,2018-06-30,0,0.0,0.0
85-EMA0130,EMA64,2018-07-31,0,0.0,0.0
85-EMA0130,EMA64,2018-08-31,0,0.0,0.0
85-EMA0130,EMA64,2018-09-30,0,0.0,0.0
85-EMA0130,EMA64,2018-10-31,0,0.0,0.0
85-EMA0130,EMA64,2018-11-30,0,0.0,0.0
85-EMA0130,EMA64,2018-12-31,2,2.0,0.0
85-EMA0130,EMA64,2019-01-31,0,0.0,0.0
85-EMA0130,EMA64,2019-02-28,0,0.0,0.0
85-EMA0130,EMA64,2019-03-31,0,0.0,0.0
85-EMA0130,EMA64,2019-04-30,0,0.0,0.0
85-EMA0130,EMA64,2019-05-31,0,0.0,0.0
85-EMA0130,EMA64,2019-06-30,0,0.0,0.0
85-EMA0130,EMA64,2019-07-31,0,0.0,0.0
85-EMA0130,EMA64,2019-08-31,0,0.0,0.0
85-EMA0130,EMA64,2019-09-30,0,0.0,0.0
85-EMA0130,EMA64,2019-10-31,0,0.0,0.0
85-EMA0130,EMA64,2019-11-30,0,0.0,0.0
85-EMA0130,EMA64,2019-12-31,0,0.0,0.0
85-EMA0130,EMA64,2020-01-31,0,0.0,0.0
85-EMA0130,EMA64,2020-02-29,0,0.0,0.0
85-EMA0130,EMA64,2020-03-31,0,0.0,0.0
85-EMA0130,EMA64,2020-04-30,2,2.0,0.0
85-EMA0130,EMA64,2020-05-31,0,0.0,0.0
85-EMA0130,EMA64,2020-06-30,0,0.0,0.0
85-EMA0130,EMA64,2020-07-31,0,0.0,0.0
85-EMA0130,EMA64,2020-08-31,0,0.0,0.0
85-EMA0130,EMA64,2020-09-30,0,0.0,0.0
85-EMA0130,EMA64,2020-10-31,0,0.0,0.0
85-EMA0130,EMA64,2020-11-30,0,0.0,0.0
85-EMA0130,EMA64,2020-12-31,4,4.0,0.0
85-EMA0130,EWA01,2017-01-31,4,4.0,0.0
85-EMA0130,EWA01,2017-02-28,0,0.0,0.0
85-EMA0130,EWA01,2017-03-31,0,0.0,0.0
85-EMA0130,EWA01,2017-04-30,0,0.0,0.0
85-EMA0130,EWA01,2017-05-31,0,0.0,0.0
85-EMA0130,EWA01,2017-06-30,0,0.0,0.0
85-EMA0130,EWA01,2017-07-31,0,0.0,0.0
85-EMA0130,EWA01,2017-08-31,0,0.0,0.0
85-EMA0130,EWA01,2017-09-30,0,0.0,0.0
85-EMA0130,EWA01,2017-10-31,0,0.0,0.0
