PART_NO,EQP_NO,QTY,PM,TS,MFG_MONTH,Tool.MFG_MONTH,Tool.TOOL_ID,Tool.M_NUM,Tool.UP_TIME,Tool.C_UP_TIME,Tool.LOT_SIZE,Tool.C_LOT_SIZE,Tool.EQP_UTIL,Tool.C_EQP_UTIL,Tool.EQP_AVAIL_RATE,Tool.TC,Tool.PROCESS_TIME,Tool.PROCESS_JOBTIME,Tool.INLINE_CT_LOT,Tool.INLINE_CT_WAFER,Tool.MOVE_QTY,Tool.C_TC,Tool.ENG_LOT_RATE,Tool.HOT_LOT_RATE,Tool.BACKUP_BY_RATE,Tool.BACKUP_FOR_RATE,Tool.RWORK_LOT_RATE,Tool.QUE_LOT_RATE,Tool.SAMPLING_RATE,Tool.NUM_RECIPE,Tool.CHANGE_RECIPE,Tool.PERCENTILE(BACKUP_BY_RATE),Tool.PERCENTILE(BACKUP_FOR_RATE),Tool.PERCENTILE(CHANGE_RECIPE),Tool.PERCENTILE(C_EQP_UTIL),Tool.PERCENTILE(C_LOT_SIZE),Tool.PERCENTILE(C_TC),Tool.PERCENTILE(C_UP_TIME),Tool.PERCENTILE(ENG_LOT_RATE),Tool.PERCENTILE(EQP_AVAIL_RATE),Tool.PERCENTILE(EQP_UTIL),Tool.PERCENTILE(HOT_LOT_RATE),Tool.PERCENTILE(INLINE_CT_LOT),Tool.PERCENTILE(INLINE_CT_WAFER),Tool.PERCENTILE(LOT_SIZE),Tool.PERCENTILE(MOVE_QTY),Tool.PERCENTILE(M_NUM),Tool.PERCENTILE(NUM_RECIPE),Tool.PERCENTILE(PROCESS_JOBTIME),Tool.PERCENTILE(PROCESS_TIME),Tool.PERCENTILE(QUE_LOT_RATE),Tool.PERCENTILE(RWORK_LOT_RATE),Tool.PERCENTILE(SAMPLING_RATE),Tool.PERCENTILE(TC),Tool.PERCENTILE(UP_TIME)
85-ECT0010,EUT56,2,2.0,0.0,202004,202004.0,EUT56,2.0,0.980885894,0.042053756,21.94713656,0.453346357,0.913553116,0.244231975,1.899861878,1.662243797,2.497076811,2.069389196,0.741411478,0.769864921,9964.0,0.538140919,0.004716981,0.049779205,0.0,0.0,0.002810116,0.997189884,0.0,48.0,0.856828194,0.5002721829069134,0.2759934676102341,0.5939031028851388,0.2672836145890038,0.824169842133914,0.8143712574850299,0.04137180185084377,0.36962438758845945,0.6771910724006532,0.7844311377245509,0.6619488296135003,0.9123571039738705,0.9259662493195427,0.3935764833968427,0.34349482852476865,0.3304300489929232,0.600707675557975,0.7648339684267828,0.7795318454001089,0.8219923788786064,0.4512792596624932,0.5002721829069134,0.4088120468488567,0.9455634186173109
85-ECT0010,EUT56,4,4.0,0.0,202005,202005.0,EUT56,2.0,0.955919612,0.044449242,21.46547884,0.42913582,0.905666319,0.246540998,2.611039795,1.445077904,2.367242191,1.85623021,0.57908443,0.637847477,9638.0,0.532372987,0.004357751,0.012243204,0.0,0.0,0.007781697,0.992218303,0.0,50.0,0.832962138,0.5002721829069134,0.2759934676102341,0.49101796407185627,0.28851388132825256,0.7675557974959173,0.7844311377245509,0.19760479041916168,0.34349482852476865,0.8279804028307022,0.7593903102885139,0.16712030484485574,0.7593903102885139,0.8203592814371258,0.3021230266739249,0.3151878062057703,0.3304300489929232,0.6265650517147523,0.6396298312465977,0.7278170930865542,0.7419706042460533,0.7245508982035929,0.5002721829069134,0.34690462911321807,0.6189439303211758
85-ECT0010,EUT56,2,2.0,0.0,202006,202006.0,EUT56,2.0,0.981037557,0.043414153,23.20094563,0.370378805,0.857996922,0.25888545,3.192259675,1.471606206,2.315350257,1.782574906,0.258623726,0.264313651,9814.0,0.51484228,0.002037905,0.016608926,0.0,0.0,0.002547381,0.997452619,0.0,48.0,0.874704492,0.5002721829069134,0.2759934676102341,0.6761023407729995,0.3864997278170931,0.5971692977681001,0.6777354382144801,0.11976047904191617,0.15459989112683722,0.8824169842133914,0.6390854654327708,0.2291780076211214,0.2542188350571584,0.2487751769188895,0.7506804572672836,0.32934131736526945,0.3304300489929232,0.600707675557975,0.5857376156777354,0.7114861186717474,0.8268916712030484,0.42787152966793685,0.5002721829069134,0.35192414947016176,0.9461077844311377
85-ECT0010,EUT56,4,4.0,0.0,202007,202007.0,EUT56,2.0,0.960717695,0.044917499,22.72222222,0.355399535,0.680551563,0.325009668,3.226968174,1.650715323,2.312971803,1.859607761,0.361326017,0.385400611,7771.0,0.561460279,0.002573671,0.009908635,0.0,0.0,0.0,1.0,0.0,42.0,0.678362573,0.5002721829069134,0.2759934676102341,0.18726183995645074,0.6461622210125204,0.5318454001088732,0.8818726183995645,0.2357103973870441,0.19760479041916168,0.8851388132825259,0.3603701687534023,0.13445835601524225,0.4197060424605335,0.44801306477953184,0.603157321720196,0.17964071856287425,0.3304300489929232,0.5421883505715841,0.643440391943386,0.7109417528579205,0.9654327708219924,0.06314643440391943,0.5002721829069134,0.403792526491913,0.688622754491018
85-ECT0010,EUT56,5,5.0,0.0,202008,202008.0,EUT56,2.0,0.915247515,0.047601625,18.68247423,0.408443943,0.880633735,0.248795296,2.723245109,2.927052509,2.106317287,1.597338895,0.378135842,0.442284268,9061.0,0.515300264,0.00176581,0.022072619,0.0,0.0,0.0,1.0,0.0,26.0,0.719587629,0.5002721829069134,0.2759934676102341,0.25367446924333154,0.3081110506260207,0.7174741426238432,0.6793685356559608,0.5802939575394666,0.1301034295046271,0.8405008165487208,0.6967882416984214,0.3070223189983669,0.4458356015242243,0.5536200326619488,0.06750136091453457,0.2727272727272727,0.3304300489929232,0.3258029395753947,0.4708764289602613,0.6124115405552532,0.9654327708219924,0.06314643440391943,0.5002721829069134,0.8120468488566648,0.23026673924877517
85-ECT0010,EUT56,4,4.0,0.0,202009,202009.0,EUT56,2.0,0.933014958,0.048121533,19.57174888,0.370269679,0.83455278,0.260954887,3.336513995,2.923927778,2.144567783,1.70304566,0.265736839,0.289646729,8729.0,0.498978916,0.000801925,0.018329706,0.0,0.0,0.0,1.0,0.0,31.0,0.746636771,0.5002721829069134,0.2759934676102341,0.30593358737071313,0.4028307022318998,0.5966249319542732,0.5334784975503538,0.6706586826347305,0.059880239520958084,0.8911268372346217,0.5890038105606968,0.2558519324986391,0.2672836145890038,0.2896026129559064,0.11867174741426238,0.24986390854654328,0.3304300489929232,0.404735982580294,0.5274904735982581,0.6341861731083288,0.9654327708219924,0.06314643440391943,0.5002721829069134,0.8109313998884551,0.3451279259662493
85-ECT0010,EUT56,2,2.0,0.0,202010,202010.0,EUT56,2.0,0.971168627,0.046362527,20.04878049,0.345493726,0.730150737,0.29688552,3.37195122,2.946084656,2.164131662,1.704930367,0.225507362,0.242808634,8220.0,0.509100699,0.000121655,0.063017032,0.0,0.0,0.0,1.0,0.0,27.0,0.775609756,0.5002721829069134,0.2759934676102341,0.35819270549809473,0.5704953728905825,0.48666303756124113,0.623298856831791,0.3995645073489385,0.017964071856287425,0.8933043004899293,0.4175285792052259,0.7887860642351661,0.21393576483396842,0.21992378878606422,0.16004354926510614,0.216113228089276,0.3304300489929232,0.3410451823625476,0.5285792052259118,0.6472509526401742,0.9654327708219924,0.06314643440391943,0.5002721829069134,0.8153931957612939,0.8459444746869896
85-ECT0010,EUT56,3,3.0,0.0,202011,202011.0,EUT56,2.0,0.963009594,0.046730229,20.42028986,0.325644533,0.783491606,0.275437545,3.106276748,2.935030968,2.293640038,1.846229989,0.305162995,0.321289039,8454.0,0.506134794,0.0,0.020345399,0.0,0.0,0.0,1.0,0.0,27.0,0.736714976,0.5002721829069134,0.2759934676102341,0.28579205225911813,0.492651061513337,0.3946652150244965,0.5917256396298313,0.4550898203592814,0.008165487207403375,0.874251497005988,0.48666303756124113,0.2819814915623299,0.3336962438758846,0.3385955362003266,0.19651605879150788,0.22972237343494828,0.3304300489929232,0.3410451823625476,0.6298312465977136,0.7049537289058248,0.9654327708219924,0.06314643440391943,0.5002721829069134,0.8142777467930842,0.724006532389766
85-ECT0010,EUT56,3,3.0,0.0,202012,202012.0,EUT56,2.0,0.962863415,0.046854016,21.16706444,0.302539331,0.817737564,0.263571055,3.009572901,2.918119048,2.392463999,2.003517018,0.290068302,0.311316834,8869.0,0.508167836,0.001240275,0.009696696,0.0,0.0,0.0,1.0,0.0,25.0,0.720763723,0.5002721829069134,0.2759934676102341,0.2558519324986391,0.4186173108328797,0.2721829069134458,0.6096897114861187,0.4719651605879151,0.09417528579205225,0.8666303756124115,0.5552531301034295,0.1301034295046271,0.30593358737071313,0.3249863908546543,0.2689167120304845,0.25694066412629285,0.3304300489929232,0.3094719651605879,0.7327163854109962,0.7348938486663038,0.9654327708219924,0.06314643440391943,0.5002721829069134,0.8098159509202454,0.7229178007621121
85-ECT0010,EUT56,3,3.0,0.0,202101,202101.0,EUT56,2.0,0.958365264,0.047818585,19.47884187,0.317543265,0.810806014,0.265520701,2.949375867,2.967290823,2.042048081,1.814425181,0.788484262,0.846416919,8746.0,0.48437559,0.003887491,0.018179739,0.0,0.0,0.0,1.0,0.0,25.0,0.772828508,0.5002721829069134,0.2759934676102341,0.3532934131736527,0.43440391943385953,0.35601524224278713,0.4311377245508982,0.6205770277626566,0.3043004899292324,0.8584648884050081,0.537833424060969,0.2547632008709853,0.929776810016331,0.9477408818726184,0.1110506260206859,0.25095264017419705,0.3304300489929232,0.3094719651605879,0.6107784431137725,0.5808383233532934,0.9654327708219924,0.06314643440391943,0.5002721829069134,0.8187395426659231,0.6505171475231355
85-ECT0010,EUT56,3,3.0,0.0,202102,202102.0,EUT56,2.0,0.963486468,0.047836128,19.99246231,0.299750257,0.803734756,0.268398185,2.801144492,2.93456419,2.161321332,1.778190272,0.607393366,0.641478847,7957.0,0.518140937,0.007289179,0.015332412,0.0,0.0,0.005529722,0.994470278,0.0,39.0,0.733668342,0.5002721829069134,0.2759934676102341,0.28307022318998365,0.45400108873162764,0.2553075666848122,0.703864997278171,0.6249319542732716,0.5345672291780076,0.8464888405008165,0.5253130103429504,0.21066956995100708,0.7920522591181274,0.824169842133914,0.15459989112683722,0.19107240065323897,0.3304300489929232,0.49618943930321174,0.5781164942841589,0.6461622210125204,0.7713663581927055,0.6183995645073489,0.5002721829069134,0.8137200223089793,0.7316276537833424
85-ECT0010,EUT56,3,3.0,0.0,202103,202103.0,EUT56,2.0,0.964569198,0.047354579,20.39293598,0.285235551,0.845764716,0.2552546,3.018450185,2.927585366,2.181943078,1.783408501,0.501337083,0.535586379,9238.0,0.516458894,0.004329942,0.006819658,0.0,0.0,0.001298982,0.998701018,0.0,36.0,0.728476821,0.5002721829069134,0.2759934676102341,0.27163854109961894,0.36418072945019053,0.16712030484485574,0.6891671203048448,0.5438214480130648,0.3413173652694611,0.8677191072400653,0.6096897114861187,0.085465432770822,0.6570495372890582,0.69352204681546,0.19324986390854654,0.28524768644529125,0.3304300489929232,0.46271094175285793,0.5862819814915623,0.6554164398475776,0.8611867174741427,0.32389765922700053,0.5002721829069134,0.8126045733407696,0.7446924333151878
85-ECT0010,EUT57,4,4.0,0.0,202002,202002.0,EUT57,3.0,0.964660655,0.039760676,24.16774791,0.464333291,0.819061552,0.262101357,0.990526316,0.756255913,1.119239327,0.906617398,0.16208192,0.194767337,26077.0,0.971337623,0.003528013,0.046746175,0.0,0.000728611,0.005905587,0.116040956,0.0,30.0,0.759962929,0.5002721829069134,0.5960805661404464,0.33097441480675016,0.40990745781164944,0.8562874251497006,0.9989112683723462,0.008165487207403375,0.281437125748503,0.3140990745781165,0.5585193249863909,0.6243875884594448,0.13990201415351117,0.17038649972781708,0.9635274904735982,0.945019052803484,0.763745236799129,0.38840500816548723,0.1954273271638541,0.15405552531301034,0.043549265106151334,0.6407185628742516,0.5002721829069134,0.13664249860568878,0.7463255307566685
85-ECT0010,EUT57,7,7.0,0.0,202003,202003.0,EUT57,3.0,0.93360835,0.0437795,23.71911299,0.455968697,0.795483645,0.280302529,0.869806094,0.876858065,1.217091797,1.045983572,0.230290835,0.291581226,22462.0,0.897414504,0.011486065,0.057296768,0.0,0.003739649,0.010417594,0.144243611,0.0,52.0,0.775079197,0.5002721829069134,0.6788241698421339,0.35710397387044096,0.517691888949374,0.8317909635274905,0.9978225367446925,0.14861186717474142,0.7125748502994012,0.2553075666848122,0.5089820359281437,0.7414262384322264,0.21720195971692977,0.2928688078388677,0.894393032117583,0.8704409363091998,0.763745236799129,0.6396298312465977,0.24496461622210125,0.18726183995645074,0.04953728905824714,0.8154599891126837,0.5002721829069134,0.15225878416062466,0.35220468154599893
85-ECT0010,EUT57,7,7.0,0.0,202004,202004.0,EUT57,3.0,0.955160127,0.043151572,24.12977867,0.412173424,0.710460712,0.313736718,0.929887821,0.757736893,1.129609375,0.927843383,0.502482312,0.49280102,23985.0,0.960239567,0.008547009,0.036397749,0.0,0.003835731,0.006003752,0.4,0.0,54.0,0.781690141,0.5002721829069134,0.6815459989112683,0.3679912901469788,0.6216657593903103,0.7272727272727273,0.9983669025585193,0.10070767555797495,0.6124115405552532,0.2879695155144257,0.39520958083832336,0.4812193794229722,0.6603157321720196,0.6363636363636364,0.9586281981491562,0.8976592270005443,0.763745236799129,0.6575939031028851,0.20740337506804574,0.15895481763745237,0.09363091997822537,0.6472509526401742,0.5002721829069134,0.13720022308979365,0.6086009798584648
85-ECT0010,EUT57,5,5.0,0.0,202005,202005.0,EUT57,2.9,0.970285916,0.043778163,24.20797963,0.3803713,0.82702425,0.269837346,0.93520923,0.770574796,1.090281882,0.87134321,0.987298414,0.969323248,28517.0,1.006054308,0.008205632,0.038503349,0.0,0.000140267,0.010590174,0.673002069,0.0,45.0,0.753820034,0.5002721829069134,0.5606967882416984,0.3162765378334241,0.46162221012520416,0.6320087098530213,1.0,0.14806750136091454,0.5911812738160044,0.2901469787697333,0.5753946652150245,0.512248230811105,0.9722373434948285,0.9700598802395209,0.9689711486118672,0.9771366358192706,0.5767555797495917,0.5699510070767556,0.1899836690255852,0.1448013064779532,0.216113228089276,0.8181818181818182,0.5002721829069134,0.14054656999442275,0.8323353293413174
85-ECT0010,EUT57,8,8.0,0.0,202006,202006.0,EUT57,3.0,0.939254176,0.045316014,24.12568807,0.356052337,0.781677577,0.283999364,0.95661489,0.779011572,1.108693239,0.916863804,0.28123736,0.278805429,26297.0,0.988757552,0.008784272,0.043959387,0.0,0.002661901,0.01935582,0.66186257,0.0,49.0,0.842201835,0.5002721829069134,0.6548720740337507,0.5296679368535656,0.5302123026673925,0.5356559608056614,0.9994556341861731,0.28252585737615676,0.6216657593903103,0.30266739248775176,0.4839412084921067,0.5873707131192161,0.2939575394665215,0.27381600435492653,0.9580838323353293,0.9488296135002722,0.763745236799129,0.615405552531301,0.20087098530212302,0.14861186717474142,0.20685900925421882,0.9368535655960806,0.5002721829069134,0.14221974344673732,0.40772999455634185
85-ECT0010,EUT57,8,8.0,0.0,202007,202007.0,EUT57,3.0,0.944720432,0.045653736,22.9100346,0.352337738,0.769409017,0.287328207,0.941147132,0.952552331,1.080825713,0.903104877,0.324629837,0.342494499,26484.0,0.865813811,0.007702764,0.050823138,0.0,0.002076726,0.017482253,0.93890651,0.0,41.0,0.75,0.5002721829069134,0.6461622210125204,0.3105606967882417,0.5432770821992379,0.5187806205770278,0.9972781709308656,0.3189983669025585,0.562874251497006,0.2939575394665215,0.4697876973326075,0.678279804028307,0.3685356559608057,0.3772455089820359,0.6646706586826348,0.9504627109417528,0.763745236799129,0.5264017419706043,0.19433859553620034,0.14099074578116494,0.542732716385411,0.9254218835057159,0.5002721829069134,0.1611823759063023,0.4708764289602613
85-ECT0010,EUT57,8,8.0,0.0,202008,202008.0,EUT57,3.0,0.942956825,0.046181047,20.63723477,0.369582494,0.831445216,0.263427139,0.772119342,1.144451283,0.971275827,0.764097115,0.39663399,0.386931487,30150.5,0.585157017,0.003913635,0.034128221,0.0,0.00238798,0.007495605,0.990879241,0.0,24.0,0.728268309,0.5002721829069134,0.6510615133369625,0.27054980947196516,0.416984213391399,0.5933587370713119,0.9417528579205225,0.38160043549265105,0.3075666848121938,0.18726183995645074,0.5835601524224279,0.45073489384866633,0.4817637452367991,0.4501905280348394,0.21230266739248776,0.9896570495372891,0.763745236799129,0.2896026129559064,0.16167664670658682,0.10125204137180185,0.7218290691344583,0.7125748502994012,0.5002721829069134,0.23870607919687675,0.45345672291780076
85-ECT0010,EUT57,9,9.0,0.0,202009,202009.0,EUT57,3.0,0.936547961,0.047919414,19.3042292,0.375239808,0.855952036,0.254369943,0.795033504,1.182910301,0.940614899,0.770493912,0.330769258,0.325493696,28300.0,0.594784224,0.002120141,0.040212014,0.0,0.002226148,0.009681979,0.98819788,0.0,32.0,0.785811733,0.5002721829069134,0.648339684267828,0.3739793140990746,0.3592814371257485,0.6140446379967338,0.9542732716385411,0.6390854654327708,0.16439847577572128,0.20522591181273817,0.633097441480675,0.5372890582471421,0.37833424060968973,0.3462166575939031,0.09744148067501361,0.974959172563963,0.763745236799129,0.41780076211213935,0.16439847577572128,0.09090909090909091,0.7044093630919979,0.7942297223734349,0.5002721829069134,0.25543781372002233,0.3799673380511704
85-ECT0010,EUT57,6,6.0,0.0,202010,202010.0,EUT57,3.0,0.964198413,0.046686694,19.28560831,0.359027537,0.705368352,0.307197705,0.868921776,1.183636478,0.93158351,0.73410653,0.268617101,0.286956904,25997.0,0.590443923,0.005616033,0.061237835,0.0,0.002538754,0.009693426,0.987267762,0.0,24.0,0.741839763,0.5002721829069134,0.65323897659227,0.2961350027218291,0.6042460533478498,0.5449101796407185,0.9488296135002722,0.44746869896570496,0.44256940664126293,0.2547632008709853,0.391943385955362,0.7757212847033206,0.27381600435492653,0.28579205225911813,0.09689711486118671,0.9414806750136091,0.763745236799129,0.2896026129559064,0.1448013064779532,0.08655416439847577,0.6956995100707676,0.7958628198149156,0.5002721829069134,0.2559955382041272,0.7403375068045727
85-ECT0010,EUT57,6,6.0,0.0,202011,202011.0,EUT57,3.0,0.959835551,0.046872926,20.08242507,0.331006893,0.845228937,0.255261452,0.852974612,1.1780198,0.965331144,0.759139931,0.364426647,0.376779196,29481.0,0.627914733,0.003154574,0.050201825,0.0,0.001696008,0.002747532,0.995081578,0.0,26.0,0.763623978,0.5002721829069134,0.633097441480675,0.3391399020141535,0.3647250952640174,0.4207947740881873,0.9787697332607512,0.4779531845400109,0.25095264017419705,0.24333151878062056,0.6091453456722917,0.6668481219379423,0.4251497005988024,0.43440391943385953,0.16167664670658682,0.9831246597713663,0.763745236799129,0.3258029395753947,0.15895481763745237,0.09907457811649428,0.7811649428415895,0.44746869896570496,0.5002721829069134,0.2520914668153932,0.6766467065868264
85-ECT0010,EUT57,8,8.0,0.0,202012,202012.0,EUT57,3.0,0.939893947,0.047983749,20.41885188,0.313524658,0.782746404,0.275272881,0.830201253,1.117583022,0.964549514,0.742920498,0.290417347,0.309848219,28811.0,0.576640929,0.002117247,0.021658394,0.0,0.00336677,0.003054389,0.993856513,0.0,27.0,0.733522325,0.5002721829069134,0.6706586826347305,0.28252585737615676,0.49210669569951004,0.33696243875884596,0.9232444202504083,0.6499727817093086,0.1638541099618944,0.23081110506260208,0.48557430593358736,0.3010342950462711,0.3070223189983669,0.32335329341317365,0.195971692977681,0.9804028307022319,0.763745236799129,0.3410451823625476,0.1491562329885683,0.09744148067501361,0.7599346761023408,0.47305389221556887,0.5002721829069134,0.22587841606246514,0.4180729450190528
85-ECT0010,EUT57,8,8.0,0.0,202101,202101.0,EUT57,3.0,0.94433278,0.048515353,19.83971447,0.311675151,0.816775275,0.263517926,0.849233498,1.172708643,0.990926665,0.749465032,0.413538724,0.437121669,30573.0,0.591771963,0.007980898,0.025872502,0.0,0.003107317,0.019821411,0.977300232,0.0,33.0,0.745619727,0.5002721829069134,0.6652150244964616,0.30321175830157865,0.4180729450190528,0.32280892759934676,0.9520958083832335,0.7310832879695155,0.5781164942841589,0.24115405552531302,0.552531301034295,0.34676102340773,0.5160587915078934,0.5438214480130648,0.14099074578116494,0.9929232444202504,0.763745236799129,0.4286880783886772,0.15242242787152968,0.10887316276537834,0.6494284158954817,0.939575394665215,0.5002721829069134,0.2487451199107641,0.4692433315187806
85-ECT0010,EUT57,4,4.0,0.0,202102,202102.0,EUT57,3.0,0.964934318,0.047756773,19.62160176,0.305332738,0.819537385,0.263165152,0.822729744,1.226602037,0.976645142,0.744075698,0.293746549,0.309363413,26705.0,0.622627407,0.004942895,0.011570867,0.0,0.002284216,0.010522374,0.986294701,0.0,25.0,0.721528288,0.5002721829069134,0.6499727817093086,0.25748502994011974,0.41371801850843765,0.28470332063146436,0.9755035383777899,0.6086009798584648,0.3848666303756124,0.22373434948285248,0.5601524224278716,0.1562329885683179,0.3130103429504627,0.3222645617855199,0.12193794229722374,0.9537289058247143,0.763745236799129,0.3094719651605879,0.1502449646162221,0.10397387044093631,0.688622754491018,0.8176374523679912,0.5002721829069134,0.26770775237032907,0.7517691888949374
85-ECT0010,EUT57,6,6.0,0.0,202103,202103.0,EUT57,3.0,0.92929388,0.049139681,19.70746073,0.295081973,0.811397336,0.266008652,0.862451267,1.151681934,0.907689957,0.699688921,0.291055132,0.303362067,30113.0,0.59518359,0.010394182,0.005811444,0.0,0.003088367,0.009265101,0.986982366,0.0,28.0,0.751963351,0.5002721829069134,0.6646706586826348,0.3130103429504627,0.4382144801306478,0.22808927599346762,0.954817637452368,0.789330430048993,0.6826347305389222,0.25095264017419705,0.5400108873162766,0.07022318998366903,0.30974414806750133,0.3102885138813283,0.12683723462166577,0.9891126837234622,0.763745236799129,0.3562874251497006,0.1317365269461078,0.07947740881872618,0.6924333151878062,0.7768100163309745,0.5002721829069134,0.24205242610150585,0.3195427327163854
85-ECT0010,EUT58,6,6.0,0.0,202002,202002.0,EUT58,3.0,0.951304055,0.040241597,22.59633028,0.496862207,0.924369966,0.23226514,1.672782875,3.377286184,3.391948904,3.110223624,0.535261372,0.551115837,9852.0,0.4831485,0.002233049,0.027101096,0.0,0.0,0.001319529,0.998680471,0.0,15.0,0.940366972,0.5002721829069134,0.2759934676102341,0.9188894937397931,0.15187806205770277,0.9308655416439847,0.4240609689711486,0.010342950462710943,0.170930865541644,0.5944474686989657,0.8067501360914534,0.36091453456722916,0.7098530212302667,0.7158410451823626,0.5623298856831791,0.3336962438758846,0.763745236799129,0.1491562329885683,0.9292324442025041,0.9281437125748503,0.8600979858464889,0.32607512248230813,0.5002721829069134,0.860568878973787,0.5498094719651606
85-ECT0010,EUT58,7,7.0,0.0,202003,202003.0,EUT58,3.0,0.965357636,0.042307427,22.42538976,0.481978629,0.907503456,0.245642499,1.901262064,3.428287623,3.421216283,3.106537986,0.514866963,0.556668435,10069.0,0.484216313,0.000794518,0.00546231,0.0,0.0,9.93e-05,0.999900685,0.0,33.0,0.964365256,0.5002721829069134,0.2759934676102341,0.9820359281437125,0.2803483941208492,0.9020141535111595,0.4295046271094175,0.054980947196516056,0.058247142079477406,0.6777354382144801,0.7664670658682635,0.065323897659227,0.6755579749591726,0.723462166575939,0.5106151333696244,0.3511159499183451,0.763745236799129,0.4286880783886772,0.9286880783886772,0.9330430048992924,0.9205225911812738,0.15351115949918345,0.5002721829069134,0.8661461238148355,0.7593903102885139
85-ECT0010,EUT58,4,4.0,0.0,202004,202004.0,EUT58,3.0,0.97569721,0.042237637,21.89640592,0.45389804,0.904700249,0.246330817,1.63777308,3.36437988,3.372737256,3.02610054,0.703586201,0.761524012,10357.0,0.495222611,0.001834508,0.012358791,0.0,0.0,9.66e-05,0.999903447,0.0,35.0,0.972515856,0.5002721829069134,0.2759934676102341,0.9934676102340773,0.286336418072945,0.8274360370168753,0.4959172563962983,0.05117038649972782,0.1377245508982036,0.5797495917256397,0.7555797495917257,0.1692977681001633,0.8938486663037561,0.9232444202504083,0.3826891671203048,0.37561241154055525,0.763745236799129,0.4496461622210125,0.9227000544365814,0.9270549809471965,0.9210669569951007,0.15187806205770277,0.5002721829069134,0.8594534300055773,0.8982035928143712
85-ECT0010,EUT58,7,7.0,0.0,202005,202005.0,EUT58,3.0,0.962540064,0.044108562,21.74364896,0.423213499,0.901386933,0.247534365,1.622016936,3.335103902,3.258102386,2.981648063,0.625948967,0.689353832,9415.0,0.465238644,0.001168348,0.01614445,0.0,0.0,0.000106213,0.999893787,0.0,36.0,0.953810624,0.5002721829069134,0.2759934676102341,0.9591725639629831,0.29776810016330973,0.7561241154055526,0.3462166575939031,0.170930865541644,0.0914534567229178,0.5732172019597169,0.7457811649428416,0.2215568862275449,0.8132825258573761,0.8671747414262384,0.34893848666303756,0.29722373434948285,0.763745236799129,0.46271094175285793,0.9183451279259662,0.9118127381600436,0.91943385955362,0.1567773543821448,0.5002721829069134,0.8572225320691579,0.7180185084376701
85-ECT0010,EUT58,5,5.0,0.0,202006,202006.0,EUT58,3.0,0.957349264,0.044437172,22.9216152,0.374578709,0.890663526,0.249200055,1.982581156,3.434627329,3.507419504,3.196961599,0.449965113,0.474004886,9650.0,0.492546293,0.004352332,0.017409326,0.0,0.0,0.000103627,0.999896373,0.0,30.0,0.973871734,0.5002721829069134,0.2759934676102341,0.995100707675558,0.3135547087642896,0.6102340772999456,0.477408818726184,0.1954273271638541,0.3424060968971149,0.7022318998366902,0.7218290691344583,0.2406096897114861,0.5792052259118128,0.6020685900925422,0.6679368535655961,0.3157321720195972,0.763745236799129,0.38840500816548723,0.9352204681545999,0.9444746869896571,0.9199782253674469,0.15568862275449102,0.5002721829069134,0.8672615727830452,0.6363636363636364
85-ECT0010,EUT58,6,6.0,0.0,202007,202007.0,EUT58,3.0,0.951934453,0.045286004,21.94333333,0.367683968,0.774581724,0.285266042,1.417777778,3.452738751,3.502575926,3.101658333,0.431345448,0.456856653,6583.0,0.49813696,0.008962479,0.010329637,0.0,0.0,0.000607626,0.991797053,0.0,27.0,0.816666667,0.5002721829069134,0.2759934676102341,0.4447468698965705,0.5372890582471421,0.5841045182362548,0.5231355470876429,0.27925966249319545,0.6298312465977136,0.4844855743059336,0.477408818726184,0.1377245508982036,0.5438214480130648,0.57267283614589,0.3924877517691889,0.11213935764833968,0.763745236799129,0.3410451823625476,0.9275993467610234,0.9439303211758302,0.7343494828524768,0.2520413718018508,0.5002721829069134,0.8694924707194646,0.5585193249863909
85-ECT0010,EUT58,4,4.0,0.0,202008,202008.0,EUT58,3.0,0.968129961,0.044970506,19.76863753,0.385635201,0.774564432,0.282647959,1.445586975,3.431342593,3.369852899,2.844326621,0.588829947,0.570517475,7690.0,0.493859427,0.004161248,0.035240572,0.0,0.0,0.002080624,0.997919376,0.0,13.0,0.802056555,0.5002721829069134,0.2759934676102341,0.40990745781164944,0.5258573761567773,0.6521502449646163,0.48611867174741424,0.24333151878062056,0.3277082199237888,0.49373979314099076,0.47686445291235713,0.46597713663581924,0.7697332607512248,0.7397931409907458,0.13391399020141534,0.17310832879695154,0.763745236799129,0.10615133369624388,0.9041916167664671,0.9265106151333696,0.8372346216657593,0.38704409363091996,0.5002721829069134,0.8667038482989403,0.7958628198149156
85-ECT0010,EUT58,5,5.0,0.0,202009,202009.0,EUT58,3.0,0.960819621,0.046695213,19.91860465,0.363510084,0.722000243,0.301433745,1.717829457,3.608654971,3.304721576,2.980154393,0.399284103,0.4005223,8565.0,0.418583316,0.002802102,0.032574431,0.0,0.0,0.0,1.0,0.0,21.0,0.895348837,0.5002721829069134,0.2759934676102341,0.7583015786608601,0.5841045182362548,0.5639629831246598,0.23189983669025585,0.44855743059335873,0.21502449646162222,0.6096897114861187,0.4088187261839956,0.4235166031573217,0.48557430593358736,0.48067501360914533,0.1502449646162221,0.236254763200871,0.763745236799129,0.24686989657049538,0.9178007621121393,0.91943385955362,0.9654327708219924,0.06314643440391943,0.5002721829069134,0.894590072504183,0.6897114861186717
