PART_NO,EQP_NO,QTY,PM,TS,MFG_MONTH,Tool.MFG_MONTH,Tool.TOOL_ID,Tool.M_NUM,Tool.UP_TIME,Tool.C_UP_TIME,Tool.LOT_SIZE,Tool.C_LOT_SIZE,Tool.EQP_UTIL,Tool.C_EQP_UTIL,Tool.EQP_AVAIL_RATE,Tool.TC,Tool.PROCESS_TIME,Tool.PROCESS_JOBTIME,Tool.INLINE_CT_LOT,Tool.INLINE_CT_WAFER,Tool.MOVE_QTY,Tool.C_TC,Tool.ENG_LOT_RATE,Tool.HOT_LOT_RATE,Tool.BACKUP_BY_RATE,Tool.BACKUP_FOR_RATE,Tool.RWORK_LOT_RATE,Tool.QUE_LOT_RATE,Tool.SAMPLING_RATE,Tool.NUM_RECIPE,Tool.CHANGE_RECIPE
85-EMA0130,EMA09,0,0.0,0.0,202011,202011.0,EMA09,2.0,0.965224086,0.045734017,22.8372549,0.28989893,0.943634952,0.230435321,1.46462585,2.049997674,2.293664777,1.323173091,0.661531376,0.688379682,23291.0,0.517215246,0.0052374,0.035073409,0.0,0.057568473,0.007469735,0.941057783,0.0,82.0,0.840196078
85-EMA0130,EMA09,0,0.0,0.0,202012,202012.0,EMA09,2.0,0.959756207,0.045679845,22.86058175,0.278662085,0.945547523,0.229022919,1.379003559,2.168554652,2.420113484,1.404150257,0.646036312,0.679773488,22792.0,0.519949396,0.003948754,0.020533521,0.0,0.08498596,0.011758512,0.912206037,0.0,75.0,0.831494483
85-EMA0130,EMA09,0,0.0,0.0,202101,202101.0,EMA09,2.0,0.962927126,0.045957755,22.08882521,0.27824749,0.936546264,0.230794307,1.275407292,2.067230801,2.272158219,1.500887208,0.537999948,0.590613634,23126.5,0.521520282,0.004972543,0.010982834,0.0,0.174557876,0.01310157,0.820858737,0.0,84.0,0.896848138
85-EMA0130,EMA09,0,0.0,0.0,202102,202102.0,EMA09,2.0,0.953903636,0.046551139,22.5352381,0.264057197,0.93622769,0.231115566,1.395851721,2.067603578,2.366372708,1.751216779,0.555219478,0.587268603,23660.5,0.527027759,0.001394641,0.01390415,0.0,0.064111233,0.006297016,0.934071507,0.0,71.0,0.917142857
85-EMA0130,EMA09,2,2.0,0.0,202103,202103.0,EMA09,2.0,0.936700789,0.047029964,22.57006673,0.255818247,0.968557884,0.223330719,1.408934708,2.103782718,2.444049971,1.72779496,0.716739959,0.7054248,23674.3,0.521227848,0.001562764,0.025130934,0.0,0.033916202,0.017021456,0.959621558,0.0,90.0,0.906577693
85-EMA0130,EMA11,0,0.0,0.0,202002,202002.0,EMA11,2.0,0.954537318,0.058890076,22.42226488,0.495222393,0.719410462,0.315852912,0.81792976,2.696630556,3.137050216,2.292826042,0.435343521,0.455918616,11682.0,0.494629512,0.001797637,0.164184215,0.0,0.0,0.014466701,0.995463106,0.0,28.0,0.882917466
85-EMA0130,EMA11,2,2.0,0.0,202003,202003.0,EMA11,2.0,0.926124432,0.053853349,22.55573248,0.485474423,0.781232968,0.290587851,0.841874085,2.48228959,3.238997885,2.262255572,0.498587336,0.498133522,14165.0,0.525368253,0.006847864,0.17733851,0.0,0.0,0.012707377,0.996893752,0.0,51.0,0.907643312
85-EMA0130,EMA11,0,0.0,0.0,202004,202004.0,EMA11,2.0,0.890552579,0.053028207,22.57228916,0.445343902,0.844255736,0.270392125,0.776261937,2.505882165,3.209881764,2.205972033,0.557310583,0.580103754,14988.0,0.530255666,0.009340806,0.106618628,0.0,0.0,0.025286896,0.996597278,0.0,52.0,0.942771084
85-EMA0130,EMA11,0,0.0,0.0,202005,202005.0,EMA11,2.0,0.887127355,0.052179084,22.38402458,0.413564294,0.86232585,0.263427907,0.722457627,2.539969868,3.256588198,2.226560342,0.65623939,0.683829509,14572.0,0.523690422,0.002470491,0.050301949,0.0,0.0,0.032047763,0.990804282,0.0,53.0,0.915514593
85-EMA0130,EMA11,1,1.0,0.0,202006,202006.0,EMA11,2.0,0.922114143,0.049090023,22.59027778,0.381181231,0.78113892,0.288179258,0.792846498,2.461034879,3.207881272,2.208611525,0.566783943,0.593135131,13012.0,0.526040686,0.001229634,0.065324316,0.0,0.0,0.022210267,0.993313864,0.0,51.0,0.887152778
85-EMA0130,EMA12,0,0.0,0.0,202002,202002.0,EMA12,2.0,0.858532492,0.065627004,23.39509954,0.475378958,0.861576483,0.263343295,1.65007657,2.064475309,2.180798452,1.954138591,0.531650661,0.52641338,15277.0,0.280423926,0.011062381,0.031877987,0.0,0.0,0.008444066,0.999607253,0.0,61.0,0.952526799
85-EMA0130,EMA12,2,2.0,0.0,202003,202003.0,EMA12,2.0,0.851995219,0.0587043,23.68266667,0.462213678,0.836947668,0.270956819,1.734666667,2.004590278,2.149082963,1.960395556,0.506851852,0.509763122,17762.0,0.313343242,0.013230492,0.032259881,0.0,0.0,0.011485193,0.9997185,0.0,91.0,0.956
85-EMA0130,EMA12,0,0.0,0.0,202004,202004.0,EMA12,2.0,0.892804012,0.052886736,23.3359375,0.430535808,0.799474285,0.285280097,1.872395833,1.989385113,2.152829138,1.929654225,0.42494427,0.396943751,17922.0,0.347112289,0.01238701,0.02499721,0.0,0.0,0.006472492,0.999944203,0.0,74.0,0.95703125
85-EMA0130,EMA12,0,0.0,0.0,202005,202005.0,EMA12,2.0,0.918024196,0.050387449,23.62709497,0.391619071,0.732710021,0.309775634,1.798184358,1.95292527,2.231718653,1.920685521,0.36870414,0.343930431,16917.0,0.373616032,0.008985045,0.024413312,0.0,0.0,0.012117988,0.996807945,0.0,77.0,0.941340782
85-EMA0130,EMA12,0,0.0,0.0,202006,202006.0,EMA12,2.0,0.944790591,0.047880729,23.32880435,0.368945254,0.731611358,0.307482241,1.692517007,1.988501462,2.225265323,1.919725996,0.323164078,0.32551788,17170.0,0.36986697,0.008153757,0.018811881,0.0,0.0,0.010891089,0.998543972,0.0,77.0,0.956521739
85-EMA0130,EMA12,0,0.0,0.0,202007,202007.0,EMA12,2.0,0.932835233,0.047822328,23.41490683,0.34485156,0.792478538,0.282566064,1.828358209,2.067633838,2.157165631,1.937228088,0.387288317,0.397689716,18849.0,0.350594748,0.0057828,0.019841901,0.0,0.0,0.01039843,0.999204202,0.0,74.0,0.956521739
85-EMA0130,EMA12,2,2.0,0.0,202008,202008.0,EMA12,2.0,0.892411237,0.049427797,23.26410564,0.327733394,0.874692166,0.253684835,1.740096038,2.079846939,2.100901361,1.936490263,0.63292046,0.660915622,19378.5,0.239239619,0.006759895,0.023737035,0.0,0.0,0.009598018,0.998709944,0.0,94.0,0.93517407
85-EMA0130,EMA12,0,0.0,0.0,202009,202009.0,EMA12,2.0,0.867231261,0.051135102,23.33081761,0.309958055,0.841328358,0.261794339,1.85408805,2.155641026,2.069811321,1.861092942,0.552977886,0.571162789,18548.0,0.256768229,0.007008842,0.020756955,0.0,0.0,0.004690533,0.997951262,0.0,66.0,0.943396226
85-EMA0130,EMA12,0,0.0,0.0,202010,202010.0,EMA12,2.0,0.871944602,0.05073455,23.58886256,0.292501967,0.88798214,0.246147965,1.666469194,2.080295139,2.052901198,1.867153765,0.589852856,0.603999353,19907.5,0.235958979,0.007132453,0.021095987,0.0,0.0,0.006127882,1.0,0.0,54.0,0.946682464
85-EMA0130,EMA12,0,0.0,0.0,202011,202011.0,EMA12,2.0,0.898743512,0.049094189,23.48182884,0.281771611,0.879398149,0.247187866,1.75908558,2.114572072,2.093021688,1.913195259,0.529263791,0.530525247,20028.5,0.209685927,0.004942586,0.039141288,0.0,0.0,0.010634049,0.998552172,0.0,50.0,0.939038687
85-EMA0130,EMA12,2,2.0,0.0,202012,202012.0,EMA12,2.0,0.886727795,0.049430598,23.41666667,0.271893378,0.889491302,0.243346924,1.924882629,2.126287879,2.075639019,1.910141497,0.546091712,0.562209218,19950.0,0.199785278,0.007668789,0.057691344,0.0,0.0,0.007568543,0.999548895,0.0,67.0,0.955399061
85-EMA0130,EMA13,0,0.0,0.0,202002,202002.0,EMA13,2.0,0.972094872,0.057875366,23.72282609,0.469609228,0.257873553,0.88641111,0.782608696,2.695987654,2.968985507,2.547877415,0.237402564,0.243206016,4365.0,0.431459131,0.000687285,0.0,0.0,0.0,0.027949599,1.0,0.0,3.0,0.673913043
85-EMA0130,EMA13,2,2.0,0.0,202003,202003.0,EMA13,2.0,0.918299945,0.054398222,23.44769874,0.466657267,0.307911882,0.738917525,0.884937238,2.708617284,2.923756392,2.592411669,0.254816655,0.263841651,5604.0,0.39205581,0.000535332,0.01302641,0.0,0.0,0.019628837,0.995538901,0.0,5.0,0.757322176
85-EMA0130,EMA13,0,0.0,0.0,202004,202004.0,EMA13,2.0,0.894813777,0.052755797,22.26639344,0.450905843,0.322872986,0.707817972,0.784482759,2.451044974,2.621275862,2.160119732,0.372013011,0.37404276,5433.0,0.424399301,0.0,0.027609056,0.0,0.0,0.013988588,1.0,0.0,8.0,0.704918033
85-EMA0130,EMA13,0,0.0,0.0,202005,202005.0,EMA13,2.0,0.949011692,0.048705516,23.41004184,0.395052004,0.305466328,0.744368146,0.554878049,2.718344671,3.183658537,2.519400407,0.272245653,0.280772267,5595.0,0.490846789,0.000536193,0.044682752,0.0,0.0,0.016085791,1.0,0.0,7.0,0.669456067
85-EMA0130,EMA13,1,1.0,0.0,202006,202006.0,EMA13,2.0,0.956948886,0.047247558,21.8592233,0.393525415,0.303980499,0.741150966,0.664473684,2.5471875,2.682247807,2.154099659,0.246479299,0.263139597,4503.0,0.438594122,0.000666223,0.000666223,0.0,0.0,0.011769931,1.0,0.0,11.0,0.708737864
85-EMA0130,EMA13,2,2.0,0.0,202007,202007.0,EMA13,2.0,0.971802378,0.045895822,21.39215686,0.377262273,0.422732634,0.529911519,0.553921569,2.650521978,3.13577342,2.305780229,0.359551448,0.387165376,4364.0,0.499156719,0.00091659,0.002978918,0.0,0.0,0.003666361,0.998395967,0.0,14.0,0.446078431
85-EMA0130,EMA51,2,2.0,0.0,202002,202002.0,EMA51,2.0,0.908428683,0.061826327,21.92183288,0.508558076,0.680938429,0.334930189,1.083557951,3.57649177,3.903003145,3.158097484,0.662796496,0.660710157,8133.0,0.455872004,0.006762572,0.017090864,0.0,0.0,0.02286979,0.996803148,0.0,18.0,0.851752022
85-EMA0130,EMA51,0,0.0,0.0,202003,202003.0,EMA51,2.0,0.970220693,0.051444696,22.66260163,0.482545807,0.749406845,0.303171715,1.207269155,3.417206055,3.979642545,3.156845121,0.592334461,0.571895798,11150.0,0.492086233,0.013991031,0.038475336,0.0,0.0,0.005381166,0.994977578,0.0,33.0,0.910569106
85-EMA0130,EMA51,2,2.0,0.0,202004,202004.0,EMA51,2.0,0.943605636,0.04997674,22.86214442,0.438887652,0.720626544,0.316802643,1.180379747,3.392314815,4.001720581,3.172315401,0.47973763,0.482965008,10448.0,0.495013277,0.012346861,0.032063553,0.0,0.0,0.013016845,0.996650077,0.0,33.0,0.934354486
85-EMA0130,EMA51,2,2.0,0.0,202005,202005.0,EMA51,2.0,0.92961545,0.049681658,22.42557652,0.412146807,0.779959611,0.291311258,0.988469602,3.566879365,4.056180992,3.241416841,1.303116605,1.36358313,10697.0,0.484036647,0.00990932,0.021968776,0.0,0.0,0.021968776,0.998130317,0.0,34.0,0.939203354
85-EMA0130,EMA52,0,0.0,0.0,202002,202002.0,EMA52,2.0,0.924221145,0.060637031,22.94193548,0.486522924,0.74179258,0.306746613,1.466129032,2.243236154,2.86308647,2.04083647,0.401030578,0.413828324,14224.0,0.504848025,0.008366142,0.025520247,0.0,0.0,0.006116423,0.996484814,0.0,25.0,0.832258065
85-EMA0130,EMA52,0,0.0,0.0,202003,202003.0,EMA52,2.0,0.908695451,0.054875016,22.54846626,0.484696966,0.851660462,0.266520914,1.68404908,2.344512045,2.918976823,2.05854908,0.570326716,0.592436449,18377.0,0.513338266,0.009849268,0.037220439,0.0,0.0,0.012461229,1.0,0.0,77.0,0.905521472
85-EMA0130,EMA52,2,2.0,0.0,202004,202004.0,EMA52,2.0,0.945605361,0.049820908,23.00582072,0.435888723,0.893585805,0.255383362,1.814318976,2.337229167,2.838438753,2.117233864,0.484683498,0.497364707,19762.0,0.516315435,0.009007186,0.032334784,0.0,0.0,0.014168606,0.997267483,0.0,72.0,0.960419092
85-EMA0130,EMA52,0,0.0,0.0,202005,202005.0,EMA52,2.0,0.899509634,0.051328042,23.1005291,0.399891046,0.844215276,0.268996011,1.722222222,2.308468535,2.729825103,2.105494195,0.397595379,0.389176621,17464.0,0.509975191,0.00790197,0.018781493,0.0,0.0,0.016376546,0.996392579,0.0,80.0,0.937830688
85-EMA0130,EMA52,0,0.0,0.0,202006,202006.0,EMA52,2.0,0.916139541,0.049293826,23.05086849,0.372798491,0.896923747,0.251159239,1.542183623,2.378991742,2.738219603,2.10504239,0.401042255,0.414111874,18579.0,0.515691122,0.004144464,0.020668497,0.0,0.0,0.014371064,0.999246461,0.0,81.0,0.957816377
85-EMA0130,EMA52,0,0.0,0.0,202007,202007.0,EMA52,2.0,0.931641891,0.047833114,23.1405868,0.348427616,0.878285529,0.255024552,1.776283619,2.341228609,2.736874491,2.085621434,0.528532427,0.538126854,18929.0,0.523407243,0.004913096,0.019176924,0.0,0.0,0.007131914,0.999841513,0.0,74.0,0.929095355
85-EMA0130,EMA52,0,0.0,0.0,202008,202008.0,EMA52,2.0,0.85753893,0.051470173,22.665,0.335965165,0.900507051,0.246351743,1.61375,2.239807256,2.622432292,2.014351389,0.709872164,0.746493835,18131.0,0.517479392,0.002923009,0.018034414,0.0,0.0,0.01384293,1.0,0.0,69.0,0.89375
85-EMA0130,EMA52,0,0.0,0.0,202009,202009.0,EMA52,2.0,0.883094917,0.050188779,22.94749695,0.314777528,0.9264114,0.237603654,1.555555556,2.297889396,2.733362841,2.092668227,0.740237841,0.756442354,18793.5,0.517202562,0.005533681,0.030914122,0.0,0.0,0.011918697,0.999893583,0.0,54.0,0.918192918
85-EMA0130,EMA52,1,1.0,0.0,202010,202010.0,EMA52,2.0,0.903064106,0.048953481,22.66588511,0.304096529,0.931258996,0.234564515,1.471277843,2.348773247,2.757350528,2.083447961,0.69103879,0.728014168,19333.5,0.516373321,0.004965346,0.051877521,0.0,0.0,0.008741078,1.0,0.0,44.0,0.927315358
85-EMA0130,EMA53,0,0.0,0.0,202002,202002.0,EMA53,2.0,0.948436532,0.058957666,23.91794311,0.467440423,0.855470638,0.26558224,2.002208202,0.959248614,1.651882755,0.953034876,0.196130557,0.209898694,21861.0,0.558633095,0.005900919,0.071863135,0.0,0.087187228,0.005489227,0.903343854,0.0,61.0,0.833698031
85-EMA0130,EMA53,0,0.0,0.0,202003,202003.0,EMA53,2.0,0.967540928,0.051490384,23.98818182,0.4554745,0.865391517,0.26207383,2.035433071,0.952974142,1.583763196,0.948846165,0.178581438,0.192024985,26387.0,0.55861263,0.006859438,0.062947664,0.0,0.144881949,0.003448668,0.84814492,0.0,100.0,0.863636364
85-EMA0130,EMA53,0,0.0,0.0,202004,202004.0,EMA53,2.0,0.962391299,0.048916285,23.9279928,0.418898309,0.882934862,0.258343225,2.00530504,0.971761111,1.627042146,0.978129973,0.224349334,0.24923995,26584.0,0.576151834,0.007448089,0.062217875,0.0,0.075872705,0.005040626,0.915174541,0.0,106.0,0.885688569
85-EMA0130,EMA53,0,0.0,0.0,202005,202005.0,EMA53,2.0,0.937925429,0.049185609,23.94818653,0.385567553,0.831671984,0.272894371,1.942857143,1.034086033,1.650589199,1.010263285,0.258878041,0.285852918,23110.0,0.584703032,0.005841627,0.047641714,0.0,0.11354392,0.003418434,0.881393336,0.0,95.0,0.89119171
85-EMA0130,EMA53,0,0.0,0.0,202006,202006.0,EMA53,2.0,0.973673018,0.04637199,23.93236212,0.358923991,0.836759371,0.269095658,1.794349939,1.048516718,1.782911941,1.023975462,0.2375474,0.25647584,22999.0,0.596868758,0.007174225,0.081264403,0.0,0.063611461,0.003087091,0.926735945,0.0,100.0,0.894901145
85-EMA0130,EMA53,0,0.0,0.0,202007,202007.0,EMA53,2.0,0.940974823,0.047332051,23.87436677,0.337596554,0.869426705,0.257549783,1.781862745,1.11614007,1.944887323,1.086501736,0.289379993,0.314066091,23564.0,0.607383514,0.0046257,0.073204889,0.0,0.049227635,0.002716007,0.939568834,0.0,113.0,0.843971631
85-EMA0130,EMA53,0,0.0,0.0,202008,202008.0,EMA53,2.0,0.964155829,0.045765475,23.05856256,0.330105566,0.908833073,0.244069143,1.664373464,1.562677884,1.816570298,0.962542588,0.346715062,0.361039011,25986.0,0.526921251,0.004194405,0.047061993,0.0,0.185554316,0.015430792,0.803016893,0.0,102.0,0.756876664
85-EMA0130,EMA53,0,0.0,0.0,202009,202009.0,EMA53,2.0,0.974821282,0.045462237,22.89469178,0.315393361,0.911876612,0.24137078,1.725768872,1.690523787,1.706803226,0.929277726,0.296240583,0.308320395,26737.6,0.493242793,0.005123219,0.058150406,0.0,0.249093153,0.018323922,0.739426349,0.0,69.0,0.756849315
85-EMA0130,EMA53,0,0.0,0.0,202010,202010.0,EMA53,2.0,0.94990406,0.046523229,22.95411985,0.30018391,0.85113054,0.256584517,1.599073598,1.703337206,1.693929919,0.934163236,0.310256035,0.321990992,24511.0,0.488396153,0.006893739,0.060534367,0.0,0.193187844,0.012155823,0.800734244,0.0,61.0,0.744382022
85-EMA0130,EMA53,0,0.0,0.0,202011,202011.0,EMA53,2.0,0.961968728,0.045817232,23.08586762,0.286255091,0.894862996,0.242739623,1.595559846,1.738341107,1.804122292,0.942607384,0.328214113,0.343947224,25806.3,0.479611042,0.003177063,0.059511817,0.0,0.187253003,0.01119721,0.806664084,0.0,64.0,0.737030411
85-EMA0130,EMA53,0,0.0,0.0,202012,202012.0,EMA53,2.0,0.96470789,0.045409864,22.94023194,0.27722793,0.897439812,0.241045915,1.802203305,1.750677123,1.76448367,0.96920784,0.299175181,0.32445775,25712.8,0.499589264,0.003266449,0.059184943,0.0,0.135790947,0.009371597,0.858648312,0.0,73.0,0.813559322
85-EMA0130,EMA53,2,2.0,0.0,202101,202101.0,EMA53,2.0,0.915901936,0.048287332,22.21651376,0.276223847,0.923547794,0.23378061,1.594752187,1.831574261,1.916790411,1.11006414,0.319137013,0.336495602,24212.3,0.519637024,0.005037991,0.069003964,0.0,0.246076974,0.015361744,0.745251074,0.0,86.0,0.844954128
85-EMA0130,EMA54,0,0.0,0.0,202002,202002.0,EMA54,2.0,0.965283715,0.057828125,23.278826,0.480880323,0.535837844,0.423685269,1.819706499,2.088711362,2.997772537,2.023463778,0.406369089,0.425007233,11104.0,0.502926307,0.002251441,0.076368876,0.0,0.025126081,0.006304035,0.974693804,0.0,41.0,0.911949686
85-EMA0130,EMA54,0,0.0,0.0,202003,202003.0,EMA54,2.0,0.962928007,0.051682123,23.51503759,0.464451958,0.507947602,0.446404801,1.935150376,2.090185185,2.933050334,2.023937448,0.5673694,0.581431421,12510.0,0.502389199,0.001678657,0.052917666,0.0,0.05547562,0.004716227,0.944204636,0.0,73.0,0.919172932
85-EMA0130,EMA54,0,0.0,0.0,202004,202004.0,EMA54,2.0,0.965062256,0.048748723,23.20350877,0.431733605,0.53147185,0.429023851,1.709649123,2.049757533,2.948083333,1.978260721,0.470371914,0.474675597,13226.0,0.493839987,0.002343868,0.064342961,0.0,0.023665507,0.011341297,0.976334493,0.0,76.0,0.912280702
85-EMA0130,EMA54,0,0.0,0.0,202005,202005.0,EMA54,2.0,0.94967718,0.048541045,23.12121212,0.399145861,0.526868866,0.43064488,1.680926916,2.032879875,2.890044068,1.974956427,0.461379172,0.463654159,12971.0,0.505228055,0.003931848,0.042325187,0.0,0.001002236,0.010099453,0.998843574,0.0,70.0,0.877005348
85-EMA0130,EMA54,0,0.0,0.0,202006,202006.0,EMA54,2.0,0.975546966,0.046276007,23.13355049,0.371142238,0.585817809,0.384184402,1.541530945,2.123360456,2.847152099,2.047239414,0.453078723,0.46718147,14204.0,0.508820095,0.004364968,0.063855252,0.0,0.000352014,0.004505773,0.999507181,0.0,77.0,0.889250814
85-EMA0130,EMA54,0,0.0,0.0,202007,202007.0,EMA54,2.0,0.915376051,0.048633643,23.07120743,0.349200701,0.675902275,0.331107143,1.341331269,2.162191194,2.896687307,2.093571981,0.554424396,0.575314559,14904.0,0.507151486,0.003019324,0.061728395,0.0,0.001140633,0.008990875,0.998859367,0.0,81.0,0.910216718
85-EMA0130,EMA54,0,0.0,0.0,202008,202008.0,EMA54,2.0,0.963777806,0.045770076,22.57902973,0.336978913,0.614904279,0.360591464,1.263693271,2.150308547,2.685157364,2.049731786,0.4594251,0.482686985,14428.0,0.510636451,0.002564458,0.057527031,0.0,0.000693097,0.010119213,0.999168284,0.0,81.0,0.915492958
85-EMA0130,EMA54,0,0.0,0.0,202009,202009.0,EMA54,2.0,0.976797349,0.045367875,22.68715084,0.318163977,0.554763148,0.396663476,1.027932961,2.291171926,2.812905028,2.175792986,0.360560082,0.373822959,8121.5,0.510232559,0.000861857,0.143930066,0.0,0.0,0.007510465,0.997906919,0.0,50.0,0.826815642
85-EMA0130,EMA54,1,1.0,0.0,202010,202010.0,EMA54,2.0,0.985151119,0.044863375,22.66428571,0.303923179,0.479688716,0.455299753,1.032142857,2.464122222,2.80184127,2.252517857,0.2629177,0.278863147,6346.0,0.50160581,0.001260637,0.118184683,0.0,0.0,0.005200126,0.998109045,0.0,26.0,0.721428571
85-EMA0130,EMA55,0,0.0,0.0,202002,202002.0,EMA55,2.0,0.9555438,0.058297591,22.69222344,0.49376847,0.952141606,0.238452291,1.155054645,1.209751876,2.085415149,1.194385056,0.547284828,0.549850483,20718.0,0.563023112,0.022685587,0.116034366,0.0,0.124818998,0.001110146,0.874843132,0.0,105.0,0.837897043
85-EMA0130,EMA55,0,0.0,0.0,202003,202003.0,EMA55,2.0,0.935354678,0.053129752,22.23372781,0.490888677,0.90705231,0.249877048,1.285486951,1.280934769,2.043088974,1.21968067,0.454062721,0.461238865,22545.0,0.585585189,0.022222222,0.081437126,0.0,0.099356842,0.00394766,0.897848747,0.0,167.0,0.879684418
85-EMA0130,EMA55,0,0.0,0.0,202004,202004.0,EMA55,2.0,0.953694112,0.049285343,21.56152344,0.464255438,0.883829528,0.25786598,1.376494024,1.355561586,1.920107902,1.234011546,0.354189607,0.367967881,22079.0,0.576294538,0.028579193,0.100276281,0.0,0.067349065,0.004483899,0.929978713,0.0,185.0,0.91015625
85-EMA0130,EMA55,0,0.0,0.0,202005,202005.0,EMA55,2.0,0.961550723,0.047914988,22.28046422,0.413954049,0.91263153,0.248574185,1.253337572,1.243030622,1.975978138,1.204627216,0.443054025,0.437849373,23038.0,0.575803384,0.025436236,0.102396041,0.0,0.100486153,0.0072923,0.896735828,0.0,177.0,0.909090909
85-EMA0130,EMA55,0,0.0,0.0,202006,202006.0,EMA55,2.0,0.970911956,0.046484629,22.73818898,0.377404955,0.906547312,0.248225221,1.116064566,1.626358333,2.158456743,1.457681911,0.441704654,0.444966382,23102.0,0.571089426,0.02289845,0.08635616,0.0,0.088001039,0.007185525,0.906674747,0.0,163.0,0.93996063
85-EMA0130,EMA55,0,0.0,0.0,202007,202007.0,EMA55,2.0,0.965701775,0.046084991,22.48285449,0.358172909,0.956339581,0.234040119,0.965540541,1.548959804,2.324951577,1.438791854,0.605416237,0.57123292,24258.3,0.581654384,0.021930005,0.071396183,0.0,0.07815656,0.007626036,0.919370131,0.0,153.0,0.865616311
85-EMA0130,EMA55,0,0.0,0.0,202008,202008.0,EMA55,2.0,0.963801086,0.04575564,22.4339981,0.33901663,0.968572744,0.228961993,1.170807453,1.88555927,2.235661318,1.321017943,0.690197909,0.69773599,23622.3,0.532106833,0.024002032,0.07759387,0.0,0.029124159,0.006476739,0.96875926,0.0,150.0,0.795821462
85-EMA0130,EMA55,0,0.0,0.0,202009,202009.0,EMA55,2.0,0.962916933,0.046009549,21.71807466,0.332227224,0.935905926,0.235126247,1.348122867,2.076108146,2.230245165,1.360722601,0.42754523,0.451034643,22105.5,0.519621007,0.031073319,0.095300556,0.0,0.018318332,0.007689176,0.980053372,0.0,132.0,0.819253438
85-EMA0130,EMA55,0,0.0,0.0,202010,202010.0,EMA55,2.0,0.9527225,0.046374978,22.06983806,0.311999453,0.975195345,0.223992622,0.75617284,2.276297921,2.63265971,1.815908044,0.878941605,0.928318849,21798.4,0.506996497,0.026324238,0.073010777,0.0,0.030726898,0.011419399,0.962485668,0.0,100.0,0.897773279
85-EMA0130,EMA55,1,1.0,0.0,202011,202011.0,EMA55,2.0,0.915367745,0.048133524,22.03055848,0.299777674,0.980406437,0.221590476,0.77388535,2.267357804,2.672900617,1.812097361,0.872735041,0.936742409,20902.2,0.505851876,0.022719663,0.070741857,0.0,0.038169034,0.011335916,0.957956665,0.0,97.0,0.896733404
85-EMA0130,EMA56,0,0.0,0.0,202002,202002.0,EMA56,2.0,0.941955327,0.059004764,23.41565217,0.479107872,0.641618429,0.35315277,1.656521739,,1.967290821,1.919665217,0.374780576,0.384036447,13464.0,0.0,0.001485443,0.035799168,0.0,0.0,0.008392751,0.999851456,0.0,39.0,0.92173913
85-EMA0130,EMA56,0,0.0,0.0,202003,202003.0,EMA56,2.0,0.93696606,0.052962784,23.10150892,0.472213711,0.677978299,0.333843471,1.633744856,1.8975,1.932043134,1.885134888,0.36651949,0.383958896,16841.0,0.037037037,0.002078261,0.053084734,0.0,0.0,0.009500623,1.0,0.0,71.0,0.9478738
85-EMA0130,EMA56,0,0.0,0.0,202004,202004.0,EMA56,2.0,0.966416295,0.048606314,22.4922426,0.444751652,0.639123282,0.356267289,1.532440056,,1.914167842,1.862291177,0.369170846,0.390375203,15947.0,0.0,0.002571016,0.059509626,0.0,0.0,0.005580987,1.0,0.0,48.0,0.936530324
85-EMA0130,EMA56,4,4.0,0.0,202005,202005.0,EMA56,2.0,0.941452927,0.048898698,23.13960546,0.398373703,0.644079867,0.351955653,1.53414264,,1.994778284,1.942309476,0.378716648,0.39149946,15249.0,0.0,0.002951013,0.057839858,0.0,0.0,0.001836186,1.0,0.0,47.0,0.925644917
85-EMA0130,EMA56,0,0.0,0.0,202006,202006.0,EMA56,2.0,0.965040268,0.046749272,23.71969697,0.361636412,0.746719209,0.301159421,1.503156566,,2.000119949,1.954694515,0.379600782,0.390242513,18786.0,0.0,0.001916321,0.044607687,0.0,0.0,0.007026509,0.998669222,0.0,45.0,0.930555556
85-EMA0130,EMA56,0,0.0,0.0,202007,202007.0,EMA56,2.0,0.934601651,0.047591449,22.9482976,0.35075655,0.78373504,0.285438143,1.467843632,,2.028118257,1.986386087,0.52608932,0.540618517,18198.0,0.0,0.004835696,0.045554457,0.0,0.0,0.012199143,0.999945049,0.0,71.0,0.935687264
85-EMA0130,EMA56,0,0.0,0.0,202008,202008.0,EMA56,2.0,0.903689909,0.048787606,22.57932011,0.336697596,0.805954295,0.27504814,1.434844193,,2.287431539,2.258085851,0.56520394,0.586363634,15940.0,0.0,0.002571984,0.037325136,0.0,0.0,0.007088639,0.999811806,0.0,81.0,0.893767705
85-EMA0130,EMA56,0,0.0,0.0,202009,202009.0,EMA56,2.0,0.91658701,0.048317764,23.04073034,0.313049102,0.80012771,0.274924269,1.53511236,,2.346828184,2.30948931,0.483446262,0.501202348,16404.5,0.0,0.004023164,0.044864371,0.0,0.0,0.003657422,0.998902774,0.0,55.0,0.925561798
85-EMA0130,EMA56,0,0.0,0.0,202010,202010.0,EMA56,2.0,0.943771997,0.046797057,23.06111834,0.29849647,0.831323508,0.262682794,1.481144343,,2.269340052,2.229192313,0.53687497,0.547952223,17733.3,0.0,0.006259163,0.060505244,0.0,0.0,0.002537499,0.999548889,0.0,49.0,0.941482445
