PART_NO,EQP_NO,STOCK_EVENT_TIME,QTY,PM,TS,ENG,NST,MFG_MONTH,TOOL_ID,M_NUM,UP_TIME,C_UP_TIME,LOT_SIZE,C_LOT_SIZE,EQP_UTIL,C_EQP_UTIL,EQP_AVAIL_RATE,TC,PROCESS_TIME,PROCESS_JOBTIME,INLINE_CT_LOT,INLINE_CT_WAFER,MOVE_QTY,C_TC,ENG_LOT_RATE,HOT_LOT_RATE,BACKUP_BY_RATE,BACKUP_FOR_RATE,RWORK_LOT_RATE,QUE_LOT_RATE,SAMPLING_RATE,NUM_RECIPE,CHANGE_RECIPE,Holiday,Days
85-EMA0910,EMA58,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA58,2.0,0.964515419,0.044984989,23.39702233,0.347303399,0.727339765,0.305072766,1.346153846,,2.269336918,2.227868762,0.587345516,0.526408525,9429.0,0.0,0.000424223,0.077738891,0,0.0,0.008908686,0.999469721,0,25,0.791563275,8,31
85-EMA0920,EMA58,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA58,2.0,0.964515419,0.044984989,23.39702233,0.347303399,0.727339765,0.305072766,1.346153846,,2.269336918,2.227868762,0.587345516,0.526408525,9429.0,0.0,0.000424223,0.077738891,0,0.0,0.008908686,0.999469721,0,25,0.791563275,8,31
85-EMA0130,EMA59,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA59,2.0,0.914245332,0.047438351,22.23392857,0.365299412,0.60617248,0.365888531,2.251785714,1.682744905,1.777634921,1.454138393,0.189295304,0.19925805,12451.0,0.483628474,0.013974781,0.05083929,0,0.0,0.005702353,0.984499237,0,48,0.907142857,8,31
85-EMA0130,EMA60,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA60,2.0,0.962809636,0.045029974,19.0982659,0.425036678,0.442598053,0.50122754,1.843930636,2.169932249,2.193696211,1.775171805,0.140386427,0.149525064,3304.0,0.426515868,0.012711864,0.066585956,0,0.0,0.022397094,0.993341404,0,18,0.716763006,8,31
85-EMA0900,EMA60,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA60,2.0,0.962809636,0.045029974,19.0982659,0.425036678,0.442598053,0.50122754,1.843930636,2.169932249,2.193696211,1.775171805,0.140386427,0.149525064,3304.0,0.426515868,0.012711864,0.066585956,0,0.0,0.022397094,0.993341404,0,18,0.716763006,8,31
85-EMA0910,EMA60,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA60,2.0,0.962809636,0.045029974,19.0982659,0.425036678,0.442598053,0.50122754,1.843930636,2.169932249,2.193696211,1.775171805,0.140386427,0.149525064,3304.0,0.426515868,0.012711864,0.066585956,0,0.0,0.022397094,0.993341404,0,18,0.716763006,8,31
85-EMA0920,EMA60,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA60,2.0,0.962809636,0.045029974,19.0982659,0.425036678,0.442598053,0.50122754,1.843930636,2.169932249,2.193696211,1.775171805,0.140386427,0.149525064,3304.0,0.426515868,0.012711864,0.066585956,0,0.0,0.022397094,0.993341404,0,18,0.716763006,8,31
85-EMA0130,EMA61,2020-07-31,2,2.0,0.0,0.0,0.0,202007,EMA61,2.0,0.921779534,0.047010641,23.79135618,0.341070697,0.952418056,0.232956575,1.29125,1.212397069,2.282429398,1.247578009,0.679671991,0.677187388,15964.0,0.559093104,0.009834628,0.027436733,0,0.294161864,0.012214984,0.705587572,0,92,0.731743666,8,31
85-EMA0900,EMA61,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA61,2.0,0.921779534,0.047010641,23.79135618,0.341070697,0.952418056,0.232956575,1.29125,1.212397069,2.282429398,1.247578009,0.679671991,0.677187388,15964.0,0.559093104,0.009834628,0.027436733,0,0.294161864,0.012214984,0.705587572,0,92,0.731743666,8,31
85-EMA0910,EMA61,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA61,2.0,0.921779534,0.047010641,23.79135618,0.341070697,0.952418056,0.232956575,1.29125,1.212397069,2.282429398,1.247578009,0.679671991,0.677187388,15964.0,0.559093104,0.009834628,0.027436733,0,0.294161864,0.012214984,0.705587572,0,92,0.731743666,8,31
85-EMA0920,EMA61,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA61,2.0,0.921779534,0.047010641,23.79135618,0.341070697,0.952418056,0.232956575,1.29125,1.212397069,2.282429398,1.247578009,0.679671991,0.677187388,15964.0,0.559093104,0.009834628,0.027436733,0,0.294161864,0.012214984,0.705587572,0,92,0.731743666,8,31
85-EMA0130,EMA62,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA62,2.0,0.956149147,0.0453009,16.02405063,0.506148779,0.93477569,0.237361858,2.159985684,1.499931538,1.803029707,0.968073849,0.329613888,0.426430611,12659.0,0.510937885,0.001737894,0.005134687,0,0.0,0.006635595,1.0,0,39,0.506329114,8,31
85-EMA0900,EMA62,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA62,2.0,0.956149147,0.0453009,16.02405063,0.506148779,0.93477569,0.237361858,2.159985684,1.499931538,1.803029707,0.968073849,0.329613888,0.426430611,12659.0,0.510937885,0.001737894,0.005134687,0,0.0,0.006635595,1.0,0,39,0.506329114,8,31
85-EMA0910,EMA62,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA62,2.0,0.956149147,0.0453009,16.02405063,0.506148779,0.93477569,0.237361858,2.159985684,1.499931538,1.803029707,0.968073849,0.329613888,0.426430611,12659.0,0.510937885,0.001737894,0.005134687,0,0.0,0.006635595,1.0,0,39,0.506329114,8,31
85-EMA0920,EMA62,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA62,2.0,0.956149147,0.0453009,16.02405063,0.506148779,0.93477569,0.237361858,2.159985684,1.499931538,1.803029707,0.968073849,0.329613888,0.426430611,12659.0,0.510937885,0.001737894,0.005134687,0,0.0,0.006635595,1.0,0,39,0.506329114,8,31
85-EMA0130,EMA63,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA63,2.0,0.975425521,0.044401505,18.07894737,0.448369327,0.983729101,0.225621594,1.861167002,1.251817034,1.986316417,0.99241635,0.426990353,0.463064075,15801.0,0.551951787,0.010252516,0.04240238,0,0.064552876,0.014999051,0.928422252,0,100,0.681922197,8,31
85-EMA0900,EMA63,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA63,2.0,0.975425521,0.044401505,18.07894737,0.448369327,0.983729101,0.225621594,1.861167002,1.251817034,1.986316417,0.99241635,0.426990353,0.463064075,15801.0,0.551951787,0.010252516,0.04240238,0,0.064552876,0.014999051,0.928422252,0,100,0.681922197,8,31
85-EMA0910,EMA63,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA63,2.0,0.975425521,0.044401505,18.07894737,0.448369327,0.983729101,0.225621594,1.861167002,1.251817034,1.986316417,0.99241635,0.426990353,0.463064075,15801.0,0.551951787,0.010252516,0.04240238,0,0.064552876,0.014999051,0.928422252,0,100,0.681922197,8,31
85-EMA0920,EMA63,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA63,2.0,0.975425521,0.044401505,18.07894737,0.448369327,0.983729101,0.225621594,1.861167002,1.251817034,1.986316417,0.99241635,0.426990353,0.463064075,15801.0,0.551951787,0.010252516,0.04240238,0,0.064552876,0.014999051,0.928422252,0,100,0.681922197,8,31
85-EMA0130,EMA64,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA64,2.0,0.925122757,0.046791148,14.75277162,0.54923234,0.933958592,0.237651721,1.84,1.978959578,1.81097037,1.103261343,0.302325106,0.40910777,13306.5,0.457733852,0.000526039,0.015706019,0,0.182084617,0.001578117,0.817915383,0,53,0.633037694,8,31
85-EMA0900,EMA64,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA64,2.0,0.925122757,0.046791148,14.75277162,0.54923234,0.933958592,0.237651721,1.84,1.978959578,1.81097037,1.103261343,0.302325106,0.40910777,13306.5,0.457733852,0.000526039,0.015706019,0,0.182084617,0.001578117,0.817915383,0,53,0.633037694,8,31
85-EMA0920,EMA64,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EMA64,2.0,0.925122757,0.046791148,14.75277162,0.54923234,0.933958592,0.237651721,1.84,1.978959578,1.81097037,1.103261343,0.302325106,0.40910777,13306.5,0.457733852,0.000526039,0.015706019,0,0.182084617,0.001578117,0.817915383,0,53,0.633037694,8,31
85-EMA0130,EWA01,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA01,2.0,0.964055876,0.044648976,23.91111111,0.336925722,0.476854199,0.462669884,1.613888889,2.171675,2.468177469,1.912315586,0.296980453,0.2961221,8608.0,0.503895522,0.001858736,0.021491636,0,0.0,0.002555762,0.81133829,0,23,0.772222222,8,31
85-EMA0920,EWA01,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA01,2.0,0.964055876,0.044648976,23.91111111,0.336925722,0.476854199,0.462669884,1.613888889,2.171675,2.468177469,1.912315586,0.296980453,0.2961221,8608.0,0.503895522,0.001858736,0.021491636,0,0.0,0.002555762,0.81133829,0,23,0.772222222,8,31
85-EMA0130,EWA03,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA03,3.0,0.970904029,0.044325508,20.79065041,0.387291952,0.429530727,0.513806135,0.522686025,2.185209472,2.246954527,1.639203468,0.806281319,0.979839909,10229.0,0.48486015,0.003421644,0.053182129,0,0.180858344,0.022876136,0.805748362,0,97,0.847560976,8,31
85-EMA0910,EWA03,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA03,3.0,0.970904029,0.044325508,20.79065041,0.387291952,0.429530727,0.513806135,0.522686025,2.185209472,2.246954527,1.639203468,0.806281319,0.979839909,10229.0,0.48486015,0.003421644,0.053182129,0,0.180858344,0.022876136,0.805748362,0,97,0.847560976,8,31
85-EMA0920,EWA03,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA03,3.0,0.970904029,0.044325508,20.79065041,0.387291952,0.429530727,0.513806135,0.522686025,2.185209472,2.246954527,1.639203468,0.806281319,0.979839909,10229.0,0.48486015,0.003421644,0.053182129,0,0.180858344,0.022876136,0.805748362,0,97,0.847560976,8,31
85-EMA0130,EWA05,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA05,3.0,0.952017486,0.045183296,20.96290051,0.38391093,0.539870186,0.40869566,0.861615084,1.383324852,1.650263548,1.207873533,0.499124385,0.51811579,12429.0,0.532392506,0.00297643,0.032901617,0,0.037567372,0.012227496,0.338267235,0,63,0.854974705,8,31
85-EMA0900,EWA05,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA05,3.0,0.952017486,0.045183296,20.96290051,0.38391093,0.539870186,0.40869566,0.861615084,1.383324852,1.650263548,1.207873533,0.499124385,0.51811579,12429.0,0.532392506,0.00297643,0.032901617,0,0.037567372,0.012227496,0.338267235,0,63,0.854974705,8,31
85-EMA0920,EWA05,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA05,3.0,0.952017486,0.045183296,20.96290051,0.38391093,0.539870186,0.40869566,0.861615084,1.383324852,1.650263548,1.207873533,0.499124385,0.51811579,12429.0,0.532392506,0.00297643,0.032901617,0,0.037567372,0.012227496,0.338267235,0,63,0.854974705,8,31
85-EMA0130,EWA51,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA51,2.7,0.941451214,0.045665612,22.02284264,0.365261441,0.68761838,0.320703881,0.922378317,1.667392315,1.896976905,1.483784057,1.934672844,2.036593738,8677.0,0.558675521,0.003918405,0.059467558,0,0.336406592,0.007145327,0.115592947,0,58,0.824873096,8,31
85-EMA0900,EWA51,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA51,2.7,0.941451214,0.045665612,22.02284264,0.365261441,0.68761838,0.320703881,0.922378317,1.667392315,1.896976905,1.483784057,1.934672844,2.036593738,8677.0,0.558675521,0.003918405,0.059467558,0,0.336406592,0.007145327,0.115592947,0,58,0.824873096,8,31
85-EMA0910,EWA51,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA51,2.7,0.941451214,0.045665612,22.02284264,0.365261441,0.68761838,0.320703881,0.922378317,1.667392315,1.896976905,1.483784057,1.934672844,2.036593738,8677.0,0.558675521,0.003918405,0.059467558,0,0.336406592,0.007145327,0.115592947,0,58,0.824873096,8,31
85-EMA0920,EWA51,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA51,2.7,0.941451214,0.045665612,22.02284264,0.365261441,0.68761838,0.320703881,0.922378317,1.667392315,1.896976905,1.483784057,1.934672844,2.036593738,8677.0,0.558675521,0.003918405,0.059467558,0,0.336406592,0.007145327,0.115592947,0,58,0.824873096,8,31
85-EMA0130,EWA53,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA53,2.0,0.985801761,0.043605466,23.59728507,0.340578135,0.26368552,0.837797397,0.5,1.902745614,2.136388889,1.726277024,0.206485357,0.212157028,5215.0,0.506717001,0.012464046,0.031064238,0,0.0,0.0,0.702972196,0,12,0.552036199,8,31
85-EMA0900,EWA53,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA53,2.0,0.985801761,0.043605466,23.59728507,0.340578135,0.26368552,0.837797397,0.5,1.902745614,2.136388889,1.726277024,0.206485357,0.212157028,5215.0,0.506717001,0.012464046,0.031064238,0,0.0,0.0,0.702972196,0,12,0.552036199,8,31
85-EMA0910,EWA53,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA53,2.0,0.985801761,0.043605466,23.59728507,0.340578135,0.26368552,0.837797397,0.5,1.902745614,2.136388889,1.726277024,0.206485357,0.212157028,5215.0,0.506717001,0.012464046,0.031064238,0,0.0,0.0,0.702972196,0,12,0.552036199,8,31
85-EMA0920,EWA53,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EWA53,2.0,0.985801761,0.043605466,23.59728507,0.340578135,0.26368552,0.837797397,0.5,1.902745614,2.136388889,1.726277024,0.206485357,0.212157028,5215.0,0.506717001,0.012464046,0.031064238,0,0.0,0.0,0.702972196,0,12,0.552036199,8,31
87-WPT1070,WHT01,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WHT01,1.0,0.966280956,0.044473826,19.11827243,0.42013779,0.983624672,0.224665546,4.805980066,0.524382474,0.970814876,0.449671835,0.102482704,0.103360054,28773.0,0.584315138,0.007680812,0.035901713,0,0.0,0.015465888,0.940882077,0,34,0.729568106,8,31
87-WPT1070,WHT02,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WHT02,1.0,0.947343871,0.045339596,18.91092437,0.424511457,0.922796359,0.23947076,5.686554622,0.630865687,0.883040383,0.495909197,0.085194503,0.091937719,22504.0,0.626973912,0.004710274,0.025728759,0,0.000977604,0.000533239,0.998089229,0,23,0.663865546,8,31
87-WPT1070,WHT03,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WHT03,1.0,0.980154658,0.043822784,21.98661088,0.364955171,0.663666642,0.332796621,2.839330544,0.385926449,0.563751046,0.369598094,0.058413722,0.057141824,26274.0,0.556634069,0.018383193,0.073913374,0,3.81e-05,0.000913451,0.989913983,0,14,0.766527197,8,31
87-WPT1070,WHT04,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WHT04,1.0,0.982343886,0.043728541,22.2872549,0.359868698,0.936088678,0.235957191,6.758823529,0.659979438,1.110663126,0.633639978,0.098369792,0.097870578,22733.0,0.557984164,0.010733295,0.054810188,0,0.000571856,0.000175956,0.957462719,0,27,0.868627451,8,31
87-WPT1070,WHT05,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WHT05,1.0,0.984862507,0.043623121,22.63135228,0.354243586,0.843374389,0.261809014,8.592592593,0.521541015,0.782283951,0.501709494,0.083567148,0.082395622,26275.0,0.580522148,0.008258801,0.062036156,0,0.02302569,0.002740247,0.966355852,0,19,0.741602067,8,31
87-WPT1070,WHT06,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WHT06,1.0,0.96752234,0.044393328,23.15384615,0.346111813,0.942254425,0.234353426,6.779092702,0.660756025,1.066536544,0.619904668,0.10560256,0.105614034,23478.0,0.54484621,0.006346367,0.050387597,0,0.000298151,0.000212965,0.968779283,0,24,0.876725838,8,31
87-WPT1070,WHT52,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WHT52,1.0,0.988876839,0.043446116,23.35324232,0.343025038,0.957229415,0.230723946,6.499146758,0.593909942,0.995128697,0.571280575,0.099373617,0.098797351,27370.0,0.460735482,0.003361345,0.032736573,0,0.000767263,0.000913409,0.982754841,0,24,0.841296928,8,31
87-WPT1070,WPT01,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WPT01,1.0,0.982271434,0.043741354,16.64749013,0.480958691,0.94358165,0.23408055,4.946982516,0.441411197,0.901078837,0.36403381,0.083743968,0.08729325,29516.0,0.591578031,0.007860144,0.0577314,0,0.001558477,0.001118038,0.981433799,0,19,0.547659334,8,31
87-WPT1070,WUT01,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WUT01,1.0,0.973964916,0.044108495,22.6027027,0.354085342,0.977557408,0.226006769,5.748648649,0.63147988,1.102802052,0.61931006,0.102048695,0.100932932,25089.0,0.495319441,0.004185101,0.028498545,0,0.029973295,0.009207222,0.932241221,0,31,0.872072072,8,31
87-WPT1070,WUT02,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WUT02,1.0,0.978552884,0.043900472,23.21104185,0.344669745,0.974501074,0.226772956,6.084594835,0.628403384,1.066847729,0.611111111,0.102576113,0.102957553,26066.0,0.49537774,0.003989872,0.047648277,0,0.035026471,0.0,0.946712192,0,26,0.871772039,8,31
87-WPT1070,WVT01,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WVT01,1.0,0.947777459,0.045302985,22.88553682,0.349427069,0.984432785,0.224554832,5.590949423,0.609604151,1.463644878,0.595358129,0.128542827,0.128591448,25792.0,0.470056903,0.004691377,0.037647333,0,0.023185484,0.009460298,0.942734181,0,28,0.842945874,8,31
87-WPT1070,WVT02,2020-07-31,0,0.0,0.0,0.0,0.0,202007,WVT02,1.0,0.951033665,0.045126096,23.01022147,0.347392509,0.982685926,0.225020876,5.648211244,0.593383971,1.41576661,0.578612531,0.12479844,0.125287044,27014.0,0.444195406,0.006811283,0.047975124,0,0.034685719,0.000925446,0.934700526,0,29,0.865417376,8,31
86-DIA0120,DIA01,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA01,3.0,0.847657802,0.049901252,21.61100196,0.392989414,0.876927078,0.253254159,3.283632019,1.348335029,1.843626842,1.842334329,0.260410676,0.253665972,10986.2,0.661853602,0.003636364,0.019545455,0,0.0,0.000818182,0.999181818,0,41,0.632612967,8,31
86-DIA0120,DIA02,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA02,3.0,0.877537667,0.048232726,21.62123894,0.392588061,0.942071215,0.235760654,2.594759653,1.4338996,1.853579426,1.852056738,0.24491563,0.246376625,12201.2,0.674194088,0.003192534,0.020137525,0,0.0,0.002619515,0.997380485,0,30,0.453097345,8,31
86-DIA0120,DIA03,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA03,3.0,0.816806192,0.052050671,18.48772504,0.458838865,0.798396343,0.278041428,2.977177177,1.714478898,1.406757007,1.404982232,0.240670806,0.257628911,11296.0,0.362533567,0.007967422,0.050371813,0,0.0,0.002213173,0.88934136,0,43,0.705400982,8,31
86-DIA0120,DIA04,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA04,3.0,0.903655909,0.047036969,21.67251462,0.391199312,0.929521107,0.238820166,2.529028604,1.402274404,2.049812848,2.048692297,0.275533705,0.289384216,11118.0,0.617506162,0.011782695,0.038855909,0,0.0,0.005666487,0.994333513,0,64,0.777777778,8,31
86-DIA0120,DIA05,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA05,3.0,0.883918995,0.048104488,19.65144597,0.431165747,0.95496113,0.232494332,2.398258977,1.483742617,1.62908959,1.627344033,0.51831732,0.329762752,12898.2,0.650595955,0.02625668,0.051429014,0,0.005189373,0.000154907,0.967624506,0,54,0.599695586,8,31
86-DIA0120,DIA07,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA07,3.0,0.84112348,0.050681803,21.98344371,0.38522554,0.966010456,0.229886752,1.128593629,2.661300366,3.559612147,3.558207394,0.573714037,0.517360215,6628.2,0.620767365,0.032384395,0.041572526,0,0.018075011,0.001355626,0.117788824,0,27,0.321192053,8,31
86-DIA0120,DIA09,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA09,3.0,0.823172207,0.051985617,21.26836158,0.397953462,0.912653978,0.243304183,1.441805226,1.791356349,2.969657231,2.968323436,0.444429791,0.465097928,7529.0,0.518639974,0.009961482,0.066808341,0,0.0,0.001726657,0.289148625,0,43,0.596045198,8,31
86-DIA0120,DIA10,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA10,3.0,0.925885551,0.046191523,22.03658537,0.383880384,0.599858969,0.369997192,0.952235772,,3.409928015,3.408738991,0.450085888,0.438689688,7228.0,0.0,0.021167681,0.120226895,0,0.0,0.00318207,0.795379081,0,23,0.865853659,8,31
86-DIA0120,DIA11,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA11,3.0,0.810560555,0.053017561,19.53417722,0.432789586,0.949580367,0.233758216,1.845857418,1.997665294,2.484852012,2.483692999,0.506200325,0.421092725,7711.0,0.805822736,0.020217729,0.158631415,0,0.0,0.00155521,0.857698289,0,63,0.496202532,8,31
86-DIA0120,DIA12,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA12,3.0,0.859418959,0.050073152,20.69964664,0.408182945,0.966621705,0.2296884,2.025380711,3.119856201,3.745738508,3.744518824,0.56699829,0.594554755,5851.1,0.61814814,0.006145442,0.023045408,0,0.0,0.0,0.007511096,0,15,0.356890459,8,31
86-DIA0120,DIA51,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA51,3.0,0.831238342,0.051931688,19.1610306,0.440685782,0.923588929,0.240381307,1.852140078,1.18057955,1.536501477,1.535598249,0.296586999,0.333788572,11899.0,0.565688318,0.030422725,0.059416758,0,0.0,8.4e-05,0.741911085,0,96,0.653784219,8,31
86-DIA0120,DIA52,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA52,3.0,0.802760698,0.054060955,21.24175824,0.39729569,0.8802496,0.252153352,2.562706271,1.563490857,1.825211313,1.824210671,0.250506901,0.26079012,9650.2,0.651366828,0.005483704,0.007966891,0,0.003828246,0.000413864,0.825452664,0,55,0.681318681,8,31
86-DIA0120,DIA53,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA53,3.0,0.942852505,0.046000399,18.45635528,0.456970144,0.957493493,0.231848237,1.80963904,1.958560165,1.814560227,1.813435673,0.376124415,0.402073145,12039.3,0.724425573,0.016511782,0.084218387,0,0.001493528,0.000497843,0.84152008,0,76,0.63093415,8,31
86-DIA0120,DIA57,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA57,3.0,0.904005219,0.047963855,22.15877437,0.380423119,0.960243521,0.231224462,2.133200133,1.979275748,3.754211067,3.753197636,0.389375012,0.395173601,7955.0,0.515549465,0.004148334,0.012947832,0,0.0,0.000377121,0.091011942,0,20,0.300835655,8,31
86-DIA0120,DIA59,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA59,3.0,0.818431311,0.053188357,20.54069767,0.410149635,0.941415988,0.235862208,2.149982438,1.234545222,1.895421789,1.893981969,0.424183729,0.448332613,7066.0,0.560065582,0.008915935,0.056609114,0,0.061562412,0.002971978,0.547976224,0,40,0.598837209,8,31
86-DIA0120,DIA60,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DIA60,3.0,0.831080741,0.052535096,23.91959799,0.352081104,0.730283372,0.303865422,2.629761905,2.621111111,4.324868056,4.323843254,0.499085855,0.53417375,4760.0,0.166937266,0.0,0.0,0,0.0,0.0,0.005252101,0,20,0.809045226,8,31
86-DIA0120,DSA03,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DSA03,3.0,0.945626199,0.046144194,18.33280255,0.459090927,0.815080903,0.272121927,2.079735176,1.396468507,1.591646517,1.590697323,0.214563234,0.259235043,11513.0,0.35848135,0.001129158,0.045253192,0,0.0,0.0,0.725788239,0,21,0.665605096,8,31
86-DIA0120,DSA52,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DSA52,3.0,0.786760759,0.055827331,16.97605893,0.495486109,0.943011318,0.235220711,2.404699166,1.49632837,1.668505709,1.667642549,0.20582301,0.246686017,9202.2,0.6702028,0.005532654,0.068344543,0,0.0,0.000976351,0.744413105,0,43,0.52854512,8,31
86-DIA0120,DSA53,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DSA53,3.0,0.914414448,0.048011107,21.85433071,0.384683102,0.926969295,0.239284841,3.047169811,2.96692024,4.222363732,4.221065064,0.567414614,0.595641291,5543.2,0.609093047,0.006665466,0.007386057,0,0.0,0.0,0.03080526,0,29,0.673228346,8,31
86-DIA0120,DSA54,2020-07-31,0,0.0,0.0,0.0,0.0,202007,DSA54,3.0,0.860597851,0.051074209,22.35141509,0.375942456,0.925510084,0.239653304,2.053939394,1.688165423,2.473782828,2.472566919,0.363370528,0.363491224,9468.1,0.55319378,0.009496676,0.044845415,0,0.0,0.000105519,0.308747494,0,40,0.365566038,8,31
86-DIA0120,DSA55,2020-07-31,36,0.0,36.0,0.0,0.0,202007,DSA55,3.0,0.791171084,0.055890757,22.59663866,0.371685618,0.892259753,0.248533543,1.790921596,1.721238616,2.465910133,2.464437949,0.413875388,0.429542617,8067.0,0.451035743,0.005082435,0.043014751,0,0.002975084,0.000495847,0.642989959,0,47,0.68907563,8,31
85-EMA0900,EGA06,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EGA06,3.0,0.938184859,0.046748046,19.86956522,0.418444577,0.479161627,0.462794559,0.667588113,0.987471545,0.985942947,0.714532366,0.298955206,0.467759891,18280.0,0.544610323,0.004868709,0.015864333,0,0.073413567,0.002188184,0.762253829,0,151,0.905434783,8,31
85-EMA0910,EGA06,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EGA06,3.0,0.938184859,0.046748046,19.86956522,0.418444577,0.479161627,0.462794559,0.667588113,0.987471545,0.985942947,0.714532366,0.298955206,0.467759891,18280.0,0.544610323,0.004868709,0.015864333,0,0.073413567,0.002188184,0.762253829,0,151,0.905434783,8,31
85-EMA0920,EGA06,2020-07-31,1,1.0,0.0,0.0,0.0,202007,EGA06,3.0,0.938184859,0.046748046,19.86956522,0.418444577,0.479161627,0.462794559,0.667588113,0.987471545,0.985942947,0.714532366,0.298955206,0.467759891,18280.0,0.544610323,0.004868709,0.015864333,0,0.073413567,0.002188184,0.762253829,0,151,0.905434783,8,31
85-EMA0900,EGA51,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EGA51,3.0,0.963313684,0.045511961,22.47908745,0.369692862,0.723621283,0.306266777,1.18127786,0.751715152,1.134220186,0.72522302,0.203601543,0.206836787,23645.0,0.597611884,0.013785521,0.053408322,0,0.001945196,0.01365866,0.837872124,0,248,0.884030418,8,31
85-EMA0910,EGA51,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EGA51,3.0,0.963313684,0.045511961,22.47908745,0.369692862,0.723621283,0.306266777,1.18127786,0.751715152,1.134220186,0.72522302,0.203601543,0.206836787,23645.0,0.597611884,0.013785521,0.053408322,0,0.001945196,0.01365866,0.837872124,0,248,0.884030418,8,31
85-EMA0920,EGA51,2020-07-31,0,0.0,0.0,0.0,0.0,202007,EGA51,3.0,0.963313684,0.045511961,22.47908745,0.369692862,0.723621283,0.306266777,1.18127786,0.751715152,1.134220186,0.72522302,0.203601543,0.206836787,23645.0,0.597611884,0.013785521,0.053408322,0,0.001945196,0.01365866,0.837872124,0,248,0.884030418,8,31
