PART_NO,EQP_NO,QTY,PM,TS,MFG_MONTH,Tool.MFG_MONTH,Tool.TOOL_ID,Tool.M_NUM,Tool.UP_TIME,Tool.C_UP_TIME,Tool.LOT_SIZE,Tool.C_LOT_SIZE,Tool.EQP_UTIL,Tool.C_EQP_UTIL,Tool.EQP_AVAIL_RATE,Tool.TC,Tool.PROCESS_TIME,Tool.PROCESS_JOBTIME,Tool.INLINE_CT_LOT,Tool.INLINE_CT_WAFER,Tool.MOVE_QTY,Tool.C_TC,Tool.ENG_LOT_RATE,Tool.HOT_LOT_RATE,Tool.BACKUP_BY_RATE,Tool.BACKUP_FOR_RATE,Tool.RWORK_LOT_RATE,Tool.QUE_LOT_RATE,Tool.SAMPLING_RATE,Tool.NUM_RECIPE,Tool.CHANGE_RECIPE
85-EKA0270,EKA03,6,6.0,0.0,202103,202103.0,EKA03,3.0,0.906912136,0.047275018,23.27430025,0.248584125,0.518212679,0.414879635,0.672712616,1.05833803,0.88783667,0.811701263,0.272593068,0.279352108,45734.0,0.383934312,0.008374513,0.033410592,0.0,0.000502908,0.002755062,0.620238772,0.0,94.0,0.84783715
85-EKA0270,EKA04,0,0.0,0.0,202002,202002.0,EKA04,2.0,0.972741864,0.058882622,24.60860656,0.445085421,0.295004002,0.770301219,0.634221311,1.072561254,1.290099613,1.125277209,0.175443918,0.177216641,12009.0,0.514226868,0.000832709,0.041219086,0.0,0.0,0.005579149,0.0,0.0,7.0,0.571721311
85-EKA0270,EKA04,4,3.0,1.0,202003,202003.0,EKA04,2.0,0.96099127,0.051484178,24.32360743,0.454069904,0.29507583,0.767831634,0.606763926,1.091305842,1.299055408,1.131101533,0.203595868,0.206571713,18340.0,0.504065391,0.000708833,0.043675027,0.0,0.0,0.004471101,0.0,0.0,16.0,0.616710875
85-EKA0270,EKA04,2,2.0,0.0,202004,202004.0,EKA04,2.0,0.96655207,0.048031465,24.19518717,0.419435506,0.290488609,0.785164566,0.624331551,1.079263078,1.272454323,1.11707702,0.218874901,0.221431662,18098.0,0.493479335,0.002044425,0.043595977,0.0,0.0,0.00209968,0.0,0.0,16.0,0.72459893
85-EKA0270,EKA04,2,2.0,0.0,202005,202005.0,EKA04,2.0,0.978566048,0.045942047,24.31326949,0.38407369,0.281428335,0.806323849,0.694254446,1.093141593,1.237223362,1.117882657,0.199594227,0.200669967,17773.0,0.468036176,0.001913014,0.049850897,0.0,0.0,0.002025544,0.0,0.0,14.0,0.764705882
85-EKA0270,EKA04,2,2.0,0.0,202006,202006.0,EKA04,2.0,0.97230403,0.045203355,24.33247423,0.35643047,0.304248614,0.74129469,0.666237113,1.095231931,1.226038803,1.127760596,0.204116075,0.206164317,18882.0,0.449451509,0.000847368,0.04951806,0.0,0.0,0.002859867,0.0,0.0,16.0,0.791237113
85-EKA0270,EKA04,1,1.0,0.0,202007,202007.0,EKA04,2.0,0.972947574,0.0445342,24.30769231,0.334356257,0.291439251,0.769746839,0.663793103,1.07022104,1.238030136,1.117343796,0.202459583,0.20385708,18328.0,0.470721835,0.001200349,0.063345701,0.0,0.0,0.00534701,0.010912265,0.0,16.0,0.75862069
85-EKA0270,EKA53,0,0.0,0.0,202002,202002.0,EKA53,3.0,0.925947101,0.06155944,23.89428815,0.459718427,0.527038308,0.430218182,1.633090441,0.521789586,0.666194933,0.551638329,0.175929652,0.192572358,28028.0,0.478427858,0.002069359,0.000428143,0.0,0.0,0.000214072,0.692807193,0.0,67.0,0.827791986
85-EKA0270,EKA53,0,0.0,0.0,202003,202003.0,EKA53,3.0,0.941581944,0.052388042,23.74953503,0.464419938,0.4546271,0.498132235,1.713748764,0.504613743,0.637513436,0.516737554,0.156300692,0.169494308,38308.0,0.512001764,0.003080297,0.002114441,0.0,0.0,0.000757022,0.674767673,0.0,93.0,0.841289523
85-EKA0270,EKA53,0,0.0,0.0,202004,202004.0,EKA53,3.0,0.964074467,0.048068847,23.86542591,0.424628498,0.387809488,0.588292183,1.7411179,0.533139481,0.631932564,0.509293392,0.128111615,0.133000589,33340.0,0.544202776,0.002219556,0.003509298,0.0,0.0,0.001529694,0.65854829,0.0,91.0,0.876163207
85-EKA0270,EKA53,0,0.0,0.0,202005,202005.0,EKA53,3.0,0.971861976,0.046207638,23.70138383,0.393490463,0.37939076,0.598307345,1.540152851,0.583425446,0.631616304,0.513544288,0.125576275,0.131740002,32542.0,0.48629068,0.001321369,0.002642739,0.0,0.0,0.001136992,0.658779424,0.0,91.0,0.868900218
85-EKA0270,EKA53,1,1.0,0.0,202006,202006.0,EKA53,2.6,0.961845184,0.045643529,23.73896204,0.36494514,0.382317967,0.590040844,1.643891403,0.559419697,0.624196405,0.509589869,0.128158683,0.133536818,30647.0,0.463312748,0.001337814,0.001239926,0.0,0.0,0.00144,0.672855418,0.0,90.0,0.850503486
85-EKA0270,EKA53,1,1.0,0.0,202007,202007.0,EKA53,2.1,0.944840311,0.045807174,24.25820896,0.334740949,0.443310625,0.505916387,2.023002421,0.548555684,0.668250589,0.540508004,0.142425087,0.152039581,32505.5,0.552772468,0.002307266,0.001445887,0.0,0.0,0.003137882,0.640066449,0.0,80.0,0.782835821
85-EKA0270,EKA53,0,0.0,0.0,202008,202008.0,EKA53,2.0,0.955476684,0.044898216,23.97534014,0.31965885,0.520703787,0.427051953,1.924517262,0.683086625,0.817529419,0.656705351,0.155514034,0.168146122,28194.5,0.580544453,0.003298457,0.001666962,0.0,0.0,0.003333924,0.690725306,0.0,64.0,0.701530612
85-EKA0270,EKA53,0,0.0,0.0,202009,202009.0,EKA53,2.0,0.969354913,0.044399327,23.27977528,0.31218574,0.54489611,0.404280964,1.590662324,0.98621632,1.125217758,0.922924056,0.18635252,0.192312865,20719.0,0.51662371,0.001689271,0.0,0.0,0.0,0.002895893,0.759930499,0.0,32.0,0.66741573
85-EKA0270,EKA53,0,0.0,0.0,202010,202010.0,EKA53,2.0,0.968865631,0.044515645,23.12763713,0.299477432,0.591352857,0.369284093,1.486358867,0.980425425,1.130898041,0.928611111,0.195597419,0.199449041,21925.0,0.528365064,0.00050171,0.002280502,0.0,0.0,0.003740023,0.69395667,0.0,33.0,0.700421941
85-EKA0270,EKA53,1,1.0,0.0,202011,202011.0,EKA53,1.7,0.96445062,0.044556051,22.9966443,0.288674625,0.614631253,0.352601791,1.763397239,0.98583668,1.118940798,0.930188172,0.19324253,0.198491638,20559.0,0.53773209,0.002091541,0.005155893,0.0,0.0,0.003161632,0.681842502,0.0,28.0,0.720357942
85-EKA0270,EKA53,0,0.0,0.0,202012,202012.0,EKA53,1.2,0.944924053,0.045119475,22.91087963,0.27869436,0.643999509,0.335035518,2.201003086,0.98007864,1.14617509,0.92875,0.269248931,0.275324511,19795.0,0.552109912,0.003283657,0.002828997,0.0,0.0,0.003586764,0.637383178,0.0,21.0,0.708333333
85-EKA0270,EKA53,0,0.0,0.0,202101,202101.0,EKA53,1.2,0.948101759,0.045175019,22.82190132,0.269864916,0.466905063,0.461482842,2.086744639,0.953667582,1.057394412,0.867567576,0.260285318,0.269937776,18964.5,0.531152664,0.004534669,0.00042183,0.0,0.0,0.004956499,0.583601371,0.0,32.0,0.735258724
85-EKA0270,EKA53,0,0.0,0.0,202102,202102.0,EKA53,1.7,0.967305006,0.044624397,23.04689655,0.25859941,0.28507687,0.755760751,1.723438484,0.946393557,0.892161778,0.771508786,0.14858221,0.165208645,16708.0,0.464327376,0.004548447,0.003471183,0.0,0.0,0.004668143,0.573403555,0.0,33.0,0.737931034
85-EKA0270,EKA53,3,3.0,0.0,202103,202103.0,EKA53,2.0,0.961297594,0.044585155,23.56736527,0.245333716,0.230906052,0.932995203,1.674788136,0.953723572,0.781889124,0.662649776,0.116597909,0.13165126,15742.5,0.458780049,0.001651528,0.003176015,0.0,0.0,0.002921934,0.569205361,0.0,31.0,0.679640719
85-EMA0130,EGA02,0,0.0,0.0,202002,202002.0,EGA02,3.0,0.861258944,0.071503679,23.59576613,0.411802682,0.566135586,0.383635779,0.684550422,0.863351357,1.148942499,0.956154372,0.248703919,0.259186342,23407.0,0.419428093,0.004699449,0.004058615,0.0,0.0,0.00953,0.47960012,0.0,51.0,0.873991935
85-EMA0130,EGA02,0,0.0,0.0,202003,202003.0,EGA02,3.0,0.893269217,0.057766236,23.34416826,0.479640263,0.544324911,0.406761343,0.699203187,0.904294015,1.165445025,1.002248506,0.249396967,0.240444674,36627.0,0.406781585,0.004286455,0.00229339,0.0,0.0,0.007207798,0.50386327,0.0,95.0,0.878266412
85-EMA0130,EGA02,0,0.0,0.0,202004,202004.0,EGA02,3.0,0.913171527,0.052123266,23.36692015,0.442967131,0.529318912,0.424123242,0.72628866,1.039722222,1.162545103,1.029649055,0.252149789,0.230436705,36873.0,0.382745464,0.002983213,0.001003444,0.0,0.0,0.00529,0.563013587,0.0,102.0,0.879594423
85-EMA0130,EGA02,0,0.0,0.0,202005,202005.0,EGA02,3.0,0.900142868,0.05082282,23.56861499,0.403561727,0.604938022,0.37095123,0.67031746,1.106706972,1.165217063,1.027968915,0.22080485,0.224237944,37097.0,0.348411733,0.006469526,0.004609537,0.0,0.0,0.006685177,0.690783621,0.0,97.0,0.886912325
85-EMA0130,EGA02,0,0.0,0.0,202006,202006.0,EGA02,3.0,0.912385308,0.048942645,23.65422886,0.372568966,0.658198842,0.339802318,0.636712095,0.985217184,1.193744676,1.021100345,0.21919472,0.23078271,38036.0,0.390294949,0.006099485,0.004416868,0.0,0.0,0.003891051,0.811546956,0.0,73.0,0.865671642
85-EMA0130,EGA02,0,0.0,0.0,202007,202007.0,EGA02,3.0,0.932093058,0.047105173,23.65820178,0.348467945,0.558253646,0.399229095,0.645500157,1.010800758,1.19623615,1.010928452,0.204904914,0.213003686,34470.0,0.425019973,0.002175805,0.00275602,0.0,0.0,0.002175805,0.80870322,0.0,60.0,0.810569664
85-EMA0130,EGA02,0,0.0,0.0,202008,202008.0,EGA02,3.0,0.966588068,0.044859345,23.49228508,0.330745778,0.489092531,0.452891718,0.61676434,1.381963496,1.224188569,1.04661857,0.164703538,0.171805262,31972.0,0.452441213,0.00562975,0.003628061,0.0,0.0,0.003409126,0.750914834,0.0,67.0,0.767083027
85-EMA0130,EGA02,2,2.0,0.0,202009,202009.0,EGA02,3.0,0.935920079,0.04631691,22.76894776,0.323246228,0.502919057,0.436750568,0.595545574,1.58893432,1.261879094,1.078194834,0.177175504,0.183510237,30939.3,0.442269266,0.009824516,0.003910416,0.0,0.000452445,0.006334227,0.785024077,0.0,47.0,0.768947756
85-EMA0130,EGA58,0,0.0,0.0,202002,202002.0,EGA58,3.0,0.959527278,0.063156999,22.36353945,0.453277487,0.506533439,0.432618854,0.751494449,1.161787164,1.44448311,1.097736977,0.407576235,0.429816425,20977.0,0.522171727,0.006149592,0.012251514,0.0,0.102540878,0.004004386,0.770748915,0.0,138.0,0.874200426
85-EMA0130,EGA58,0,0.0,0.0,202003,202003.0,EGA58,3.0,0.944129517,0.054147931,22.37848877,0.498546874,0.513241418,0.431663803,0.730425056,1.183324916,1.480552914,1.127755872,0.62632048,0.693713328,32874.0,0.526758706,0.005049583,0.009399525,0.0,0.103364361,0.002798564,0.792967086,0.0,248.0,0.906739278
85-EMA0130,EGA58,0,0.0,0.0,202004,202004.0,EGA58,3.0,0.942627063,0.05014802,22.14276486,0.464979789,0.53113863,0.422047435,0.711275026,1.144292631,1.446727696,1.106601686,0.846568872,0.81516011,34277.0,0.534163624,0.006885083,0.004959594,0.0,0.096391166,0.002246404,0.821075357,0.0,284.0,0.933462532
85-EMA0130,EGA58,0,0.0,0.0,202005,202005.0,EGA58,3.0,0.963481786,0.047264073,22.33183857,0.423866979,0.528908374,0.42335012,0.692752101,1.140799448,1.442428513,1.121445787,0.80612477,0.727023279,34860.0,0.523188173,0.007917384,0.005306942,0.0,0.090849111,0.001979346,0.809323006,0.0,267.0,0.950032031
85-EMA0130,EGA58,0,0.0,0.0,202006,202006.0,EGA58,2.6,0.975173988,0.045601495,23.29984301,0.376707386,0.493463734,0.452307445,0.747889891,1.114706025,1.467196072,1.120168676,0.821654674,0.821554198,29684.0,0.539841364,0.008051476,0.006501819,0.0,0.139772268,0.000909581,0.752728743,0.0,227.0,0.931711146
85-EMA0130,EGA58,0,0.0,0.0,202007,202007.0,EGA58,2.1,0.941712786,0.046434156,24.19386835,0.339563949,0.550450318,0.404152336,0.808595126,1.072473341,1.516193118,1.064804229,1.746594124,1.702882993,26831.0,0.553890401,0.005553278,0.006857739,0.0,0.281130036,0.001975327,0.60836346,0.0,191.0,0.829576195
85-EMA0130,EGA58,0,0.0,0.0,202008,202008.0,EGA58,2.0,0.935793014,0.04620093,24.15481986,0.320696473,0.534347317,0.41386009,0.773716952,1.191958839,1.57627376,1.109243779,1.770482961,1.683995858,24806.0,0.545625003,0.007981618,0.008908776,0.0,0.311605595,0.002378361,0.557423308,0.0,157.0,0.786757546
85-EMA0130,EGA58,0,0.0,0.0,202009,202009.0,EGA58,2.0,0.966270691,0.044759431,23.70342205,0.309626021,0.445276035,0.492803462,0.815304948,1.425177275,1.57472414,1.199664046,0.77196421,0.572341783,18701.0,0.509177768,0.010373222,0.012137739,0.0,0.247887926,0.001978398,0.589616084,0.0,91.0,0.831432193
85-EMA0130,EGA58,2,2.0,0.0,202010,202010.0,EGA58,2.0,0.955949169,0.045343515,23.11180905,0.302324357,0.557096102,0.390343179,0.767857143,1.407826407,1.561617063,1.215624339,0.545462674,0.310532387,18395.5,0.510750606,0.004457248,0.00771865,0.0,0.269554819,0.006794586,0.573626135,0.0,98.0,0.841708543
85-EMA0130,EMA01,2,0.0,2.0,202002,202002.0,EMA01,2.0,0.868026315,0.0657507,20.16879795,0.544835998,0.903568151,0.250709442,1.192102455,1.284818436,1.796768054,1.576965789,0.564345132,0.540566468,15772.0,0.417510304,0.029736241,0.048947502,0.0,0.0,0.010651788,0.99746386,0.0,83.0,0.881074169
85-EMA0130,EMA01,0,0.0,0.0,202003,202003.0,EMA01,2.0,0.887331712,0.05559659,20.85679012,0.528357,0.909124529,0.248999561,1.258163265,1.267531362,1.843823885,1.622258503,0.648434122,0.627248253,25341.0,0.437387093,0.038988201,0.060731621,0.0,0.0,0.011128211,0.997000908,0.0,150.0,0.916049383
85-EMA0130,EMA01,0,0.0,0.0,202004,202004.0,EMA01,2.0,0.915638945,0.050568963,21.84054283,0.46364984,0.900182976,0.25335635,1.325970549,1.314353817,1.885010226,1.605907147,0.573259961,0.568195757,25750.0,0.467401037,0.036699029,0.064349515,0.0,0.0,0.017475728,0.995339806,0.0,147.0,0.926208651
85-EMA0130,EMA01,1,1.0,0.0,202005,202005.0,EMA01,2.0,0.927114237,0.0483991,22.20720721,0.419701079,0.887627271,0.255647459,1.287094548,1.373386276,1.900645656,1.580162564,0.451938462,0.434537794,24650.0,0.486327011,0.024137931,0.059350913,0.0,0.0,0.014969574,0.996024341,0.0,121.0,0.909009009
85-EMA0130,EMA01,0,0.0,0.0,202006,202006.0,EMA01,2.0,0.932428972,0.047051452,22.26611418,0.388871571,0.872978345,0.258324155,1.272416413,1.400776229,1.96793693,1.70121665,0.445858311,0.431827061,24181.0,0.448966581,0.019933005,0.066622555,0.0,0.0,0.0095116,0.99809768,0.0,121.0,0.927255985
85-EMA0130,EMA01,0,0.0,0.0,202007,202007.0,EMA01,2.0,0.926640692,0.046680963,21.58159722,0.376060786,0.875443576,0.256121902,1.254984663,1.542191028,1.962938821,1.779684518,0.675590509,0.59952062,24862.0,0.375663585,0.018059689,0.055868394,0.0,0.0,0.010417505,0.99939667,0.0,126.0,0.935763889
85-EMA0130,EMA01,2,1.0,1.0,202008,202008.0,EMA01,2.0,0.899521744,0.047684126,21.24126172,0.360633294,0.88797415,0.250376975,1.293570875,1.761239746,1.946371891,1.800243351,0.758131204,0.678411217,24915.5,0.337504829,0.021953765,0.04358645,0.0,0.0,0.017177717,0.999036764,0.0,151.0,0.934356351
85-EMA0130,EMA02,0,0.0,0.0,202002,202002.0,EMA02,2.0,0.890116527,0.064072147,21.46633416,0.512408064,0.902951073,0.250645632,1.191056911,1.37935312,1.863265583,1.664066976,0.652262926,0.658524174,17216.0,0.301088289,0.013650093,0.084282063,0.0,0.002439591,0.015915428,0.995120818,0.0,152.0,0.943890274
85-EMA0130,EMA02,0,0.0,0.0,202003,202003.0,EMA02,2.0,0.857638715,0.0576638,21.28903654,0.517203016,0.906399922,0.249637047,1.235481305,1.568386438,1.899609078,1.724225449,0.685929139,0.698952499,25632.0,0.238837206,0.015410424,0.066947566,0.0,0.002848002,0.021028402,0.994030899,0.0,249.0,0.955980066
85-EMA0130,EMA02,0,0.0,0.0,202004,202004.0,EMA02,2.0,0.839326004,0.055370229,21.3560477,0.473788756,0.895096084,0.25469848,1.426362897,1.633175926,1.869576666,1.690483229,0.552209706,0.562557584,25072.0,0.271009185,0.015874282,0.055320676,0.0,0.003908743,0.022973835,0.988991704,0.0,248.0,0.968483816
85-EMA0130,EMA02,0,0.0,0.0,202005,202005.0,EMA02,2.0,0.844374218,0.053283457,21.58064516,0.431592074,0.883832607,0.256657138,1.376436782,1.627495169,1.87562671,1.667999225,0.500679088,0.490463381,24753.0,0.306045097,0.019916778,0.053932857,0.0,0.003878318,0.025613057,0.988243849,0.0,209.0,0.972101133
85-EMA0130,EMA02,2,2.0,0.0,202006,202006.0,EMA02,2.0,0.868566792,0.05055809,22.02707581,0.392869447,0.847492506,0.265979951,1.377497828,1.787374847,1.935002172,1.734522155,0.464034093,0.44974883,24406.0,0.280945119,0.019790216,0.058100467,0.0,0.003236909,0.02,0.991723347,0.0,195.0,0.972924188
85-EMA0130,EMA02,2,2.0,0.0,202007,202007.0,EMA02,2.0,0.858738368,0.050435435,21.92300642,0.370018181,0.832679771,0.269167367,1.473262032,1.861763158,1.951689939,1.749265201,0.482848749,0.483586052,23918.0,0.290065216,0.015051426,0.037795802,0.0,0.003135714,0.020486663,0.991888954,0.0,180.0,0.950504125
85-EMA0130,EMA03,0,0.0,0.0,202002,202002.0,EMA03,2.0,0.979718369,0.058146525,19.80519481,0.555459038,0.065895594,3.496375289,0.798701299,1.346085859,1.370826118,1.252200577,0.230639129,0.213563153,1525.0,0.352492328,0.023606557,0.297704918,0.0,0.0,0.000655738,0.992131148,0.0,13.0,0.61038961
85-EMA0130,EMA03,2,2.0,0.0,202003,202003.0,EMA03,2.0,0.967469316,0.051068471,20.34931507,0.540555353,0.096932547,2.356739373,0.823170732,1.202626263,1.21578252,1.137330623,0.214218185,0.184197688,2971.0,0.256913538,0.0259172,0.260518344,0.0,0.0,0.01009761,0.990238977,0.0,29.0,0.609589041
85-EMA0130,EMA03,0,0.0,0.0,202004,202004.0,EMA03,2.0,0.969187162,0.047924611,20.41860465,0.495099985,0.099358212,2.30971805,0.835,1.107264957,1.174831944,1.094291667,0.28530272,0.227812437,3512.0,0.25600075,0.029897494,0.189066059,0.0,0.0,0.008826879,0.988895216,0.0,26.0,0.674418605
85-EMA0130,EMA03,2,2.0,0.0,202005,202005.0,EMA03,2.0,0.960219008,0.046827127,20.82926829,0.446833196,0.083395789,2.735007658,0.806179775,1.224314815,1.307620162,1.203751561,0.375618888,0.340680085,3416.0,0.283233524,0.024297424,0.115632319,0.0,0.0,0.008196721,0.956967213,0.0,21.0,0.68902439
85-EMA0130,EMA03,0,0.0,0.0,202006,202006.0,EMA03,2.0,0.960395704,0.04570234,22.24193548,0.388860275,0.133720373,1.692033237,0.83203125,1.605497076,1.64366862,1.406373698,0.298143446,0.294564023,5516.0,0.430585191,0.004169688,0.13995649,0.0,0.0,0.012871646,0.872915156,0.0,24.0,0.701612903
85-EMA0130,EMA03,2,2.0,0.0,202007,202007.0,EMA03,2.0,0.969801019,0.044649657,22.56818182,0.359272914,0.327227596,0.685685897,1.018796992,1.947909524,2.095565998,1.750658939,0.384951245,0.368371022,11916.0,0.480944136,0.004447801,0.077794562,0.0,0.0,0.007385029,0.932863377,0.0,35.0,0.721590909
85-EMA0130,EMA04,2,2.0,0.0,202002,202002.0,EMA04,2.0,0.912091708,0.062337343,23.67378049,0.465685639,0.810952221,0.283516981,1.742378049,2.051418651,2.160961213,1.990929031,0.599265399,0.509891441,15530.0,0.281140055,0.00083709,0.009787508,0.0,0.0,0.009079202,0.979137154,0.0,19.0,0.897865854
85-EMA0130,EMA05,0,0.0,0.0,202002,202002.0,EMA05,2.0,0.901472364,0.062981522,20.65932203,0.533877779,0.796035889,0.288202161,1.345762712,2.101040123,2.387225989,2.13959275,0.639470241,0.660695929,12189.0,0.369308116,0.032488309,0.059397818,0.0,0.0,0.026007056,0.992944458,0.0,81.0,0.928813559
85-EMA0130,EMA05,0,0.0,0.0,202003,202003.0,EMA05,2.0,0.898913348,0.05486836,21.21700224,0.517881905,0.784059406,0.290748391,1.393176734,2.08916267,2.499463709,2.211364032,0.676923368,0.70393574,18968.0,0.371959411,0.027783636,0.054354703,0.0,0.0,0.023091523,0.994148039,0.0,123.0,0.919463087
85-EMA0130,EMA05,0,0.0,0.0,202004,202004.0,EMA05,2.0,0.918178941,0.050492767,21.80046404,0.463174342,0.761640721,0.300772562,1.560324826,2.060372383,2.554201147,2.26189933,0.553839558,0.587871889,18792.0,0.375828613,0.017613878,0.030704555,0.0,0.0,0.014687101,0.995423585,0.0,114.0,0.924593968
85-EMA0130,EMA05,0,0.0,0.0,202005,202005.0,EMA05,2.0,0.895482668,0.050163893,21.06574394,0.441299178,0.802179962,0.283902552,1.438869666,2.255699234,2.464092977,2.245458157,0.614106113,0.610606844,18264.0,0.314663546,0.020532194,0.035917652,0.0,0.0,0.010840999,0.992006132,0.0,105.0,0.943483276
85-EMA0130,EMA05,0,0.0,0.0,202006,202006.0,EMA05,2.0,0.893651352,0.049080067,20.9679558,0.41204304,0.843275206,0.268010353,1.345303867,3.110038889,2.432999079,2.261797729,0.766702911,0.743621058,18976.0,0.235129415,0.023661467,0.049167369,0.0,0.0,0.009222175,0.993992411,0.0,102.0,0.948066298
85-EMA0130,EMA05,0,0.0,0.0,202007,202007.0,EMA05,2.0,0.912489353,0.047426915,21.25485961,0.381105837,0.871459333,0.257301136,1.39362851,3.274496997,2.455792837,2.304852412,0.884240361,0.872854705,19682.0,0.199866302,0.019662636,0.056091861,0.0,0.0,0.011685804,0.996646682,0.0,92.0,0.94600432
85-EMA0130,EMA05,0,0.0,0.0,202008,202008.0,EMA05,2.0,0.868559136,0.049531062,20.78167421,0.36795729,0.84593951,0.262591268,1.347850679,2.276546296,2.473217383,2.275115322,0.913728253,0.948603838,18371.0,0.262443052,0.023896358,0.055685591,0.0,0.0,0.019868271,0.989929781,0.0,108.0,0.921945701
85-EMA0130,EMA05,2,2.0,0.0,202009,202009.0,EMA05,2.0,0.868661339,0.049591832,20.48529412,0.354051864,0.789795133,0.278553223,1.45418552,2.059415709,2.419321895,2.15951766,0.687840322,0.699594981,18108.5,0.349222848,0.023965984,0.048152852,0.0,0.0,0.016621569,0.990612403,0.0,70.0,0.88800905
85-EMA0130,EMA05,0,0.0,0.0,202010,202010.0,EMA05,2.0,0.904089365,0.047657563,20.26397516,0.341164854,0.815719258,0.267439017,1.434782609,2.052096391,2.348154762,2.107418047,0.676375997,0.674972764,19574.5,0.337859581,0.019106003,0.056858238,0.0,0.0,0.014355045,0.996015326,0.0,73.0,0.894409938
85-EMA0130,EMA05,4,4.0,0.0,202011,202011.0,EMA05,2.0,0.910428121,0.047159654,20.34277048,0.325783758,0.828899104,0.261294385,1.391809909,2.266588103,2.348651556,2.120104764,0.720824755,0.721704107,20119.0,0.312432253,0.020726676,0.081813211,0.0,0.0,0.014314827,0.993091108,0.0,62.0,0.903943377
85-EMA0130,EMA06,0,0.0,0.0,202002,202002.0,EMA06,2.0,0.907845217,0.062430433,22.60515021,0.488611925,0.87001522,0.263320891,1.817596567,2.210659906,2.774876808,1.964605786,0.448361797,0.471539262,15801.0,0.517923011,0.000506297,0.022403645,0.0,0.0,0.008480476,0.996835643,0.0,36.0,0.905579399
85-EMA0130,EMA06,0,0.0,0.0,202003,202003.0,EMA06,2.0,0.930448007,0.0529323,23.2489083,0.472416336,0.911375936,0.250033464,1.854148472,2.231966003,2.84565017,2.022644105,0.491424066,0.510543914,26620.0,0.511713782,0.000601052,0.027385424,0.0,0.0,0.007738542,0.991585274,0.0,69.0,0.926637555
85-EMA0130,EMA06,1,1.0,0.0,202004,202004.0,EMA06,2.0,0.937327385,0.049408731,23.10034014,0.436856331,0.896010212,0.255571464,2.016581633,2.186184125,2.719241071,1.969430272,0.434980995,0.454344515,27166.0,0.513160529,0.000662593,0.027092689,0.0,0.0,0.006625929,0.993484503,0.0,89.0,0.93537415
85-EMA0130,EMA06,0,0.0,0.0,202005,202005.0,EMA06,2.0,0.931879258,0.04816502,20.72851406,0.448148371,0.847783943,0.268490873,2.115662651,2.084808071,2.333953815,1.732896029,0.289293926,0.319394519,25807.0,0.507671399,0.000736234,0.015422172,0.0,0.0,0.008369822,0.999883752,0.0,82.0,0.897188755
85-EMA0130,EMA06,0,0.0,0.0,202006,202006.0,EMA06,2.0,0.941591841,0.046550013,17.9536,0.480897372,0.787030283,0.286992308,2.002,2.219141553,2.190575778,1.612228222,0.251879296,0.291608643,22442.0,0.46796699,0.001381339,0.021522146,0.0,0.0,0.012432047,0.999598966,0.0,90.0,0.8208
85-EMA0130,EMA06,0,0.0,0.0,202007,202007.0,EMA06,2.0,0.924845642,0.046767999,17.98768473,0.450071765,0.794402952,0.282120209,1.894499179,2.341984317,2.341091042,1.692495439,0.366995616,0.411583879,21909.0,0.483889016,0.001141084,0.01802912,0.0,0.0,0.014103793,0.99945228,0.0,70.0,0.788998358
85-EMA0130,EMA06,2,2.0,0.0,202008,202008.0,EMA06,2.0,0.932999186,0.046087061,20.07018927,0.380812173,0.8492182,0.261498469,1.936119874,2.231277778,2.425315019,1.804676875,0.413657709,0.435895197,25448.5,0.499912168,0.002632716,0.013320759,0.0,0.0,0.0116704,0.996659987,0.0,77.0,0.860410095
85-EMA0130,EMA07,0,0.0,0.0,202002,202002.0,EMA07,2.0,0.956671399,0.05911826,22.29587482,0.495981607,0.706023861,0.323710987,0.92019774,1.963080247,2.370347615,1.808778641,0.364029625,0.355081582,15674.0,0.505018544,0.016013781,0.047913743,0.0,0.0,0.009825188,0.9996172,0.0,56.0,0.918918919
85-EMA0130,EMA07,0,0.0,0.0,202003,202003.0,EMA07,2.0,0.942042531,0.05220443,22.1245283,0.496091101,0.695966153,0.326943792,0.958724203,2.000790165,2.353149364,1.830330675,0.355316268,0.341725284,23452.0,0.502378903,0.016714992,0.039314344,0.0,0.0,0.007078288,0.998379669,0.0,102.0,0.922641509
85-EMA0130,EMA07,0,0.0,0.0,202004,202004.0,EMA07,2.0,0.946462271,0.048882172,21.41255605,0.470917473,0.729453149,0.313595657,1.006055363,1.993043588,2.236959102,1.763399173,0.333060632,0.318042389,23875.0,0.499411286,0.016502618,0.045361257,0.0,0.0,0.009089005,0.997319372,0.0,139.0,0.931838565
85-EMA0130,EMA07,0,0.0,0.0,202005,202005.0,EMA07,2.0,0.966725207,0.046408172,21.08348457,0.440289023,0.721928412,0.315037256,1.067875211,1.99398963,2.14887226,1.706955453,0.300304566,0.288718561,23234.0,0.477664479,0.017560472,0.055263837,0.0,0.0,0.009124559,0.997804941,0.0,151.0,0.933756806
85-EMA0130,EMA07,3,3.0,0.0,202006,202006.0,EMA07,2.0,0.951570795,0.046034511,20.91674734,0.412514265,0.696865652,0.323905327,1.108144796,2.091092646,2.282670186,1.749265209,0.31841365,0.31357834,21607.0,0.489459717,0.02031749,0.086962558,0.0,0.0,0.0056,0.996991716,0.0,156.0,0.94482091
